timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-4653.610064541056,1000,0.171514630317688
2000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3451.7963538441845,1000,0.1338127702474594
3000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3065.647576072701,1000,0.1225743293762207
4000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2938.600281468427,1000,0.12853728234767914
5000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3130.0945289217448,1000,0.13497750461101532
6000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3113.3827535123514,1000,0.11527881771326065
7000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3246.454446320866,1000,0.08314616233110428
8000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3079.7725174225207,1000,0.06575372815132141
9000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2996.0683520952357,1000,0.07125294953584671
10000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3001.37013537821,1000,0.08926478773355484
11000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2971.4245523527816,1000,0.10479999333620071
12000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3027.0753525168657,1000,0.10588374733924866
13000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2948.910446972127,1000,0.09609376639127731
14000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2944.83073995665,1000,0.0872047021985054
15000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2954.764089215401,1000,0.08845780789852142
16000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3036.8917323985183,1000,0.0989040732383728
17000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2992.5490076351984,1000,0.1083454042673111
18000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2943.4916644152377,1000,0.11083290725946426
19000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2943.3377283125237,1000,0.10723968595266342
20000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2950.583444530079,1000,0.10095859318971634
21000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2987.5476938407055,1000,0.09759680926799774
22000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3019.6916396244533,1000,0.09820901602506638
23000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2942.4980826523915,1000,0.10199468582868576
24000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3034.175330128213,1000,0.10694261640310287
25000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3168.528980256428,1000,0.10789087414741516
26000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2937.9909406884035,1000,0.10764215886592865
27000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2985.764550371222,1000,0.10474379360675812
28000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3005.443104347545,1000,0.1039680764079094
29000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2945.2930666009966,1000,0.10380183160305023
30000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2940.3372380271526,1000,0.10618797689676285
31000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2936.0680830951924,1000,0.1083931252360344
32000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2999.5829379929987,1000,0.10615749657154083
33000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3018.298395662505,1000,0.10441656410694122
34000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2985.10901218239,1000,0.10417421907186508
35000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2965.1516251544103,1000,0.10541098564863205
36000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3001.939557670146,1000,0.10569866001605988
37000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2959.397689739452,1000,0.10574773699045181
38000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2996.1202243836588,1000,0.10644413530826569
39000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3020.3582133090913,1000,0.10481029003858566
40000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2974.4052868116064,1000,0.10547936707735062
41000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2961.20467133114,1000,0.10552738606929779
42000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2948.65313926572,1000,0.10696620494127274
43000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2985.728427097837,1000,0.1064891666173935
44000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2974.9042226643105,1000,0.1074625626206398
45000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3022.3535502324025,1000,0.10658068209886551
46000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2974.373307289392,1000,0.10633029788732529
47000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2993.502145297342,1000,0.10619984567165375
48000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2939.451333886547,1000,0.10634178668260574
49000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2996.9067694729947,1000,0.10668084770441055
50000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2972.4499357096715,1000,0.10720504820346832
51000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2984.177947925568,1000,0.10661252588033676
52000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2928.328087286022,1000,0.1049833595752716
53000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3019.962518708748,1000,0.10666238516569138
54000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3004.5487205676322,1000,0.10718677192926407
55000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3020.898971744262,1000,0.10774355381727219
56000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-3008.731158326836,1000,0.1063319742679596
57000,13,-60.0,1.0,auto,,auto_target_m060_scale_1,-2981.8491374488985,1000,0.10606986284255981
