timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5452.848764107251,1000,0.19999998807907104
2000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5580.365201276365,1000,0.19999998807907104
3000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5520.252937369788,1000,0.19999998807907104
4000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5269.132649938558,1000,0.19999998807907104
5000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5499.4404611360915,1000,0.19999998807907104
6000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5559.764747934792,1000,0.19999998807907104
7000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5506.37703378967,1000,0.19999998807907104
8000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5297.438927757577,1000,0.19999998807907104
9000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5374.2988784776735,1000,0.19999998807907104
10000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-5833.884265572123,1000,0.19993999600410461
11000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-3326.2321712249463,1000,0.15455543994903564
12000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-509.15030695432336,1000,0.12205813080072403
13000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-398.5107507369669,1000,0.09732763469219208
14000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-409.10125729962016,1000,0.07554502785205841
15000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-171.6507851871218,1000,0.05869940295815468
16000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-137.38821861039136,1000,0.046245306730270386
17000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.37834118524896,1000,0.03603347763419151
18000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.823062292668407,1000,0.029331024736166
19000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.108872631116984,1000,0.025274351239204407
20000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-100.49622745602812,1000,0.02239838056266308
21000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-73.35792471079245,1000,0.021257108077406883
22000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-62.276581878065514,1000,0.020074160769581795
23000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.46746907019908,1000,0.02458490990102291
24000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-86.7406664547665,1000,0.022854050621390343
25000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-122.58619371653069,1000,0.01855664700269699
26000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-133.2804471871203,1000,0.014477681368589401
27000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-105.04638794078733,1000,0.01287310104817152
28000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-58.667338449568,1000,0.011582714505493641
29000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-139.28473641816305,1000,0.00987265259027481
30000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-73.82642576368042,1000,0.008521500043570995
31000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-139.64895540798912,1000,0.008271826431155205
32000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-66.39339993322422,1000,0.006857231725007296
33000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-53.38242575960026,1000,0.0072410088032484055
34000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-139.62569714024048,1000,0.007072195410728455
35000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-77.0923505266176,1000,0.006179830525070429
36000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-129.23383383140217,1000,0.006714184768497944
37000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-115.56364855577279,1000,0.008721904829144478
38000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-67.61103956369254,1000,0.009753149002790451
39000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.430447859353755,1000,0.009376555681228638
40000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-117.55390603798043,1000,0.00840336736291647
41000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-115.14312311562092,1000,0.007277263794094324
42000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-96.59897698185779,1000,0.005794171709567308
43000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-69.28636412193191,1000,0.005342862568795681
44000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-42.220490824171925,1000,0.005944405682384968
45000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-42.37933801402884,1000,0.005951978731900454
46000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-116.25688978804499,1000,0.005898005329072475
47000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-88.87019547084641,1000,0.005636120680719614
48000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-40.50657725974878,1000,0.005291863810271025
49000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-95.0537196548062,1000,0.005543546751141548
50000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-80.49361144643828,1000,0.004951081238687038
51000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.76507304196897,1000,0.0049649798311293125
52000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-98.25919920659132,1000,0.004732845816761255
53000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-53.71123022377013,1000,0.004375424701720476
54000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-114.4062373899781,1000,0.004152035340666771
55000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-49.954836908001234,1000,0.004029971081763506
56000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-31.705497168509307,1000,0.003929038532078266
57000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-71.3869028324694,1000,0.003781525883823633
58000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-73.8321120618238,1000,0.003528521629050374
59000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-85.09787690080216,1000,0.003419092856347561
60000,8,-60.0,1.0,auto,,auto_target_m060_scale_1,-26.857113311912133,1000,0.0033609075471758842
