global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp
2989,episode_end,40.643936836191926,79,0.010000000000000005,200.0,,,,
3000,train_step,,,0.010000000000000005,200.0,3000,,,
3092,episode_end,-206.0936107546447,103,0.010000000000000005,200.0,,,,
3274,episode_end,-223.37294377002593,182,0.010000000000000005,200.0,,,,
3427,episode_end,-412.55717613250465,153,0.010000000000000005,200.0,,,,
3523,episode_end,-259.1933455580071,96,0.010000000000000005,200.0,,,,
3610,episode_end,-293.2147097946225,87,0.010000000000000005,200.0,,,,
3707,episode_end,-488.5655684503374,97,0.010000000000000005,200.0,,,,
3855,episode_end,-292.04990695779446,148,0.010000000000000005,200.0,,,,
3950,episode_end,-89.37864756055045,95,0.010000000000000005,200.0,,,,
4000,train_step,,,0.010000000000000005,200.0,4000,,,
4055,episode_end,97.93214212246028,105,0.010000000000000005,200.0,,,,
4143,episode_end,-74.52799555615834,88,0.010000000000000005,200.0,,,,
4222,episode_end,-70.02639458844821,79,0.010000000000000005,200.0,,,,
4356,episode_end,-325.05470643465924,134,0.010000000000000005,200.0,,,,
4431,episode_end,-71.5372681890888,75,0.010000000000000005,200.0,,,,
4523,episode_end,-184.39832365086846,92,0.010000000000000005,200.0,,,,
4637,episode_end,-516.6574799981679,114,0.010000000000000005,200.0,,,,
4754,episode_end,-245.39505338771727,117,0.010000000000000005,200.0,,,,
4892,episode_end,-410.6356827737402,138,0.010000000000000005,200.0,,,,
5000,train_step,,,0.010000000000000005,200.0,5000,,,
5029,episode_end,-474.78124486278745,137,0.010000000000000005,200.0,,,,
5125,episode_end,-479.40772675483987,96,0.010000000000000005,200.0,,,,
5222,episode_end,-257.25139319632115,97,0.010000000000000005,200.0,,,,
5350,episode_end,-29.752662247372086,128,0.010000000000000005,200.0,,,,
5460,episode_end,-256.90944513372665,110,0.010000000000000005,200.0,,,,
5572,episode_end,-214.57471484905142,112,0.010000000000000005,200.0,,,,
5682,episode_end,-272.07848646797214,110,0.010000000000000005,200.0,,,,
5797,episode_end,-116.31365009133238,115,0.010000000000000005,200.0,,,,
5908,episode_end,-229.41164573983025,111,0.010000000000000005,200.0,,,,
6000,train_step,,,0.010000000000000005,200.0,6000,,,
6015,episode_end,-293.4175920729353,107,0.010000000000000005,200.0,,,,
6159,episode_end,-228.1670741082639,144,0.010000000000000005,200.0,,,,
6310,episode_end,93.04209891871625,151,0.010000000000000005,200.0,,,,
6400,episode_end,-371.314385329675,90,0.010000000000000005,200.0,,,,
6511,episode_end,-399.66429191244055,111,0.010000000000000005,200.0,,,,
6637,episode_end,-469.5493367614966,126,0.010000000000000005,200.0,,,,
6813,episode_end,-123.96415933856753,176,0.010000000000000005,200.0,,,,
6901,episode_end,-463.5784052758789,88,0.010000000000000005,200.0,,,,
7000,train_step,,,0.010000000000000005,200.0,7000,,,
7012,episode_end,-89.63200584634224,111,0.010000000000000005,200.0,,,,
7159,episode_end,-173.6493373015689,147,0.010000000000000005,200.0,,,,
7221,episode_end,-108.13355924548614,62,0.010000000000000005,200.0,,,,
7379,episode_end,-73.29504621522071,158,0.010000000000000005,200.0,,,,
7473,episode_end,-134.30426807022454,94,0.010000000000000005,200.0,,,,
7624,episode_end,-386.0073522868591,151,0.010000000000000005,200.0,,,,
7739,episode_end,-100.74909238732984,115,0.010000000000000005,200.0,,,,
7866,episode_end,-228.4510478064742,127,0.010000000000000005,200.0,,,,
7981,episode_end,-405.8983226838561,115,0.010000000000000005,200.0,,,,
8000,train_step,,,0.010000000000000005,200.0,8000,,,
8064,episode_end,-464.7116821049693,83,0.010000000000000005,200.0,,,,
8159,episode_end,-92.30605005715046,95,0.010000000000000005,200.0,,,,
8238,episode_end,-352.42205647804496,79,0.010000000000000005,200.0,,,,
8311,episode_end,-79.82447318389954,73,0.010000000000000005,200.0,,,,
8408,episode_end,-364.94230207344174,97,0.010000000000000005,200.0,,,,
8486,episode_end,-434.3022557922993,78,0.010000000000000005,200.0,,,,
8669,episode_end,-287.07963113102414,183,0.010000000000000005,200.0,,,,
8765,episode_end,-527.5675235848744,96,0.010000000000000005,200.0,,,,
8885,episode_end,-518.9172133662714,120,0.010000000000000005,200.0,,,,
9000,train_step,,,0.010000000000000005,200.0,9000,,,
9034,episode_end,-208.40276540039636,149,0.010000000000000005,200.0,,,,
9228,episode_end,-359.0896656212114,194,0.010000000000000005,200.0,,,,
9347,episode_end,-223.85541277942036,119,0.010000000000000005,200.0,,,,
9463,episode_end,-296.54651220388854,116,0.010000000000000005,200.0,,,,
9564,episode_end,-496.8614576056071,101,0.010000000000000005,200.0,,,,
9647,episode_end,-93.60542792625999,83,0.010000000000000005,200.0,,,,
9767,episode_end,-219.48975124877774,120,0.010000000000000005,200.0,,,,
9840,episode_end,169.50013291790577,73,0.010000000000000005,200.0,,,,
9937,episode_end,-314.7955077995512,97,0.010000000000000005,200.0,,,,
10000,train_step,,,0.010000000000000005,200.0,10000,178.5504150390625,0.160324826836586,-1.3430815935134888
10017,episode_end,-81.00502775405512,80,0.010000000000000005,200.0,,,,
10099,episode_end,-385.18114067577113,82,0.010000000000000005,200.0,,,,
10191,episode_end,-163.68241371637993,92,0.010000000000000005,200.0,,,,
10315,episode_end,-251.78063555149208,124,0.010000000000000005,200.0,,,,
10449,episode_end,-95.84107262011418,134,0.010000000000000005,200.0,,,,
10545,episode_end,-70.15168283924129,96,0.010000000000000005,200.0,,,,
10788,episode_end,-102.82259665936787,243,0.010000000000000005,200.0,,,,
11000,train_step,,,0.010000000000000005,200.0,11000,67.35086059570312,6.503618240356445,4.18585205078125
11265,episode_end,120.99391936178301,477,0.010000000000000005,200.0,,,,
11739,episode_end,-236.0884426195594,474,0.010000000000000005,200.0,,,,
11886,episode_end,263.1477377502886,147,0.010000000000000005,200.0,,,,
12000,train_step,,,0.010000000000000005,200.0,12000,21.581172943115234,4.0465168952941895,6.076066493988037
12015,episode_end,-254.80552283329115,129,0.010000000000000005,200.0,,,,
12143,episode_end,-514.2686287279714,128,0.010000000000000005,200.0,,,,
12335,episode_end,-234.99495034520345,192,0.010000000000000005,200.0,,,,
12466,episode_end,-77.17436831402362,131,0.010000000000000005,200.0,,,,
12567,episode_end,-124.61088859307785,101,0.010000000000000005,200.0,,,,
12663,episode_end,-187.5971509921128,96,0.010000000000000005,200.0,,,,
12771,episode_end,-244.9021842932421,108,0.010000000000000005,200.0,,,,
12868,episode_end,-62.24667835554942,97,0.010000000000000005,200.0,,,,
12995,episode_end,-574.761321937877,127,0.010000000000000005,200.0,,,,
13000,train_step,,,0.010000000000000005,200.0,13000,46.14286422729492,5.530917644500732,7.091536998748779
13128,episode_end,-301.3295090023686,133,0.010000000000000005,200.0,,,,
13274,episode_end,-78.761576273747,146,0.010000000000000005,200.0,,,,
13471,episode_end,-133.5976688358169,197,0.010000000000000005,200.0,,,,
13636,episode_end,-356.76322877718644,165,0.010000000000000005,200.0,,,,
14000,train_step,,,0.010000000000000005,200.0,14000,110.92510223388672,3.2459912300109863,6.393048286437988
14137,episode_end,-185.62717157861778,501,0.010000000000000005,200.0,,,,
14359,episode_end,-85.75882746772527,222,0.010000000000000005,200.0,,,,
14612,episode_end,-108.86616931410559,253,0.010000000000000005,200.0,,,,
14854,episode_end,128.82868820001624,242,0.010000000000000005,200.0,,,,
15000,train_step,,,0.010000000000000005,200.0,15000,81.99130249023438,-3.127033233642578,6.88996696472168
15453,episode_end,165.677400350704,599,0.010000000000000005,200.0,,,,
15646,episode_end,-6.546702855078408,193,0.010000000000000005,200.0,,,,
15782,episode_end,-42.474266387826894,136,0.010000000000000005,200.0,,,,
15981,episode_end,171.92054073798658,199,0.010000000000000005,200.0,,,,
16000,train_step,,,0.010000000000000005,200.0,16000,450.1253662109375,-10.175973892211914,6.525547504425049
16147,episode_end,11.605983597700103,166,0.010000000000000005,200.0,,,,
16310,episode_end,-41.4582808329149,163,0.010000000000000005,200.0,,,,
16436,episode_end,21.018588965572647,126,0.010000000000000005,200.0,,,,
16543,episode_end,-48.65831264290856,107,0.010000000000000005,200.0,,,,
16674,episode_end,-22.111627677786586,131,0.010000000000000005,200.0,,,,
16857,episode_end,-53.18491707359818,183,0.010000000000000005,200.0,,,,
16957,episode_end,-15.15019736618683,100,0.010000000000000005,200.0,,,,
17000,train_step,,,0.010000000000000005,200.0,17000,26.44860076904297,-14.572168350219727,6.38985013961792
17103,episode_end,173.65971023842621,146,0.010000000000000005,200.0,,,,
17201,episode_end,158.18884320316738,98,0.010000000000000005,200.0,,,,
17323,episode_end,129.60684021745624,122,0.010000000000000005,200.0,,,,
17421,episode_end,-80.68256387391727,98,0.010000000000000005,200.0,,,,
17576,episode_end,-2.796510526278027,155,0.010000000000000005,200.0,,,,
17677,episode_end,146.02652291599136,101,0.010000000000000005,200.0,,,,
17793,episode_end,-14.323540825603871,116,0.010000000000000005,200.0,,,,
17903,episode_end,-35.34348291703674,110,0.010000000000000005,200.0,,,,
18000,train_step,,,0.010000000000000005,200.0,18000,49.47045135498047,-15.837512969970703,6.684203624725342
18002,episode_end,124.00020767594938,99,0.010000000000000005,200.0,,,,
18084,episode_end,-8.54027346328904,82,0.010000000000000005,200.0,,,,
18189,episode_end,-65.52542723691666,105,0.010000000000000005,200.0,,,,
18261,episode_end,-48.793054719240075,72,0.010000000000000005,200.0,,,,
18335,episode_end,-36.95201349902791,74,0.010000000000000005,200.0,,,,
18423,episode_end,130.48938411103106,88,0.010000000000000005,200.0,,,,
18539,episode_end,-7.739057823416431,116,0.010000000000000005,200.0,,,,
18621,episode_end,-59.32746613981028,82,0.010000000000000005,200.0,,,,
18710,episode_end,21.632558141621274,89,0.010000000000000005,200.0,,,,
18788,episode_end,144.45852259066308,78,0.010000000000000005,200.0,,,,
18896,episode_end,-50.973043960761665,108,0.010000000000000005,200.0,,,,
18993,episode_end,-32.03872959457483,97,0.010000000000000005,200.0,,,,
19000,train_step,,,0.010000000000000005,200.0,19000,77.66850280761719,-18.745532989501953,6.540600776672363
19086,episode_end,-63.96880076365726,93,0.010000000000000005,200.0,,,,
19164,episode_end,129.62921096797373,78,0.010000000000000005,200.0,,,,
19249,episode_end,123.93687065476928,85,0.010000000000000005,200.0,,,,
19360,episode_end,-68.74064853729405,111,0.010000000000000005,200.0,,,,
19479,episode_end,-22.373263527021834,119,0.010000000000000005,200.0,,,,
19560,episode_end,-46.71875164488209,81,0.010000000000000005,200.0,,,,
19640,episode_end,-46.68786287114137,80,0.010000000000000005,200.0,,,,
19772,episode_end,-54.243223266167696,132,0.010000000000000005,200.0,,,,
19841,episode_end,-38.10727376700039,69,0.010000000000000005,200.0,,,,
19960,episode_end,-43.64931856483936,119,0.010000000000000005,200.0,,,,
20000,train_step,,,0.010000000000000005,200.0,20000,61.63636016845703,-15.112247467041016,7.392272472381592
20045,episode_end,-22.31570644287298,85,0.010000000000000005,200.0,,,,
20119,episode_end,161.27444719916213,74,0.010000000000000005,200.0,,,,
20205,episode_end,139.1153307651893,86,0.010000000000000005,200.0,,,,
20276,episode_end,175.5337324298618,71,0.010000000000000005,200.0,,,,
20391,episode_end,-13.38381159733116,115,0.010000000000000005,200.0,,,,
20521,episode_end,-16.941492589011673,130,0.010000000000000005,200.0,,,,
20592,episode_end,-8.336146982893595,71,0.010000000000000005,200.0,,,,
20696,episode_end,161.16898935599454,104,0.010000000000000005,200.0,,,,
20796,episode_end,-48.73887891303899,100,0.010000000000000005,200.0,,,,
20929,episode_end,-10.794530968594572,133,0.010000000000000005,200.0,,,,
21000,train_step,,,0.010000000000000005,200.0,21000,342.0601806640625,-41.781349182128906,6.651677131652832
21023,episode_end,189.10751596803766,94,0.010000000000000005,200.0,,,,
21129,episode_end,-35.371467740117865,106,0.010000000000000005,200.0,,,,
21296,episode_end,-87.52664777016126,167,0.010000000000000005,200.0,,,,
21406,episode_end,-60.95374828123785,110,0.010000000000000005,200.0,,,,
21577,episode_end,-53.84227005963873,171,0.010000000000000005,200.0,,,,
21680,episode_end,-17.475218342908818,103,0.010000000000000005,200.0,,,,
21749,episode_end,196.30615678927524,69,0.010000000000000005,200.0,,,,
21854,episode_end,210.53340756379896,105,0.010000000000000005,200.0,,,,
21938,episode_end,205.3973397886125,84,0.010000000000000005,200.0,,,,
22000,train_step,,,0.010000000000000005,200.0,22000,37.38972473144531,-38.87057113647461,6.994671821594238
22064,episode_end,-0.533752216372676,126,0.010000000000000005,200.0,,,,
22169,episode_end,191.5035133096012,105,0.010000000000000005,200.0,,,,
22305,episode_end,-2.295515143410185,136,0.010000000000000005,200.0,,,,
22416,episode_end,214.42037867656597,111,0.010000000000000005,200.0,,,,
22523,episode_end,-38.181336881542734,107,0.010000000000000005,200.0,,,,
22644,episode_end,-0.43133056219564025,121,0.010000000000000005,200.0,,,,
22823,episode_end,-20.487813665338408,179,0.010000000000000005,200.0,,,,
22910,episode_end,-1.9744624116232075,87,0.010000000000000005,200.0,,,,
23000,train_step,,,0.010000000000000005,200.0,23000,124.50289154052734,-35.551605224609375,6.373927116394043
23035,episode_end,-19.373124439830235,125,0.010000000000000005,200.0,,,,
23124,episode_end,202.8845510605716,89,0.010000000000000005,200.0,,,,
23453,episode_end,-175.33705108677424,329,0.010000000000000005,200.0,,,,
23779,episode_end,-88.23632980960443,326,0.010000000000000005,200.0,,,,
24000,train_step,,,0.010000000000000005,200.0,24000,43.953365325927734,-45.482269287109375,6.980306625366211
24779,episode_end,94.10936744991136,1000,0.010000000000000005,200.0,,,,
24868,episode_end,-13.774113228011004,89,0.010000000000000005,200.0,,,,
25000,train_step,,,0.010000000000000005,200.0,25000,33.583343505859375,-44.92540740966797,6.876177787780762
25009,episode_end,43.20249106230608,141,0.010000000000000005,200.0,,,,
25305,episode_end,140.89294463269363,296,0.010000000000000005,200.0,,,,
25460,episode_end,27.441491859094356,155,0.010000000000000005,200.0,,,,
25573,episode_end,-12.31703542292837,113,0.010000000000000005,200.0,,,,
26000,train_step,,,0.010000000000000005,200.0,26000,617.5343017578125,-36.9215087890625,6.865073204040527
26013,episode_end,134.37176709586453,440,0.010000000000000005,200.0,,,,
26731,episode_end,-320.65290659940894,718,0.010000000000000005,200.0,,,,
26921,episode_end,18.477814852287707,190,0.010000000000000005,200.0,,,,
27000,train_step,,,0.010000000000000005,200.0,27000,339.5556945800781,-42.19715881347656,6.948757171630859
27256,episode_end,245.16715515066792,335,0.010000000000000005,200.0,,,,
27651,episode_end,-78.1352294995903,395,0.010000000000000005,200.0,,,,
27763,episode_end,67.23381485249737,112,0.010000000000000005,200.0,,,,
28000,train_step,,,0.010000000000000005,200.0,28000,305.30303955078125,-39.461402893066406,7.328972339630127
28066,episode_end,-50.79766924106075,303,0.010000000000000005,200.0,,,,
28203,episode_end,-8.441203363393825,137,0.010000000000000005,200.0,,,,
28721,episode_end,173.11685125886288,518,0.010000000000000005,200.0,,,,
28832,episode_end,13.826983982419634,111,0.010000000000000005,200.0,,,,
28978,episode_end,43.52155183897662,146,0.010000000000000005,200.0,,,,
29000,train_step,,,0.010000000000000005,200.0,29000,83.0027084350586,-35.426536560058594,6.858100891113281
29103,episode_end,23.481440542803085,125,0.010000000000000005,200.0,,,,
29282,episode_end,18.461900334434162,179,0.010000000000000005,200.0,,,,
29447,episode_end,19.772664745256847,165,0.010000000000000005,200.0,,,,
29614,episode_end,16.06890494397092,167,0.010000000000000005,200.0,,,,
29944,episode_end,417.15696376941816,330,0.010000000000000005,200.0,,,,
30000,train_step,,,0.010000000000000005,200.0,30000,35.553367614746094,-40.754573822021484,7.107032775878906
30152,episode_end,247.58891657111906,208,0.010000000000000005,200.0,,,,
30667,episode_end,162.94668345017305,515,0.010000000000000005,200.0,,,,
31000,train_step,,,0.010000000000000005,200.0,31000,354.26702880859375,-41.011985778808594,6.727771759033203
31129,episode_end,-88.3190403393572,462,0.010000000000000005,200.0,,,,
31328,episode_end,198.14815957694663,199,0.010000000000000005,200.0,,,,
31475,episode_end,52.96070939328905,147,0.010000000000000005,200.0,,,,
31837,episode_end,-25.732130178114332,362,0.010000000000000005,200.0,,,,
32000,train_step,,,0.010000000000000005,200.0,32000,37.93092346191406,-44.42860412597656,6.732898712158203
32445,episode_end,-234.4978968140575,608,0.010000000000000005,200.0,,,,
32721,episode_end,-136.79328844633596,276,0.010000000000000005,200.0,,,,
32820,episode_end,198.45364057063745,99,0.010000000000000005,200.0,,,,
32907,episode_end,209.94593412104774,87,0.010000000000000005,200.0,,,,
33000,train_step,,,0.010000000000000005,200.0,33000,304.01324462890625,-45.04307556152344,6.560810089111328
33226,episode_end,62.07650680220411,319,0.010000000000000005,200.0,,,,
33567,episode_end,157.3386443875742,341,0.010000000000000005,200.0,,,,
33827,episode_end,2.0010875848789595,260,0.010000000000000005,200.0,,,,
33941,episode_end,13.371897140642048,114,0.010000000000000005,200.0,,,,
34000,train_step,,,0.010000000000000005,200.0,34000,36.07712173461914,-37.7054443359375,6.906655788421631
34268,episode_end,-8.223198691706344,327,0.010000000000000005,200.0,,,,
34448,episode_end,19.725450997809205,180,0.010000000000000005,200.0,,,,
34732,episode_end,22.277108975058866,284,0.010000000000000005,200.0,,,,
34866,episode_end,29.446683259037798,134,0.010000000000000005,200.0,,,,
35000,train_step,,,0.010000000000000005,200.0,35000,62.234466552734375,-45.60505294799805,6.660544395446777
35727,episode_end,-164.96998603632272,861,0.010000000000000005,200.0,,,,
36000,train_step,,,0.010000000000000005,200.0,36000,225.82086181640625,-38.58399963378906,6.581708908081055
36638,episode_end,-0.6971070844452498,911,0.010000000000000005,200.0,,,,
37000,train_step,,,0.010000000000000005,200.0,37000,318.3681335449219,-48.91099548339844,6.552497863769531
37313,episode_end,154.29685108736805,675,0.010000000000000005,200.0,,,,
37929,episode_end,143.89928392498234,616,0.010000000000000005,200.0,,,,
38000,train_step,,,0.010000000000000005,200.0,38000,292.4563903808594,-38.38760757446289,6.6761674880981445
38216,episode_end,-23.957028763547072,287,0.010000000000000005,200.0,,,,
38791,episode_end,135.46747415205195,575,0.010000000000000005,200.0,,,,
38891,episode_end,220.11999856253436,100,0.010000000000000005,200.0,,,,
39000,train_step,,,0.010000000000000005,200.0,39000,287.98046875,-43.848876953125,6.873437881469727
39249,episode_end,-36.17847706531511,358,0.010000000000000005,200.0,,,,
39742,episode_end,222.8915697248577,493,0.010000000000000005,200.0,,,,
40000,train_step,,,0.010000000000000005,200.0,40000,335.47552490234375,-41.30046844482422,6.565804958343506
40742,episode_end,35.77948959396233,1000,0.010000000000000005,200.0,,,,
41000,train_step,,,0.010000000000000005,200.0,41000,30.15911102294922,-53.47926712036133,6.688909530639648
41742,episode_end,-23.014063025752648,1000,0.010000000000000005,200.0,,,,
42000,train_step,,,0.010000000000000005,200.0,42000,71.2327880859375,-41.94683837890625,5.9762797355651855
42742,episode_end,47.36107565439241,1000,0.010000000000000005,200.0,,,,
42920,episode_end,61.97952802786784,178,0.010000000000000005,200.0,,,,
43000,train_step,,,0.010000000000000005,200.0,43000,304.72442626953125,-61.012939453125,6.267133712768555
43733,episode_end,332.5024896893714,813,0.010000000000000005,200.0,,,,
44000,train_step,,,0.010000000000000005,200.0,44000,38.304656982421875,-41.525577545166016,6.770197868347168
44460,episode_end,107.19003965005112,727,0.010000000000000005,200.0,,,,
45000,train_step,,,0.010000000000000005,200.0,45000,80.12254333496094,-55.18195343017578,6.2445244789123535
45242,episode_end,90.90277448445133,782,0.010000000000000005,200.0,,,,
46000,train_step,,,0.010000000000000005,200.0,46000,301.89801025390625,-52.44552230834961,6.305883407592773
46242,episode_end,120.39164593764424,1000,0.010000000000000005,200.0,,,,
46385,episode_end,222.78577779002308,143,0.010000000000000005,200.0,,,,
47000,train_step,,,0.010000000000000005,200.0,47000,305.02056884765625,-43.64031219482422,6.617916107177734
47299,episode_end,-9.007310468669033,914,0.010000000000000005,200.0,,,,
47691,episode_end,409.1932197729249,392,0.010000000000000005,200.0,,,,
47960,episode_end,242.48020279504138,269,0.010000000000000005,200.0,,,,
48000,train_step,,,0.010000000000000005,200.0,48000,97.31573486328125,-48.910797119140625,6.516144752502441
48103,episode_end,-8.73924716233499,143,0.010000000000000005,200.0,,,,
48411,episode_end,445.61702839334043,308,0.010000000000000005,200.0,,,,
48797,episode_end,160.5049293037806,386,0.010000000000000005,200.0,,,,
49000,train_step,,,0.010000000000000005,200.0,49000,136.87847900390625,-58.79584503173828,6.3882551193237305
49451,episode_end,354.1760186139088,654,0.010000000000000005,200.0,,,,
50000,train_step,,,0.010000000000000005,200.0,50000,30.920547485351562,-48.44712448120117,6.124911308288574
50451,episode_end,182.67098071095936,1000,0.010000000000000005,200.0,,,,
51000,train_step,,,0.010000000000000005,200.0,51000,71.99259948730469,-45.48546600341797,6.543764114379883
51451,episode_end,175.19321151524,1000,0.010000000000000005,200.0,,,,
52000,train_step,,,0.010000000000000005,200.0,52000,60.27720260620117,-49.946990966796875,6.781843185424805
52451,episode_end,153.23501789774005,1000,0.010000000000000005,200.0,,,,
53000,train_step,,,0.010000000000000005,200.0,53000,65.11763000488281,-59.568180084228516,6.19899845123291
53451,episode_end,155.1427729304641,1000,0.010000000000000005,200.0,,,,
54000,train_step,,,0.010000000000000005,200.0,54000,95.32283782958984,-60.61946105957031,6.278331756591797
54451,episode_end,120.48306364759448,1000,0.010000000000000005,200.0,,,,
55000,train_step,,,0.010000000000000005,200.0,55000,59.60905075073242,-56.602081298828125,6.26790714263916
55451,episode_end,112.18882167577662,1000,0.010000000000000005,200.0,,,,
56000,train_step,,,0.010000000000000005,200.0,56000,43.208984375,-55.124671936035156,6.346442222595215
56451,episode_end,121.43723070353619,1000,0.010000000000000005,200.0,,,,
57000,train_step,,,0.010000000000000005,200.0,57000,352.7351989746094,-61.217403411865234,6.453799247741699
57451,episode_end,211.67424100708615,1000,0.010000000000000005,200.0,,,,
57796,episode_end,451.8208727101021,345,0.010000000000000005,200.0,,,,
58000,train_step,,,0.010000000000000005,200.0,58000,51.872833251953125,-67.73896789550781,6.352882385253906
58157,episode_end,425.5454372216224,361,0.010000000000000005,200.0,,,,
58658,episode_end,388.8972165647992,501,0.010000000000000005,200.0,,,,
59000,train_step,,,0.010000000000000005,200.0,59000,56.41393280029297,-60.40589904785156,5.925673007965088
59658,episode_end,220.63893342732763,1000,0.010000000000000005,200.0,,,,
60000,train_step,,,0.010000000000000005,200.0,60000,226.68392944335938,-66.00187683105469,6.371413230895996
60212,episode_end,421.3845571098822,554,0.010000000000000005,200.0,,,,
61000,train_step,,,0.010000000000000005,200.0,61000,87.49067687988281,-57.20478820800781,6.291138648986816
61212,episode_end,196.24746514558097,1000,0.010000000000000005,200.0,,,,
61430,episode_end,-12.663190648837855,218,0.010000000000000005,200.0,,,,
61628,episode_end,225.87575859310704,198,0.010000000000000005,200.0,,,,
62000,train_step,,,0.010000000000000005,200.0,62000,262.3807678222656,-79.14395904541016,6.065032482147217
62628,episode_end,-38.7776673431696,1000,0.010000000000000005,200.0,,,,
63000,train_step,,,0.010000000000000005,200.0,63000,33.27368927001953,-63.423561096191406,6.331702709197998
63628,episode_end,136.81907823169527,1000,0.010000000000000005,200.0,,,,
63979,episode_end,386.07827880357604,351,0.010000000000000005,200.0,,,,
64000,train_step,,,0.010000000000000005,200.0,64000,46.09614181518555,-62.218544006347656,6.420914649963379
64979,episode_end,131.3460574045152,1000,0.010000000000000005,200.0,,,,
65000,train_step,,,0.010000000000000005,200.0,65000,33.15443420410156,-69.47972106933594,6.194553852081299
65161,episode_end,-28.99749654503013,182,0.010000000000000005,200.0,,,,
65464,episode_end,128.9784894182466,303,0.010000000000000005,200.0,,,,
66000,train_step,,,0.010000000000000005,200.0,66000,51.683128356933594,-63.73691177368164,6.6558427810668945
66464,episode_end,152.55093580543684,1000,0.010000000000000005,200.0,,,,
67000,train_step,,,0.010000000000000005,200.0,67000,35.83564758300781,-64.43648529052734,6.637704849243164
67464,episode_end,142.4874123927467,1000,0.010000000000000005,200.0,,,,
68000,train_step,,,0.010000000000000005,200.0,68000,52.839359283447266,-77.67544555664062,6.111852645874023
68464,episode_end,113.70580102585261,1000,0.010000000000000005,200.0,,,,
69000,train_step,,,0.010000000000000005,200.0,69000,54.70012664794922,-73.84931182861328,6.023417949676514
69419,episode_end,-99.56870662930328,955,0.010000000000000005,200.0,,,,
70000,train_step,,,0.010000000000000005,200.0,70000,295.74029541015625,-67.92617797851562,6.221583366394043
70419,episode_end,117.77679172790941,1000,0.010000000000000005,200.0,,,,
70784,episode_end,131.55886578231656,365,0.010000000000000005,200.0,,,,
71000,train_step,,,0.010000000000000005,200.0,71000,31.314851760864258,-71.99417114257812,6.205906867980957
71784,episode_end,158.62769639869833,1000,0.010000000000000005,200.0,,,,
72000,train_step,,,0.010000000000000005,200.0,72000,35.675453186035156,-76.46018981933594,6.015898704528809
72737,episode_end,387.6274341501272,953,0.010000000000000005,200.0,,,,
73000,train_step,,,0.010000000000000005,200.0,73000,1023.1954956054688,-73.29866027832031,6.066440105438232
73737,episode_end,126.14991210277717,1000,0.010000000000000005,200.0,,,,
74000,train_step,,,0.010000000000000005,200.0,74000,103.63438415527344,-68.7450180053711,6.1802215576171875
74166,episode_end,401.98991808750344,429,0.010000000000000005,200.0,,,,
75000,train_step,,,0.010000000000000005,200.0,75000,74.51367950439453,-71.61744689941406,6.018006324768066
75166,episode_end,183.56196846941128,1000,0.010000000000000005,200.0,,,,
75349,episode_end,229.65771892790116,183,0.010000000000000005,200.0,,,,
75454,episode_end,243.19487014149377,105,0.010000000000000005,200.0,,,,
75988,episode_end,221.91669402392702,534,0.010000000000000005,200.0,,,,
