timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5608.199993099809,1000,0.19999998807907104
2000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5317.709438773241,1000,0.19999998807907104
3000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5467.758939537955,1000,0.19999998807907104
4000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5648.311291956905,1000,0.19999998807907104
5000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5484.450620934798,1000,0.19999998807907104
6000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5723.549886563708,1000,0.19999998807907104
7000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5336.53920060027,1000,0.19999998807907104
8000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5499.67877841104,1000,0.19999998807907104
9000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5630.964866495634,1000,0.19999998807907104
10000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-5240.613614770905,1000,0.19993999600410461
11000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-3489.776737385142,1000,0.15333861112594604
12000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-822.188991226973,1000,0.12106671929359436
13000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-292.26566538100485,1000,0.09505690634250641
14000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-134.7814558380851,1000,0.07336587458848953
15000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-136.65855490883268,1000,0.05726981908082962
16000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-128.8948150057003,1000,0.04450755566358566
17000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-132.7673867896297,1000,0.034211885184049606
18000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-77.74272798723364,1000,0.026771795004606247
19000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.6762119093119,1000,0.022323040291666985
20000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-68.82398322933165,1000,0.019740505144000053
21000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-23.21735799407911,1000,0.017972717061638832
22000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-109.77814911932862,1000,0.015333689749240875
23000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.398762197943483,1000,0.013005450367927551
24000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.67019264561055,1000,0.010827307589352131
25000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-116.33817708170558,1000,0.009033415466547012
26000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-119.77559286817731,1000,0.008175990544259548
27000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-51.58450849259813,1000,0.008289922960102558
28000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-122.11360320712147,1000,0.007961802184581757
29000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-71.43206947211206,1000,0.006966333836317062
30000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-56.84116095452123,1000,0.008141187950968742
31000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.47124315637329,1000,0.009332440793514252
32000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-125.37883880526427,1000,0.010359528474509716
33000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-57.40875368807819,1000,0.010785311460494995
34000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-94.69206011906996,1000,0.010106015019118786
35000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-69.89436396611775,1000,0.008584355004131794
36000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-59.80615370742581,1000,0.007813550531864166
37000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-85.73759403170197,1000,0.007610174361616373
38000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-61.739602888869,1000,0.00734776072204113
39000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-111.20190681872073,1000,0.007038314361125231
40000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-38.03994582267804,1000,0.005848368629813194
41000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-101.69128534857981,1000,0.004945524502545595
42000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.81660857438623,1000,0.0042900023981928825
43000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-49.19327127288158,1000,0.004025735892355442
44000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-48.937674391988764,1000,0.003980265464633703
45000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-89.49639019239349,1000,0.004066196270287037
46000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-79.13735926723086,1000,0.0036245998926460743
47000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-64.15340172344823,1000,0.003084093565121293
48000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-58.25185677180398,1000,0.002904700580984354
49000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.041612746419805,1000,0.0029512972105294466
50000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-38.46771770598196,1000,0.002971722511574626
51000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-71.45387642902655,1000,0.0028125548269599676
52000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-31.71701170617103,1000,0.0026381914503872395
53000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-40.913884899231746,1000,0.002842862857505679
54000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-22.91204831275571,1000,0.003142716595903039
55000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.214349256721587,1000,0.003226127941161394
56000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.532797548371484,1000,0.0032215823885053396
57000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-98.11085362216272,1000,0.003157224738970399
58000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-118.7511913317863,1000,0.0029042616952210665
59000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.832959845962886,1000,0.0026453251484781504
60000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-74.99381606508226,1000,0.0028015857096761465
61000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-49.76118931812587,1000,0.0028956274036318064
62000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-107.74239428022561,1000,0.0028405485209077597
63000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.082078103194966,1000,0.0028301880229264498
64000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-38.50925234311156,1000,0.002888042014092207
65000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-22.44171122492896,1000,0.0026135786902159452
66000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-21.06295164544929,1000,0.002521357499063015
67000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-51.90060249163025,1000,0.0024358490481972694
68000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.73982885867621,1000,0.002142377197742462
69000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.84245474929373,1000,0.002247057855129242
70000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-81.67001450152851,1000,0.0024008445907384157
71000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.875814109939544,1000,0.0026590023189783096
72000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-74.87054710050245,1000,0.00238617742434144
73000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.36745186339317,1000,0.0022624831181019545
74000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-42.53798572472362,1000,0.002401183359324932
75000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.766937372976653,1000,0.002354059834033251
76000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-90.313045027874,1000,0.002412879141047597
77000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.093879605936184,1000,0.002462216420099139
78000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-79.84788559474718,1000,0.0025506161618977785
79000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.109787751943056,1000,0.0025585999246686697
80000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-81.35027097384291,1000,0.002546735806390643
81000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-55.82299380943262,1000,0.0029059420339763165
82000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-111.85021558100168,1000,0.002915075281634927
83000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-106.439365670142,1000,0.0023924403358250856
84000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-48.522605305636276,1000,0.0026115705259144306
85000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-19.36159942455721,1000,0.0028188263531774282
86000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.3727995097689,1000,0.0028758703265339136
87000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-82.0674860200074,1000,0.0026654840912669897
88000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-76.71887270295764,1000,0.002663007937371731
89000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-113.44462024176941,1000,0.002745208563283086
90000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-34.08249371674363,1000,0.002450651954859495
91000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.753845316372253,1000,0.0021805136930197477
92000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-19.551763195984584,1000,0.0019211774924769998
93000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-102.26778697521276,1000,0.0018271568696945906
94000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-21.210339436782533,1000,0.0019066876266151667
95000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-57.578318744912146,1000,0.0019031469710171223
96000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-54.400193391018995,1000,0.0018290092702955008
97000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-64.04811003180497,1000,0.001632464351132512
98000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-44.87989271759054,1000,0.0016539732459932566
99000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-107.80696500069931,1000,0.0016474943840876222
100000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-60.47726929630104,1000,0.0015204346273094416
101000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.8009092894551,1000,0.001502564875409007
102000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-59.70411805293288,1000,0.001333588152192533
103000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.287998830617124,1000,0.0012785004219040275
104000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-47.72902932073678,1000,0.001189733506180346
105000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-26.528855774160842,1000,0.0011870627058669925
106000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-34.38531134636405,1000,0.001116755185648799
107000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.53804049869873,1000,0.001032450469210744
108000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-107.01646617633331,1000,0.0009582093916833401
109000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-76.97503902303697,1000,0.0008927520830184221
110000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.4217641932762,1000,0.0008261845214292407
111000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-40.669448268174776,1000,0.001026586047373712
112000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-61.08209619344043,1000,0.0011698722373694181
113000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.046349442250374,1000,0.0014482542173936963
114000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-60.149944546784695,1000,0.0016598505899310112
115000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.886069108873315,1000,0.001375584863126278
116000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-47.328517257800286,1000,0.001028514583595097
117000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-60.33163179133053,1000,0.0008582692826166749
118000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-65.83100544146691,1000,0.0009087934740819037
119000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-28.712239706148335,1000,0.0010603999253362417
120000,5,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.470040312781418,1000,0.0011827083071693778
