timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-450.12119362739486,1000,0.009999999776482582
2000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-186.33014797878047,1000,0.009999999776482582
3000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.85560049399538,1000,0.009999999776482582
4000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-160.36473093615362,1000,0.009999999776482582
5000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.70634996820087,1000,0.009999999776482582
6000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.38650681974474,1000,0.009999999776482582
7000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-159.5246957290276,1000,0.009999999776482582
8000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-496.49675217210665,1000,0.009999999776482582
9000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.49466780590717,1000,0.009999999776482582
10000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-853.6372176719677,1000,0.009999999776482582
11000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-852.4371705206516,1000,0.009999999776482582
12000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-549.2251028017307,1000,0.009999999776482582
13000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-279.3265933481124,1000,0.009999999776482582
14000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-296.81421881362263,1000,0.009999999776482582
15000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.38446270511778,1000,0.009999999776482582
16000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-186.69450415954637,1000,0.009999999776482582
17000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-197.1438122673768,1000,0.009999999776482582
18000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-197.6330689352131,1000,0.009999999776482582
19000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.66038902928108,1000,0.009999999776482582
20000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-190.42476689846364,1000,0.009999999776482582
21000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-183.35218183592912,1000,0.009999999776482582
22000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-184.04483481375684,1000,0.009999999776482582
23000,0,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-150.18043823990348,1000,0.009999999776482582
