global_step,critic_loss,actor_loss,alpha,alpha_loss,entropy
50000,15460.607421875,-8585.423828125,260.20471492408745,-0.0009732574690133333,1.3583934307098389
51000,31191.04296875,-9203.390625,291.16891209662805,-0.0024865628220140934,1.3581302165985107
52000,33760.9453125,-10331.5947265625,332.5717486624955,0.008250784128904343,1.3599892854690552
53000,237562.78125,-11970.4228515625,379.43708268078706,0.008402778767049313,1.3599833250045776
54000,335960.8125,-12684.2353515625,431.0871700496212,-0.028229733929038048,1.3539148569107056
55000,136624.171875,-14990.05078125,481.5828165899825,-0.014142487198114395,1.356278896331787
56000,41633.375,-17030.97265625,544.3630561834613,0.017279189079999924,1.3613113164901733
57000,754729.625,-19466.85546875,606.0537670152734,0.03238437697291374,1.3636229038238525
58000,108340.46875,-21448.166015625,686.9295935321921,0.010184228420257568,1.3601274490356445
59000,1168928.5,-24270.14453125,766.1684029901186,0.0004864893853664398,1.3586416244506836
60000,365294.125,-27111.2890625,865.5827639093508,-0.014037426561117172,1.3564929962158203
61000,220597.96875,-31259.40234375,959.0995127255869,0.015330897644162178,1.360801339149475
62000,444278.0,-34985.75,1069.6378681394713,-0.019971348345279694,1.3557052612304688
63000,547772.875,-39402.50390625,1232.7136621009488,-0.005031448323279619,1.3578615188598633
64000,2642806.5,-43053.32421875,1337.5538940982462,-0.00019887438975274563,1.3585407733917236
65000,599986.75,-48496.66015625,1515.756540076611,-0.024169310927391052,1.3552682399749756
66000,19504324.0,-53639.3984375,1703.974793588644,-0.014718128368258476,1.3565903902053833
67000,879518.5625,-59640.18359375,1861.315613915302,-0.013645376078784466,1.3567559719085693
68000,2317397.25,-67855.921875,2074.8229859361604,0.023410089313983917,1.361633539199829
69000,3746164.5,-77444.453125,2315.1617372888245,0.030822696164250374,1.3625469207763672
70000,10903491.0,-85180.8828125,2612.7041526561716,0.019717689603567123,1.361074447631836
71000,6323049.0,-93849.1328125,2832.980976290998,0.005196187179535627,1.359222173690796
72000,31165060.0,-102682.2109375,3274.2749380044274,0.007708053570240736,1.3595207929611206
73000,12852222.0,-113260.359375,3632.792426278855,0.007220733445137739,1.3594492673873901
74000,38316472.0,-129926.3984375,3837.8152173307703,-0.03722359240055084,1.354058027267456
75000,103012072.0,-145207.09375,4386.533431656573,0.005786685273051262,1.3592584133148193
76000,140198512.0,-159258.15625,4889.792009662455,-0.03123268112540245,1.3548917770385742
77000,259051552.0,-175001.921875,5358.551977862658,0.0039067137986421585,1.3590233325958252
78000,54012108.0,-196031.84375,5913.071760353169,0.019525475800037384,1.3608167171478271
79000,37815012.0,-212127.0,6477.668488732113,-0.01914646476507187,1.3563867807388306
80000,42848344.0,-238014.75,6974.029873425343,-0.03807295858860016,1.3542664051055908
81000,177929792.0,-267417.78125,7837.691378183034,-0.018749099224805832,1.3564774990081787
82000,188089600.0,-289028.875,8774.952517202553,0.00014930148608982563,1.3585848808288574
83000,771835520.0,-331528.6875,9714.333862119141,-0.005609670653939247,1.357957363128662
84000,353543808.0,-354817.375,10414.38131846352,-0.02748030424118042,1.355597972869873
85000,111643264.0,-392969.1875,11294.466635158495,-0.019197586923837662,1.3565113544464111
86000,433783744.0,-420502.03125,12417.009375030093,-0.02401038073003292,1.3560214042663574
87000,521083040.0,-467552.75,13567.234747378363,-0.013482053764164448,1.3571515083312988
88000,295313280.0,-514066.34375,14776.674979521229,0.023606467992067337,1.3610272407531738
89000,1417049216.0,-554218.8125,16194.22214559117,0.006837197579443455,1.359273910522461
90000,98485824.0,-615325.25,17525.8049972264,-0.01102842204272747,1.3574397563934326
91000,1005324032.0,-653875.375,19011.76138288444,-0.011116494424641132,1.3574402332305908
92000,790455680.0,-712221.125,20850.973045881787,0.0005166002083569765,1.3586204051971436
93000,540481024.0,-805476.9375,22446.563982431617,0.013672777451574802,1.3599331378936768
94000,718400000.0,-841753.375,24356.520659026948,0.007819022983312607,1.3593425750732422
95000,2549459968.0,-939011.875,26371.66892204146,-0.02004064992070198,1.3565998077392578
96000,1556220928.0,-1029972.3125,29069.941416928257,-0.009604744613170624,1.3576339483261108
97000,1308727168.0,-1107940.0,31425.688089807172,-0.027875065803527832,1.3558765649795532
98000,1107733760.0,-1227956.5,34383.589693261056,-0.017370350658893585,1.356905460357666
99000,13275762688.0,-1274700.75,36742.19616719526,0.016566017642617226,1.3601443767547607
100000,3066734592.0,-1447550.875,38750.50781374294,-0.015187443234026432,1.3571308851242065
101000,15117351936.0,-1624545.0,42419.578120592174,0.004341968800872564,1.358975887298584
102000,11097782272.0,-1643096.75,47412.91472715359,-0.017592089250683784,1.3569345474243164
103000,22589517824.0,-1799211.75,49198.25587181344,-0.002516423584893346,1.3583354949951172
104000,6309013504.0,-1965767.0,54267.433059116716,-0.0031287779565900564,1.3582813739776611
105000,5983806464.0,-2068865.375,57708.293952674045,0.01364491693675518,1.3598129749298096
106000,51603800064.0,-2309274.0,62235.662795287535,0.009850513190031052,1.3594608306884766
107000,14590109696.0,-2438093.0,66101.9516438398,-0.0223948173224926,1.356550693511963
108000,11992420352.0,-2583977.75,73035.48712812805,0.00019982620142400265,1.358586311340332
109000,25707517952.0,-2843005.25,75770.3218147672,0.004935244098305702,1.3590075969696045
110000,34719191040.0,-3158641.0,82316.11295291221,-0.0037582810036838055,1.3582364320755005
111000,70513098752.0,-3371494.5,89694.98993826998,-0.000996697461232543,1.3584810495376587
112000,1388477056.0,-3707543.5,96667.7427496797,-0.007657608948647976,1.3579013347625732
113000,23422187520.0,-3812767.25,102172.58193398885,-0.005075134802609682,1.3581284284591675
114000,3298605056.0,-4050119.0,111073.99722183439,0.015210755169391632,1.359877586364746
115000,1710948864.0,-4603342.0,115367.83252004946,-0.00618849229067564,1.3580374717712402
116000,11838642176.0,-4753763.0,132357.77515786048,-0.005451967939734459,1.3581061363220215
117000,63313113088.0,-5235511.5,136635.73776107817,0.001155325211584568,1.358666181564331
118000,40400306176.0,-5321848.0,138201.36745544395,0.006046510301530361,1.359079360961914
119000,62749302784.0,-5819646.5,151193.7523169298,-0.0004162606783211231,1.3585336208343506
120000,6474825728.0,-6242303.0,165888.28646595578,0.011096609756350517,1.3594915866851807
121000,62827782144.0,-6728688.0,180346.58012674743,-0.011473740451037884,1.3576204776763916
122000,21682622464.0,-6945558.0,183221.21707618117,0.00809391587972641,1.3592363595962524
123000,50532823040.0,-7437855.0,192289.97840693386,0.0107641089707613,1.3594532012939453
124000,630264430592.0,-7953455.0,211838.83749748996,0.0062852827832102776,1.3590809106826782
125000,185292914688.0,-8604272.0,221176.8633282283,0.019357947632670403,1.360141396522522
126000,90770620416.0,-9050641.0,236805.2688163369,0.010914672166109085,1.3594504594802856
127000,18093197312.0,-9869537.0,247304.92282773092,-0.007400159724056721,1.3579726219177246
128000,40129200128.0,-10242362.0,271482.19769630366,0.0182894766330719,1.360030174255371
129000,273291149312.0,-10635709.0,292578.08067497145,0.006905266549438238,1.359117031097412
130000,18731245568.0,-11946556.0,297934.8991401551,-0.015434053726494312,1.3573439121246338
131000,1037976469504.0,-12169867.0,325302.10434657807,0.004570094868540764,1.3589284420013428
132000,374903013376.0,-13523702.0,336646.89271363156,-0.003618447110056877,1.3582841157913208
133000,154112196608.0,-14341758.0,369022.14818538504,-0.004750676453113556,1.358197808265686
134000,366652424192.0,-14804639.0,375185.64467486413,-0.008637938648462296,1.3578954935073853
135000,1282105147392.0,-15294728.0,400258.2102594698,0.005839524324983358,1.3590211868286133
136000,642722430976.0,-17052082.0,415041.2660242982,-0.00904548354446888,1.3578691482543945
137000,373002665984.0,-17362266.0,444938.4530871671,-0.000846808310598135,1.3585033416748047
138000,2241760067584.0,-17876412.0,458495.9633001605,0.005397704429924488,1.3589825630187988
139000,262191742976.0,-19203580.0,474744.2560502447,0.009342314675450325,1.359283208847046
140000,63834267648.0,-20739648.0,505244.06397098047,0.008737207390367985,1.3592337369918823
141000,302039072768.0,-22324128.0,535887.3442652477,0.004994852468371391,1.3589470386505127
142000,424161312768.0,-22909012.0,577959.4825122555,0.011338943615555763,1.3594231605529785
143000,1126150438912.0,-23705134.0,601502.2481216987,0.002809687051922083,1.3587796688079834
144000,1172590559232.0,-25782592.0,621082.2736260758,0.018213896080851555,1.359933853149414
145000,478195449856.0,-24420268.0,663550.3082341015,0.04018724709749222,1.3615663051605225
146000,936239824896.0,-28569586.0,668367.9979304516,-0.008788292296230793,1.3579132556915283
147000,3798082256896.0,-30442674.0,681601.4004201832,-0.024197686463594437,1.356766939163208
148000,1201410670592.0,-29730992.0,718798.2722040297,-0.007304404862225056,1.3580267429351807
149000,2467423059968.0,-32665816.0,793462.7021757102,-0.0028468205127865076,1.3583588600158691
150000,1279930925056.0,-33987032.0,785222.1766300141,-0.005214448552578688,1.3581842184066772
151000,10492248588288.0,-35369776.0,818428.823079473,-0.011257663369178772,1.3577415943145752
152000,7425670250496.0,-37212400.0,863868.1256351663,-0.020829830318689346,1.3570444583892822
153000,2220318785536.0,-39550860.0,948642.97713931,-0.024533402174711227,1.356785774230957
154000,1215018565632.0,-41129612.0,949079.6004651499,-0.005147128365933895,1.3581944704055786
155000,2292927430656.0,-42688680.0,991716.611056178,-0.006625651381909847,1.358088493347168
156000,9490006016000.0,-42261904.0,1004079.8051212725,0.017968136817216873,1.3598685264587402
157000,821755707392.0,-46672624.0,1017379.1044904549,-0.005447997711598873,1.3581745624542236
158000,6451442483200.0,-49431468.0,1088562.237367507,-0.010947968810796738,1.3577808141708374
159000,1387797413888.0,-47946620.0,1138596.8900296495,0.016219129785895348,1.3597314357757568
160000,2007308959744.0,-50433456.0,1183799.0992987182,0.008427035994827747,1.359170913696289
161000,8531314999296.0,-54850792.0,1236083.8117939332,-0.0015849359333515167,1.3584554195404053
162000,3731945160704.0,-54209636.0,1200842.9591643575,0.007149592973291874,1.359079122543335
163000,2549456306176.0,-57968056.0,1359176.2564394714,0.0016743463929742575,1.358686923980713
164000,858734592000.0,-59577252.0,1404396.6879195455,-0.010732305236160755,1.357810139656067
165000,7709282795520.0,-62223484.0,1395870.3906485937,-0.003951981198042631,1.358289122581482
166000,3983517679616.0,-65881176.0,1501563.226939722,-0.017806705087423325,1.3573163747787476
167000,13472898220032.0,-67889168.0,1497961.7883290083,0.0026900148950517178,1.3587576150894165
168000,8066625437696.0,-69959984.0,1596122.6617038664,-0.010445828549563885,1.3578370809555054
169000,2299867430912.0,-76032088.0,1675409.8892301368,-0.018068119883537292,1.3573076725006104
170000,30661322735616.0,-74499360.0,1648094.927667576,0.004159679636359215,1.3588590621948242
171000,2756772364288.0,-76649584.0,1753913.1407514133,0.014942418783903122,1.3596076965332031
172000,1061135319040.0,-81194240.0,1738936.7196651704,0.0007054101442918181,1.3586175441741943
173000,4320677593088.0,-84462320.0,1816962.1189784165,-0.010250582359731197,1.3578572273254395
174000,7080603811840.0,-83128072.0,1869927.428873133,0.0019487935351207852,1.358703374862671
175000,14570425942016.0,-89303472.0,1990712.1448929247,-0.01139921322464943,1.3577824831008911
176000,17352624177152.0,-92192400.0,2068475.6169841054,-0.0151241235435009,1.3575284481048584
177000,942556971008.0,-99547336.0,2113501.2235455057,-0.03570391610264778,1.3561168909072876
178000,5449144336384.0,-93479840.0,2108113.586938611,0.017870847135782242,1.3597958087921143
179000,25997034389504.0,-99743160.0,2196949.4356215363,-0.013673280365765095,1.357632040977478
180000,11559279525888.0,-104341280.0,2258783.444497934,0.0047470154240727425,1.3588929176330566
181000,6693320654848.0,-102982816.0,2318454.566224712,0.012395576573908329,1.3594141006469727
182000,29012667662336.0,-103343112.0,2456057.6438939036,0.0229051373898983,1.3601250648498535
183000,83629883523072.0,-112616816.0,2469023.831101859,0.004986989311873913,1.3589072227478027
184000,37669832753152.0,-119025296.0,2575607.453333508,-0.026047833263874054,1.3568037748336792
185000,15039132073984.0,-120364368.0,2598371.899444131,-0.007524470798671246,1.358059048652649
186000,26182139510784.0,-118834240.0,2764122.335274411,0.004218340385705233,1.3588528633117676
187000,12545366687744.0,-127710976.0,2912662.1665512724,0.0006481488235294819,1.3586119413375854
188000,10341627985920.0,-129211808.0,3062225.55863572,0.0030520267318934202,1.3587727546691895
189000,24743075905536.0,-133751776.0,3060788.505255272,0.005647861864417791,1.3589465618133545
190000,9484080513024.0,-144701824.0,3082455.0283618155,-0.008896403014659882,1.3579729795455933
191000,37046890528768.0,-143449040.0,3130350.5555081824,-0.0007363110780715942,1.3585193157196045
192000,14437703483392.0,-149074592.0,3169804.5363351027,-0.01919051632285118,1.3572864532470703
193000,76004286529536.0,-152480864.0,3452060.2639731793,-0.004987348802387714,1.3582371473312378
194000,192175425978368.0,-152974720.0,3443465.7367934496,0.01437973789870739,1.3595237731933594
195000,37589000126464.0,-159415488.0,3580566.9615368536,0.005987611599266529,1.3589651584625244
196000,4590431895552.0,-171886736.0,3582228.6570236376,-0.011671855114400387,1.357795000076294
197000,32978715541504.0,-170034560.0,3472502.184156649,-0.0030356217175722122,1.358366847038269
198000,205354029809664.0,-171093088.0,3789135.9496420873,0.014898473396897316,1.359552025794983
199000,38576179904512.0,-185310464.0,3993466.49517732,-0.022385727614164352,1.357095718383789
200000,46827323785216.0,-180466624.0,4160957.818073347,0.01872732676565647,1.3597972393035889
201000,62737182883840.0,-187419168.0,4072078.7631314,0.004988239612430334,1.358896255493164
202000,80398130348032.0,-191037168.0,4225046.31743246,0.01079200953245163,1.3592758178710938
203000,17738172989440.0,-206403056.0,4429893.641590932,-0.025518273934721947,1.356900930404663
204000,90224931635200.0,-200015792.0,4463015.24921489,0.017483659088611603,1.3597103357315063
205000,16754378014720.0,-213198768.0,4445525.447897677,-0.008662333711981773,1.3580026626586914
206000,116505635192832.0,-221302208.0,4556891.61035972,-0.02024725452065468,1.3572478294372559
207000,77729026277376.0,-218664928.0,4563510.269512678,0.008624197915196419,1.359130859375
208000,412936208121856.0,-227692928.0,4818616.047888916,-0.003254176117479801,1.3583569526672363
209000,5048973131776.0,-234913056.0,5173607.725912413,-0.013598760589957237,1.3576887845993042
210000,51587326148608.0,-232801584.0,5356803.645494883,0.010562055744230747,1.3592500686645508
211000,98518077276160.0,-248983872.0,5541502.865871455,-0.02234272100031376,1.3571295738220215
212000,124458891214848.0,-252011968.0,5485374.314507116,-0.008064254187047482,1.358048677444458
213000,29843645267968.0,-254094912.0,5363582.214011315,0.012928763404488564,1.3594027757644653
214000,297467421655040.0,-261991680.0,5625984.192742183,-0.011083997786045074,1.3578553199768066
215000,59447640588288.0,-269743968.0,5871424.076584236,0.01658771187067032,1.3596327304840088
216000,28185362169856.0,-273139520.0,5987017.146163878,0.003988941200077534,1.3588240146636963
217000,128435234013184.0,-285023936.0,5873647.361645029,-0.008660664781928062,1.3580126762390137
218000,247488028082176.0,-301301632.0,6181497.259511093,-0.03592889383435249,1.3562707901000977
219000,33557439315968.0,-306345248.0,6755044.958578144,-0.023664459586143494,1.3570636510849
220000,15678455152640.0,-301186368.0,7072737.912575122,0.0027730315923690796,1.3587441444396973
221000,10361235308544.0,-309240800.0,7055727.595047158,0.010066517628729343,1.3592066764831543
222000,257550633140224.0,-316861248.0,7010236.379619042,0.008195068687200546,1.35908842086792
223000,40041099296768.0,-332269216.0,7003303.987618065,0.01323692686855793,1.3594081401824951
224000,136880767107072.0,-337512576.0,7068668.374423904,0.00826982595026493,1.3590927124023438
225000,285181130833920.0,-337080512.0,6895419.08474284,0.00018268730491399765,1.3585801124572754
226000,109691510194176.0,-350068736.0,7467852.435310391,-0.001305128913372755,1.3584859371185303
227000,89165064568832.0,-348332352.0,7704090.613874217,0.01780739240348339,1.3596913814544678
228000,163057493868544.0,-372491680.0,7823404.607865321,-0.011557979509234428,1.3578402996063232
229000,470947291201536.0,-389196000.0,8127298.477839991,-0.033485278487205505,1.3564637899398804
230000,345426905530368.0,-391857728.0,8294091.575680905,-0.014620747417211533,1.357650637626648
231000,219447025467392.0,-405621248.0,8074087.84292164,-0.03228495642542839,1.3565385341644287
232000,1627983194357760.0,-390456384.0,8336884.495165766,0.02157185971736908,1.359922170639038
233000,89653021507584.0,-398613888.0,8355453.277620215,0.0054588946513831615,1.3589109182357788
234000,164928019234816.0,-414054208.0,8801093.905294914,0.018821021541953087,1.3597455024719238
235000,596162801303552.0,-420727712.0,9203703.86712022,0.010746505111455917,1.359238624572754
236000,339928609193984.0,-432326080.0,9584565.547383498,0.011238468810915947,1.3592674732208252
237000,471239114096640.0,-435305408.0,9948877.81929731,0.01125388965010643,1.3592668771743774
238000,357116430778368.0,-476008448.0,9831113.187259061,-0.017136121168732643,1.35750412940979
239000,156773184962560.0,-476379584.0,10148695.019917686,-0.019576722756028175,1.3573548793792725
240000,330651546943488.0,-468783840.0,9990298.671021441,0.0032626944594085217,1.3587708473205566
241000,179403183095808.0,-506470080.0,10307911.599061618,-0.021325230598449707,1.3572478294372559
242000,133261342801920.0,-494413824.0,10702725.862350842,0.002800492336973548,1.3587415218353271
243000,169495599513600.0,-525487040.0,10860659.738714214,-0.02509988844394684,1.3570191860198975
244000,188497692459008.0,-525350240.0,10866801.802947221,-0.008978933095932007,1.3580142259597778
245000,4322639770288128.0,-519684608.0,10948258.82947468,0.009589608758687973,1.35916006565094
246000,183234377809920.0,-540706688.0,11339181.582558487,-0.008467286825180054,1.3580471277236938
247000,906194344476672.0,-525797824.0,11822006.64494768,0.029509685933589935,1.3603804111480713
248000,366413088817152.0,-560590208.0,11657633.881459832,0.011626798659563065,1.3592829704284668
249000,160169698787328.0,-590950784.0,12062219.55688742,-0.01991098001599312,1.3573472499847412
250000,640075889115136.0,-571864320.0,12356926.973136859,0.00718408590182662,1.3590084314346313
