global_step,critic_loss,actor_loss,alpha,logp,alpha_loss
41000,17.852794647216797,-0.9694392681121826,0.10353508252226168,2.091864585876465,0.208334818482399
42000,26.474231719970703,9.182535171508789,0.1049715925443199,1.8207263946533203,-0.40409454703330994
43000,14.91773509979248,-0.7959346771240234,0.10079252265366132,1.9278979301452637,-0.16545195877552032
44000,26.207290649414062,1.8982183933258057,0.09636423143957637,1.9393589496612549,-0.14187708497047424
45000,15.272054672241211,0.9759519696235657,0.09688672873451211,1.9658156633377075,-0.07979372143745422
46000,18.30531120300293,1.326148509979248,0.09511601441405215,1.900240421295166,-0.23470015823841095
47000,14.382585525512695,1.4257984161376953,0.09238680106612476,1.8901100158691406,-0.26173287630081177
48000,44.279991149902344,3.803379774093628,0.09455613815737568,2.151926040649414,0.35832691192626953
49000,16.659835815429688,2.388603687286377,0.09625007035703277,1.9273438453674316,-0.17007377743721008
50000,26.65137481689453,1.7638006210327148,0.09278219338982455,2.054694175720215,0.13003477454185486
51000,11.097728729248047,5.988412857055664,0.08897538437451917,1.7846269607543945,-0.5210727453231812
52000,25.026447296142578,6.210142135620117,0.0865429960148751,2.1575255393981934,0.38548246026039124
53000,21.253150939941406,5.055567264556885,0.084769842689275,2.068403720855713,0.16880765557289124
54000,18.0224609375,3.6306381225585938,0.08365424143786881,2.0382888317108154,0.0949968472123146
55000,11.827291488647461,7.105247974395752,0.08577614812908815,2.1094770431518555,0.2688773572444916
56000,10.785484313964844,7.373333930969238,0.09143369002699832,1.848724365234375,-0.3618724048137665
57000,6.977317810058594,5.3275065422058105,0.08650570951159603,1.92194402217865,-0.19104570150375366
58000,5.927654266357422,2.8842010498046875,0.08418364015474054,1.6769840717315674,-0.7993853092193604
59000,7.642966270446777,6.407115936279297,0.08296149762416852,1.771176815032959,-0.5696276426315308
60000,9.537267684936523,3.377708673477173,0.0798716959052038,1.8958828449249268,-0.263139009475708
61000,12.720552444458008,5.15049409866333,0.0811621072152567,2.0627126693725586,0.15749092400074005
62000,9.595243453979492,5.696621894836426,0.08027011662793007,2.016477108001709,0.04156113415956497
63000,6.356812000274658,4.976419925689697,0.07668415494518303,1.9948809146881104,-0.013146549463272095
64000,11.378198623657227,2.661128520965576,0.07589243503959571,1.8032746315002441,-0.5072441101074219
65000,7.18325662612915,4.303902626037598,0.07452855599706291,1.8496592044830322,-0.39037102460861206
66000,9.72500991821289,3.984349250793457,0.07328692889063244,1.906578540802002,-0.24414494633674622
67000,17.102367401123047,5.008673667907715,0.07317638409458603,1.8089144229888916,-0.49966633319854736
68000,17.141170501708984,4.4341864585876465,0.07233505692174066,1.9436529874801636,-0.14799244701862335
69000,40.4022216796875,4.240155220031738,0.07511847801980015,2.1676533222198486,0.43400201201438904
70000,12.133157730102539,4.24830436706543,0.07844855871827656,2.1233363151550293,0.3139294981956482
71000,6.175529479980469,3.545562505722046,0.07807431142928932,2.0711207389831543,0.18136392533779144
72000,6.018383502960205,3.580854654312134,0.07586347300319281,1.677351474761963,-0.8320527076721191
73000,4.658394813537598,7.3870849609375,0.0795646808058714,1.9374792575836182,-0.15825149416923523
74000,6.3645710945129395,5.8714141845703125,0.07856313934185079,2.1304023265838623,0.33172470331192017
75000,50.58081817626953,10.133115768432617,0.07802500010129465,2.1174421310424805,0.2995624542236328
76000,9.186701774597168,8.35157299041748,0.07410249292017765,2.033705949783325,0.08771354705095291
77000,20.302261352539062,8.193622589111328,0.07405637457465594,2.03987455368042,0.10379116237163544
78000,8.246384620666504,5.473008155822754,0.07408288813757731,1.973442554473877,-0.0691177174448967
79000,6.907131195068359,6.766959190368652,0.07347162939896429,2.02775502204895,0.07246410846710205
80000,9.610660552978516,8.354838371276855,0.07554887620003763,1.819871187210083,-0.46526819467544556
81000,5.625122547149658,6.290474891662598,0.07555416749049819,1.8794949054718018,-0.31125348806381226
82000,5.114240646362305,4.428836822509766,0.07501003518793878,2.014244556427002,0.03689570724964142
83000,21.677932739257812,4.84644889831543,0.07509977902558497,1.9191372394561768,-0.20934894680976868
84000,14.167333602905273,6.517132759094238,0.07434406042306752,2.240816593170166,0.6258946657180786
85000,8.354598045349121,7.357637405395508,0.07301930679924683,1.9196525812149048,-0.21027180552482605
86000,9.161763191223145,10.658943176269531,0.0721099898652306,1.955952763557434,-0.11582501977682114
87000,9.63493537902832,6.111321926116943,0.07098221545064785,2.1855130195617676,0.49074289202690125
88000,18.076335906982422,4.244500160217285,0.07144349468693952,1.9648336172103882,-0.092798613011837
89000,10.065800666809082,8.198553085327148,0.07008414068287246,2.207612991333008,0.5518479943275452
90000,6.214919090270996,7.639689922332764,0.07260127703092858,1.9277944564819336,-0.18937887251377106
91000,17.47491455078125,5.760409355163574,0.07167335893968499,1.8987337350845337,-0.2669009566307068
92000,5.719017505645752,5.220675468444824,0.07265806466984676,1.913082480430603,-0.227897047996521
93000,6.815032005310059,8.247730255126953,0.07551100744940278,2.122798442840576,0.3172464370727539
94000,5.302051067352295,4.700969696044922,0.07127525407448446,2.0624470710754395,0.16493584215641022
95000,8.390806198120117,6.1581621170043945,0.0703152003684874,2.030358076095581,0.0805935487151146
96000,7.275635242462158,6.262325286865234,0.06959560946445868,2.1335721015930176,0.3559767007827759
97000,3.9168033599853516,7.092787742614746,0.06760023341375053,2.0257272720336914,0.06931272149085999
98000,9.778647422790527,6.127133846282959,0.06825419175329445,1.936814308166504,-0.16962310671806335
99000,54.309486389160156,6.189363956451416,0.06871200473113885,2.0789809226989746,0.21149763464927673
100000,5.838233470916748,8.58529281616211,0.07013476380208679,1.688377857208252,-0.82808518409729
101000,3.201064348220825,4.591591835021973,0.06663650305816515,2.085630416870117,0.23193013668060303
102000,6.861659049987793,5.181425094604492,0.06685230056918627,1.9334369897842407,-0.1800709068775177
103000,7.063654899597168,2.131844997406006,0.0650279060463085,1.9512327909469604,-0.13327762484550476
104000,7.145786285400391,7.161642074584961,0.06450795748474264,1.9681974649429321,-0.08716931939125061
105000,6.207082748413086,6.165842056274414,0.06321847472243189,1.89360773563385,-0.2937658429145813
106000,12.679811477661133,4.418056964874268,0.062398888617791956,1.986649751663208,-0.03703635185956955
107000,9.731088638305664,2.4993863105773926,0.06370419425975689,2.079747200012207,0.21958421170711517
108000,15.093449592590332,1.3088085651397705,0.062056154718262965,2.0095674991607666,0.02659502625465393
109000,5.7399749755859375,5.10375452041626,0.06263739196918694,2.0378756523132324,0.10493038594722748
110000,9.228899002075195,8.772170066833496,0.06358567932598277,1.9804344177246094,-0.05391024053096771
111000,5.534876823425293,5.348316192626953,0.06175495870428795,1.8455166816711426,-0.43017128109931946
112000,118.22828674316406,2.6417922973632812,0.060239930091422964,1.8459888696670532,-0.43268194794654846
113000,5.079387664794922,3.6818156242370605,0.05893254427285782,1.9417037963867188,-0.1650574505329132
114000,54.864871978759766,4.962028503417969,0.057657758585683706,1.8963350057601929,-0.2957801818847656
115000,10.928258895874023,5.821030616760254,0.05947788140031984,2.2314906120300293,0.6533010601997375
116000,6.505382061004639,6.897843837738037,0.05796992271035973,1.7166770696640015,-0.8068556785583496
117000,29.764568328857422,6.154486179351807,0.057461457044295006,1.9949589967727661,-0.014400146901607513
118000,5.166504859924316,4.835233688354492,0.05639407286118508,1.9150859117507935,-0.24416127800941467
119000,7.971752166748047,7.369923114776611,0.05589052114606264,2.366922378540039,1.0583362579345703
120000,6.746849060058594,2.8316287994384766,0.055661970501202106,2.0132970809936523,0.03840753436088562
121000,11.486488342285156,1.7355940341949463,0.05508421027106053,2.0457489490509033,0.132621169090271
122000,9.840192794799805,7.751088619232178,0.056046987395505087,2.0738282203674316,0.2127411961555481
123000,7.096010684967041,2.288830041885376,0.05540174417946252,2.1706295013427734,0.493656188249588
124000,5.146971225738525,4.9878950119018555,0.05831575880808606,1.9178483486175537,-0.23346540331840515
125000,6.509579658508301,8.010457992553711,0.056164619312559845,1.9947645664215088,-0.015075266361236572
126000,7.400187015533447,5.436355113983154,0.05716295265619418,1.8439126014709473,-0.44669854640960693
127000,5.199502468109131,5.085081100463867,0.057426046760038374,2.0589025020599365,0.16829922795295715
128000,11.410676002502441,2.810718059539795,0.058674407086570846,2.058140277862549,0.1648711860179901
129000,16.565303802490234,2.110168933868408,0.058793658692937824,1.8592538833618164,-0.3988351821899414
130000,3.4148311614990234,4.419984817504883,0.05971513522559696,1.9303925037384033,-0.19616582989692688
131000,47.43477249145508,3.3165812492370605,0.058455623991897895,2.0816032886505127,0.23171135783195496
132000,6.008495807647705,4.215174674987793,0.05979317387220441,2.1477112770080566,0.41608214378356934
133000,6.851770401000977,4.076105117797852,0.0601083840331784,2.010552406311035,0.02966862916946411
134000,20.085407257080078,6.820685863494873,0.06049137137988013,2.0381975173950195,0.10715394467115402
135000,2.1662840843200684,2.4188754558563232,0.06008153294974172,1.6094563007354736,-1.0982294082641602
136000,18.787837982177734,6.328246116638184,0.06016620653769326,1.7224690914154053,-0.7800409197807312
137000,13.68996810913086,8.512710571289062,0.05917788109741257,1.8807952404022217,-0.3370167016983032
138000,7.061308860778809,5.3611907958984375,0.05961104288157498,1.9650416374206543,-0.09857963025569916
139000,5.845705986022949,6.894715309143066,0.058067012311685096,2.0610642433166504,0.17379823327064514
140000,4.648436546325684,5.980670928955078,0.0579690175082445,1.7072824239730835,-0.8336146473884583
141000,5.563723564147949,4.898684501647949,0.059489829803414565,2.185959815979004,0.5247695446014404
142000,18.3031005859375,6.651683807373047,0.060072548628145005,1.6255848407745361,-1.0529314279556274
143000,9.403505325317383,3.0752792358398438,0.057264567344329886,2.0360260009765625,0.10303701460361481
144000,50.698204040527344,4.689916133880615,0.05674265657741747,2.120093822479248,0.34457653760910034
145000,6.045323848724365,4.183807849884033,0.05738639145443345,2.1140036582946777,0.3258160352706909
146000,48.855987548828125,4.77353572845459,0.054771153770208574,2.1531269550323486,0.44477128982543945
147000,6.945171356201172,1.0358525514602661,0.05410304295983694,2.1425867080688477,0.41590607166290283
148000,15.090845108032227,4.921146869659424,0.05442579920067378,1.834914207458496,-0.4805508852005005
149000,5.178465366363525,3.676740884780884,0.05366606602366794,1.9382483959197998,-0.18062186241149902
150000,6.996089935302734,1.5410774946212769,0.05322441530643506,2.2638988494873047,0.7740778923034668
151000,4.414078712463379,2.4812259674072266,0.055096451938465726,1.814899206161499,-0.5365465879440308
152000,5.954238414764404,-0.3299342393875122,0.050284898003966814,2.107409954071045,0.3211612403392792
153000,3.5857083797454834,4.262927055358887,0.051340396421572426,1.9923253059387207,-0.02278853952884674
154000,59.880985260009766,0.905815839767456,0.0492208250660808,1.9572689533233643,-0.12868180871009827
155000,5.8133225440979,4.369969367980957,0.0502305719442691,2.1280014514923096,0.3828691244125366
156000,5.319479942321777,1.826553225517273,0.04926651296158688,2.112377643585205,0.33831387758255005
157000,7.868070602416992,1.675466775894165,0.049670521524084056,1.8958868980407715,-0.31258320808410645
158000,6.141543865203857,7.102878570556641,0.04968579317015976,2.0305335521698,0.09166267514228821
159000,10.840826034545898,4.655138969421387,0.05876052730776085,2.0505223274230957,0.1431942731142044
160000,6.178752422332764,-0.07058161497116089,0.06005791118976258,1.9430365562438965,-0.16020673513412476
161000,4.408843517303467,4.878476619720459,0.07017681401954186,1.9975793361663818,-0.006430968642234802
162000,6.578773498535156,3.1130263805389404,0.07438259625957543,1.914698600769043,-0.22165852785110474
163000,6.2683305740356445,3.373899459838867,0.07062923877034305,1.9477787017822266,-0.13840270042419434
164000,3.8569979667663574,2.0368406772613525,0.07304844618650704,2.116990566253662,0.30612125992774963
165000,4.8836565017700195,3.390738010406494,0.07663315654943373,1.8984438180923462,-0.2608698606491089
166000,5.033477783203125,0.5678119659423828,0.07941258164668853,2.2662277221679688,0.674380898475647
167000,4.52772855758667,1.6077563762664795,0.07635270925116074,2.1381170749664307,0.35529106855392456
168000,8.380790710449219,0.8888360261917114,0.07864173989360099,1.9922807216644287,-0.019629476591944695
169000,13.624128341674805,3.1692309379577637,0.0764143175023937,2.259564161300659,0.6674911975860596
170000,13.510533332824707,3.9147839546203613,0.07572500574807707,1.818411111831665,-0.4686165452003479
171000,8.729166030883789,-0.03654468059539795,0.07388750691482404,1.9352374076843262,-0.16872042417526245
172000,10.387884140014648,-0.4840845763683319,0.07458254087771506,2.2721426486968994,0.706440806388855
173000,10.812750816345215,1.4874625205993652,0.07520176082993946,1.7094552516937256,-0.7518081068992615
174000,7.658760070800781,3.1241745948791504,0.07599432631463036,2.232656478881836,0.5995778441429138
175000,5.678410530090332,0.1972598433494568,0.07781318942529213,2.081137180328369,0.2071795016527176
176000,57.9664306640625,-0.4437686502933502,0.08022363020529552,1.645477294921875,-0.8944384455680847
177000,4.976580619812012,-0.23717427253723145,0.07659759008549591,1.7812772989273071,-0.5619401335716248
178000,6.7767510414123535,1.8241455554962158,0.073822707852786,2.2906534671783447,0.7574684619903564
179000,11.269083976745605,1.3331897258758545,0.07509842586336711,2.1415584087371826,0.36648795008659363
180000,61.995487213134766,-2.183023452758789,0.07206011903313533,2.1664199829101562,0.4377269148826599
181000,4.603836536407471,-1.8480993509292603,0.07458725633260092,2.078941583633423,0.20491544902324677
182000,5.644938945770264,-0.8818224668502808,0.07257900826212735,2.079442262649536,0.20838363468647003
183000,4.06547212600708,0.409882128238678,0.07508703147781516,1.8503528833389282,-0.3874524235725403
184000,8.24067497253418,-1.426737666130066,0.07133806070958913,1.856276273727417,-0.3794775903224945
185000,6.8956756591796875,-2.2912285327911377,0.07330090720857105,2.1878490447998047,0.4908837080001831
186000,7.852734088897705,-3.779576539993286,0.07164156928142495,2.0601587295532227,0.15858295559883118
187000,8.217573165893555,1.212740421295166,0.07028691399551322,1.8603761196136475,-0.3707253336906433
188000,56.42060470581055,-2.805161714553833,0.0675128037707819,2.2548670768737793,0.6869788765907288
189000,7.219339370727539,-1.9148826599121094,0.06939703790603689,1.9020004272460938,-0.26145410537719727
190000,4.861797332763672,-3.511350631713867,0.07084745467405933,1.7793080806732178,-0.5842213034629822
191000,6.117265701293945,-2.409006357192993,0.06919419703532549,1.9752795696258545,-0.06602398306131363
192000,7.371557235717773,-1.6613268852233887,0.06512487621475081,2.199197769165039,0.5440980195999146
193000,5.988115310668945,-1.6763031482696533,0.06831064067382937,1.9794931411743164,-0.05503395199775696
194000,4.643458366394043,-5.525629043579102,0.06852743671060586,2.2415084838867188,0.6473684310913086
195000,6.369309425354004,-6.817007064819336,0.07045385148788014,1.8427085876464844,-0.4172620475292206
196000,83.6483154296875,-4.895718574523926,0.07364272336527958,2.084378957748413,0.22010484337806702
197000,70.35899353027344,-4.046915054321289,0.08216645442179099,1.9995362758636475,-0.0011586546897888184
198000,9.225872039794922,-3.619739055633545,0.08967774702528136,1.904528021812439,-0.230233833193779
199000,4.574222564697266,-7.366549491882324,0.08431023542423956,1.8936429023742676,-0.26304787397384644
200000,4.940882205963135,-8.38187026977539,0.07823937692978664,1.997106671333313,-0.007371909916400909
201000,6.686003684997559,-6.664122581481934,0.07587916273969923,1.8757948875427246,-0.3202768564224243
202000,9.932411193847656,-7.303079128265381,0.07909668346367472,1.6189260482788086,-0.9668168425559998
203000,46.92906188964844,-6.074037551879883,0.082821278356071,2.078519344329834,0.1955973505973816
204000,7.268520355224609,-10.77678108215332,0.08434706780693219,1.853419303894043,-0.3624670207500458
205000,9.970541954040527,-6.402573585510254,0.07945104667899361,1.9265764951705933,-0.18595364689826965
206000,5.825327396392822,-10.74107551574707,0.07539783475925449,1.9993263483047485,-0.0017415434122085571
207000,8.05642318725586,-10.45034408569336,0.07285588134582195,1.8148711919784546,-0.48490262031555176
208000,66.4670181274414,-10.726770401000977,0.07162165965035155,2.145940065383911,0.3847503066062927
209000,5.793702125549316,-11.18841552734375,0.07255129516162417,2.066936492919922,0.17560584843158722
210000,12.163980484008789,-12.049322128295898,0.07553221658525687,2.1641297340393066,0.4239792227745056
211000,11.30565071105957,-13.852633476257324,0.07934828089417437,2.1299829483032227,0.3293648958206177
212000,13.654950141906738,-10.899267196655273,0.08249503123096606,2.0786843299865723,0.19631867110729218
213000,8.53216552734375,-13.327006340026855,0.07812556378725406,2.0618627071380615,0.15771552920341492
214000,6.222261905670166,-16.108013153076172,0.07586483760662623,2.399834632873535,1.0310940742492676
215000,10.787309646606445,-11.940154075622559,0.07516239407149214,1.8325228691101074,-0.43344858288764954
216000,8.441878318786621,-15.403800010681152,0.08087938770019255,1.8012216091156006,-0.49988704919815063
217000,8.477280616760254,-15.091882705688477,0.07914572836258608,1.9799000024795532,-0.050982579588890076
218000,10.610332489013672,-15.00484848022461,0.07752661342943362,1.9249650239944458,-0.1918744295835495
219000,43.92705535888672,-14.801345825195312,0.07747784580142278,2.215648651123047,0.5515782237052917
220000,55.263668060302734,-13.38719367980957,0.0836309122024956,1.8535559177398682,-0.36337795853614807
221000,7.796557426452637,-16.941150665283203,0.08710025260802469,1.873053789138794,-0.3098371624946594
222000,7.756537437438965,-15.903736114501953,0.09017512903668021,1.8382151126861572,-0.38925468921661377
223000,12.045746803283691,-14.816046714782715,0.08848676592959956,1.9687647819519043,-0.07574225962162018
224000,7.285333633422852,-16.276580810546875,0.09194852182596844,2.0732336044311523,0.174774169921875
225000,46.83911895751953,-18.495744705200195,0.09022862913026365,2.1881847381591797,0.45266103744506836
226000,115.19990539550781,-17.85621452331543,0.09863184770631848,2.06655216217041,0.1541590392589569
227000,9.98603630065918,-18.72443199157715,0.09876336631090589,2.2777047157287598,0.6428945064544678
228000,10.606379508972168,-18.020648956298828,0.09182172751619416,1.8960599899291992,-0.24819907546043396
229000,9.35793685913086,-15.750100135803223,0.0959140751653842,1.9645204544067383,-0.08317451179027557
230000,6.497797012329102,-23.288288116455078,0.09668746681642307,2.321995258331299,0.7522686123847961
231000,7.019183158874512,-15.947000503540039,0.09892609847173964,1.8476431369781494,-0.3524598479270935
232000,49.587677001953125,-19.55567741394043,0.09226024822891407,2.0604467391967773,0.14405298233032227
233000,7.625213623046875,-21.286897659301758,0.09497949785785328,1.909358024597168,-0.21337983012199402
234000,71.07472229003906,-19.61014175415039,0.09470537755947726,1.8782649040222168,-0.2869279384613037
235000,9.679044723510742,-15.62224006652832,0.09639803072865538,1.970243215560913,-0.06960916519165039
236000,9.400827407836914,-21.559846878051758,0.09718705132935224,2.0735230445861816,0.17139068245887756
237000,43.96883010864258,-20.750770568847656,0.09643117006947377,1.8629705905914307,-0.3205017149448395
238000,13.032383918762207,-19.366878509521484,0.09502855099893184,1.933042287826538,-0.15759024024009705
239000,9.623991012573242,-23.301807403564453,0.09854614659561262,1.8362598419189453,-0.379423588514328
240000,36.173431396484375,-18.295616149902344,0.10175429289252884,2.0502326488494873,0.11479128897190094
241000,10.051456451416016,-20.671730041503906,0.10621457881284617,1.7860617637634277,-0.4797126054763794
242000,5.077493667602539,-19.496925354003906,0.09429544705153425,1.978971242904663,-0.04965588450431824
243000,44.52387237548828,-20.040111541748047,0.09854921458163605,2.0547618865966797,0.1268942952156067
244000,53.423519134521484,-20.360538482666016,0.10220664769225944,1.7965787649154663,-0.4639548063278198
245000,108.28636169433594,-18.481409072875977,0.10838731641261176,2.11572265625,0.2571410834789276
246000,30.412670135498047,-21.25066566467285,0.10781867289365796,2.2211031913757324,0.4924638569355011
247000,9.273429870605469,-18.220138549804688,0.10553983122594196,2.1891708374023438,0.4253818988800049
248000,7.162245750427246,-21.17542266845703,0.10471424532950072,1.6715842485427856,-0.7410767078399658
249000,43.055816650390625,-19.423839569091797,0.10296484737945044,1.8029323816299438,-0.44800716638565063
250000,10.28835678100586,-21.791465759277344,0.10822324322261909,2.016519784927368,0.036732666194438934
251000,10.93709945678711,-20.919044494628906,0.10928216480271095,2.0540947914123535,0.11975634843111038
252000,10.812182426452637,-20.32427978515625,0.11182813108073388,2.168694019317627,0.3695734143257141
253000,10.615301132202148,-19.18476104736328,0.11114975520439759,2.4399313926696777,0.9664747714996338
254000,63.960235595703125,-21.95296287536621,0.10936424123738153,2.19968318939209,0.4419134855270386
255000,44.32398223876953,-21.53681182861328,0.11131622254779548,2.0084805488586426,0.018618300557136536
256000,39.30377960205078,-20.351234436035156,0.11023247066211729,2.2094435691833496,0.4618574380874634
257000,9.947745323181152,-22.163421630859375,0.11130887029379684,2.518663167953491,1.1386972665786743
258000,37.07421112060547,-22.355289459228516,0.10707690326211447,2.0948405265808105,0.21189355850219727
259000,13.192207336425781,-20.011884689331055,0.10489973336095357,2.0209710597991943,0.0472845733165741
260000,17.316242218017578,-22.952556610107422,0.10850703110693723,2.031893253326416,0.07083281874656677
261000,9.200117111206055,-23.63325309753418,0.10311482780216827,2.059368848800659,0.13488101959228516
262000,6.503203392028809,-19.662982940673828,0.10742370145997913,1.7871979475021362,-0.4747559726238251
263000,26.259550094604492,-24.11554718017578,0.10512190063549301,2.296583414077759,0.6680939793586731
264000,10.56589126586914,-21.43856430053711,0.10163654183726194,2.086575746536255,0.1979428082704544
265000,12.37455940246582,-24.906953811645508,0.10248016240792401,2.208872079849243,0.47582852840423584
266000,9.329574584960938,-22.45710563659668,0.09905152431612219,2.045121192932129,0.10432538390159607
267000,10.90003776550293,-22.364269256591797,0.09804132908970266,2.2397537231445312,0.5567959547042847
268000,16.078031539916992,-25.203786849975586,0.09420751053000849,2.056248903274536,0.13287417590618134
269000,9.092573165893555,-21.358428955078125,0.0972501503414931,2.2508060932159424,0.5844956636428833
270000,14.331032752990723,-25.434314727783203,0.10000218575730996,1.863631010055542,-0.31399834156036377
271000,18.9051456451416,-21.542064666748047,0.10016748532404074,2.1869311332702637,0.43011194467544556
272000,112.82609558105469,-24.822376251220703,0.09846349490535045,2.324280261993408,0.7517043948173523
273000,9.446488380432129,-23.243703842163086,0.09771981200414459,2.0793919563293457,0.18463823199272156
274000,8.907310485839844,-25.300559997558594,0.10349629288267063,1.864807367324829,-0.30664652585983276
275000,83.84555053710938,-28.609668731689453,0.1024575561264924,2.0099730491638184,0.022721797227859497
276000,29.829017639160156,-28.441978454589844,0.09988086994625293,2.0009186267852783,0.002116231247782707
277000,41.64999008178711,-28.059572219848633,0.10267080924004267,1.9196064472198486,-0.18299375474452972
278000,8.856939315795898,-26.590892791748047,0.10506737666968703,1.8482667207717896,-0.3418782353401184
279000,12.450519561767578,-27.93720245361328,0.10353791919216684,1.9093544483184814,-0.20556749403476715
280000,19.099498748779297,-26.458221435546875,0.10585508303582603,1.873095989227295,-0.2849862575531006
281000,12.808694839477539,-27.996355056762695,0.10786388318621763,2.160970687866211,0.35846298933029175
282000,9.39095687866211,-26.251148223876953,0.11006344467460866,2.174074411392212,0.3841293752193451
283000,8.343549728393555,-27.53723907470703,0.10785219338332673,1.7579439878463745,-0.5390572547912598
284000,8.554788589477539,-26.838768005371094,0.11347352200137803,1.7026629447937012,-0.6470606327056885
285000,28.13564682006836,-24.324447631835938,0.11289892210824637,1.9498804807662964,-0.1093238890171051
286000,5.066385269165039,-26.43438720703125,0.11020805418495756,2.150177478790283,0.33119910955429077
287000,65.0283432006836,-29.756141662597656,0.1026632461054893,2.2620091438293457,0.5964120626449585
288000,5.159193992614746,-24.55071449279785,0.10622445959184952,2.009089231491089,0.020379602909088135
289000,22.01563835144043,-27.240867614746094,0.10385538347043406,2.1729683876037598,0.39173081517219543
290000,45.488765716552734,-28.339736938476562,0.1050626440134314,1.6205101013183594,-0.8550660610198975
291000,64.06446838378906,-26.802593231201172,0.1021838481567564,2.3550572395324707,0.8098796606063843
292000,48.07635498046875,-27.562288284301758,0.09729393568198569,1.8948476314544678,-0.24500709772109985
293000,6.63584041595459,-25.669517517089844,0.0977585134353223,2.0013046264648438,0.0030337199568748474
294000,45.53771209716797,-26.91766357421875,0.09707003084916781,1.989132046699524,-0.025347650051116943
295000,35.01021194458008,-27.82084846496582,0.09977095116229874,1.8915456533432007,-0.2499740719795227
296000,9.070104598999023,-25.483776092529297,0.09910921719539391,1.897134780883789,-0.23777654767036438
297000,11.600934028625488,-26.946964263916016,0.09894427283103778,1.8454022407531738,-0.3576156497001648
298000,7.435471534729004,-26.674667358398438,0.09469031458367606,2.0103230476379395,0.024333298206329346
299000,52.60780334472656,-28.152130126953125,0.09316650425711487,2.186896800994873,0.4435749053955078
300000,8.668619155883789,-23.377967834472656,0.09002864293254625,2.091209650039673,0.21959877014160156
