timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-3920.3834264324296,1000,0.009999999776482582
2000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-994.5853979832235,1000,0.009999999776482582
3000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-941.5854324565507,1000,0.009999999776482582
4000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-740.7671305774227,1000,0.009999999776482582
5000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-753.1448364302715,1000,0.009999999776482582
6000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-730.434052004245,1000,0.009999999776482582
7000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-736.8681119555991,1000,0.009999999776482582
8000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-600.3143473051628,1000,0.009999999776482582
9000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-559.3266687576137,1000,0.009999999776482582
10000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-612.0842839001626,1000,0.009999999776482582
11000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-605.1113989777618,1000,0.009999999776482582
12000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-505.50747939992834,1000,0.009999999776482582
13000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-544.0521962646689,1000,0.009999999776482582
14000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-551.5290377602746,1000,0.009999999776482582
15000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-502.7940195021708,1000,0.009999999776482582
16000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-531.6740322912444,1000,0.009999999776482582
17000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-590.4082715643495,1000,0.009999999776482582
18000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-567.6240146165294,1000,0.009999999776482582
19000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-617.6577613071887,1000,0.009999999776482582
20000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-482.9553991189544,1000,0.009999999776482582
21000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-463.31515438474696,1000,0.009999999776482582
22000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-462.8824692686736,1000,0.009999999776482582
23000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-507.7230382044632,1000,0.009999999776482582
24000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-485.1287572581428,1000,0.009999999776482582
25000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-467.62740092318575,1000,0.009999999776482582
26000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-553.9163420474023,1000,0.009999999776482582
27000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-454.3696526599346,1000,0.009999999776482582
28000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-606.7996928534959,1000,0.009999999776482582
29000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-452.16702703275297,1000,0.009999999776482582
30000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-575.3615454077371,1000,0.009999999776482582
31000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-435.91627472751753,1000,0.009999999776482582
32000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-573.1612258377551,1000,0.009999999776482582
33000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-549.0519458255072,1000,0.009999999776482582
34000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-446.745796567895,1000,0.009999999776482582
35000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-501.78898541099454,1000,0.009999999776482582
36000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-473.51925266985154,1000,0.009999999776482582
37000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-457.51450584491886,1000,0.009999999776482582
38000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-426.18064257159676,1000,0.009999999776482582
39000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-460.7921662382864,1000,0.009999999776482582
40000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-459.8906554841791,1000,0.009999999776482582
41000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-452.55368954044917,1000,0.009999999776482582
42000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-434.43624866308335,1000,0.009999999776482582
43000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-423.076462411084,1000,0.009999999776482582
44000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-508.1982945023292,1000,0.009999999776482582
45000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-440.1570184532524,1000,0.009999999776482582
46000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-465.5558422613487,1000,0.009999999776482582
47000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-483.3688734378543,1000,0.009999999776482582
48000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-511.0209790916161,1000,0.009999999776482582
49000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-428.39221396629995,1000,0.009999999776482582
50000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-423.52707288059025,1000,0.009999999776482582
51000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-521.2555764236594,1000,0.009999999776482582
52000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-430.46242859132224,1000,0.009999999776482582
53000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-431.80967579641816,1000,0.009999999776482582
54000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-456.18589761902274,1000,0.009999999776482582
55000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-499.1183018328228,1000,0.009999999776482582
56000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-543.9264071327206,1000,0.009999999776482582
57000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-424.6256909139251,1000,0.009999999776482582
58000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-479.58194461987347,1000,0.009999999776482582
59000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-467.3412388631497,1000,0.009999999776482582
60000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-491.4024915301843,1000,0.009999999776482582
61000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-480.13093389197877,1000,0.009999999776482582
62000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-427.854060011412,1000,0.009999999776482582
63000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-512.710928731129,1000,0.009999999776482582
64000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-427.49187064610106,1000,0.009999999776482582
65000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-448.160194278565,1000,0.009999999776482582
66000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-539.9456528099602,1000,0.009999999776482582
67000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-433.99847861066297,1000,0.009999999776482582
68000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-559.1791758158523,1000,0.009999999776482582
69000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-427.37987477942875,1000,0.009999999776482582
70000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-437.5618479946133,1000,0.009999999776482582
71000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-526.9371895818956,1000,0.009999999776482582
72000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-473.556289495638,1000,0.009999999776482582
73000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-488.8736139802013,1000,0.009999999776482582
74000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-428.23875268059413,1000,0.009999999776482582
75000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-520.0282984027234,1000,0.009999999776482582
76000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-442.00457860236185,1000,0.009999999776482582
77000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-499.65872579566025,1000,0.009999999776482582
78000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-574.1083208865837,1000,0.009999999776482582
79000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-511.92274313019345,1000,0.009999999776482582
80000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-436.9408049674857,1000,0.009999999776482582
81000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-584.9817632143154,1000,0.009999999776482582
82000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-431.9461759632503,1000,0.009999999776482582
83000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-431.0704423163527,1000,0.009999999776482582
84000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-557.076584744523,1000,0.009999999776482582
85000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-420.59487750496515,1000,0.009999999776482582
86000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-551.7034405719658,1000,0.009999999776482582
87000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-523.786894751838,1000,0.009999999776482582
88000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-493.2694976172762,1000,0.009999999776482582
89000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-508.68740604955843,1000,0.009999999776482582
90000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-500.0936909211593,1000,0.009999999776482582
91000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-517.4209398115693,1000,0.009999999776482582
92000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-510.3059533278676,1000,0.009999999776482582
93000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-524.9397714015718,1000,0.009999999776482582
94000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-420.7175969103691,1000,0.009999999776482582
95000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-438.11069082638426,1000,0.009999999776482582
96000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-464.8301308667659,1000,0.009999999776482582
97000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-459.6550798210358,1000,0.009999999776482582
98000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-453.46093994898115,1000,0.009999999776482582
99000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-450.4266617579343,1000,0.009999999776482582
100000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-426.56483507089155,1000,0.009999999776482582
101000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-423.59034586378743,1000,0.009999999776482582
102000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-453.1256781611059,1000,0.009999999776482582
103000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-439.65162740116074,1000,0.009999999776482582
104000,8,120.0,1.0,manual,0.01,manual_target_p120_alpha_0p01_scale_1,-418.906074712343,1000,0.009999999776482582
