global_step,loss,epsilon
10000,164.17010498046875,0.905
11000,180.37892150878906,0.8955
12000,90.99432373046875,0.886
13000,27.736347198486328,0.8765000000000001
14000,27.761259078979492,0.867
15000,26.49285888671875,0.8575
16000,46.07745361328125,0.848
17000,55.40984344482422,0.8385
18000,77.22716522216797,0.829
19000,7.985630989074707,0.8195
20000,43.04119873046875,0.81
21000,47.8690299987793,0.8005
22000,53.466346740722656,0.791
23000,22.271106719970703,0.7815
24000,33.50979232788086,0.772
25000,68.31697845458984,0.7625
26000,11.362107276916504,0.753
27000,18.279220581054688,0.7435
28000,78.5091323852539,0.734
29000,15.404481887817383,0.7245
30000,20.514446258544922,0.7150000000000001
31000,26.643478393554688,0.7055
32000,12.230913162231445,0.696
33000,19.684574127197266,0.6865
34000,27.355743408203125,0.677
35000,3.1361584663391113,0.6675
36000,30.049015045166016,0.658
37000,24.755910873413086,0.6485000000000001
38000,8.423811912536621,0.639
39000,24.174240112304688,0.6295
40000,9.38853931427002,0.62
41000,8.83759593963623,0.6105
42000,9.576860427856445,0.601
43000,5.984687805175781,0.5915
44000,7.715993881225586,0.5820000000000001
45000,16.769853591918945,0.5725
46000,9.839792251586914,0.563
47000,46.515438079833984,0.5535000000000001
48000,23.120376586914062,0.544
49000,26.819963455200195,0.5345
50000,11.349952697753906,0.525
51000,46.18251419067383,0.5155000000000001
52000,19.70760726928711,0.506
53000,12.075546264648438,0.49650000000000005
54000,6.339458465576172,0.487
55000,12.349431991577148,0.47750000000000004
56000,10.504239082336426,0.46799999999999997
57000,17.711536407470703,0.4585
58000,16.726001739501953,0.44900000000000007
59000,17.08551025390625,0.4395
60000,15.579374313354492,0.43000000000000005
61000,5.771522521972656,0.4205
62000,4.238736629486084,0.41100000000000003
63000,53.64496612548828,0.4015000000000001
64000,9.902806282043457,0.392
65000,6.414247035980225,0.38250000000000006
66000,32.44261932373047,0.373
67000,8.750536918640137,0.36350000000000005
68000,7.202776908874512,0.354
69000,33.11983108520508,0.34450000000000003
70000,17.409860610961914,0.3350000000000001
71000,47.75753402709961,0.3255
72000,16.5037784576416,0.31600000000000006
73000,34.292518615722656,0.3065
74000,38.30365753173828,0.29700000000000004
75000,39.41008758544922,0.2875000000000001
76000,18.363039016723633,0.278
77000,16.083616256713867,0.26850000000000007
78000,7.500446319580078,0.259
79000,12.160653114318848,0.24950000000000006
80000,34.52515411376953,0.24
81000,13.897385597229004,0.23050000000000004
82000,35.36476135253906,0.22100000000000009
83000,6.39860725402832,0.21150000000000002
84000,7.554460525512695,0.20200000000000007
85000,12.35316276550293,0.1925
86000,9.67160701751709,0.18300000000000005
87000,113.29963684082031,0.1735
88000,12.283658027648926,0.16400000000000003
89000,12.66650390625,0.15450000000000008
90000,4.75703239440918,0.14500000000000002
91000,5.630289077758789,0.13550000000000006
92000,58.66753005981445,0.126
93000,22.205455780029297,0.11650000000000005
94000,53.28941345214844,0.1070000000000001
95000,5.537898063659668,0.09750000000000003
96000,9.503461837768555,0.08800000000000008
97000,26.546964645385742,0.07850000000000001
98000,20.495088577270508,0.06900000000000006
99000,7.471680164337158,0.0595
100000,91.77872467041016,0.050000000000000044
101000,25.76171875,0.050000000000000044
102000,14.651087760925293,0.050000000000000044
103000,10.465269088745117,0.050000000000000044
104000,4.2049760818481445,0.050000000000000044
105000,4.739663600921631,0.050000000000000044
106000,64.99533081054688,0.050000000000000044
107000,7.967617034912109,0.050000000000000044
108000,5.258781909942627,0.050000000000000044
109000,10.786474227905273,0.050000000000000044
110000,4.706320285797119,0.050000000000000044
111000,10.561964988708496,0.050000000000000044
112000,23.328081130981445,0.050000000000000044
113000,21.344449996948242,0.050000000000000044
114000,54.18055725097656,0.050000000000000044
115000,14.981742858886719,0.050000000000000044
116000,57.163787841796875,0.050000000000000044
117000,6.087349891662598,0.050000000000000044
118000,28.925983428955078,0.050000000000000044
119000,11.202225685119629,0.050000000000000044
120000,11.280193328857422,0.050000000000000044
121000,5.213418006896973,0.050000000000000044
122000,15.444664001464844,0.050000000000000044
123000,4.5849409103393555,0.050000000000000044
124000,35.49324035644531,0.050000000000000044
125000,14.261226654052734,0.050000000000000044
126000,11.133892059326172,0.050000000000000044
127000,5.721892833709717,0.050000000000000044
128000,13.485992431640625,0.050000000000000044
129000,4.988986492156982,0.050000000000000044
130000,9.636935234069824,0.050000000000000044
131000,15.738194465637207,0.050000000000000044
132000,20.32659912109375,0.050000000000000044
133000,7.604834079742432,0.050000000000000044
134000,7.991013050079346,0.050000000000000044
135000,7.257169246673584,0.050000000000000044
136000,9.009756088256836,0.050000000000000044
137000,13.878631591796875,0.050000000000000044
138000,45.85316848754883,0.050000000000000044
139000,6.468134880065918,0.050000000000000044
140000,13.53487777709961,0.050000000000000044
141000,7.238767623901367,0.050000000000000044
142000,12.673851013183594,0.050000000000000044
143000,3.7064146995544434,0.050000000000000044
144000,9.205181121826172,0.050000000000000044
145000,13.734567642211914,0.050000000000000044
146000,10.251462936401367,0.050000000000000044
147000,7.416450023651123,0.050000000000000044
148000,20.094585418701172,0.050000000000000044
149000,17.845735549926758,0.050000000000000044
150000,67.01177215576172,0.050000000000000044
151000,53.254150390625,0.050000000000000044
152000,18.630756378173828,0.050000000000000044
153000,15.81199836730957,0.050000000000000044
154000,4.893136978149414,0.050000000000000044
155000,5.711755752563477,0.050000000000000044
156000,13.506226539611816,0.050000000000000044
157000,11.44662094116211,0.050000000000000044
158000,7.964757919311523,0.050000000000000044
159000,20.775264739990234,0.050000000000000044
160000,68.10140228271484,0.050000000000000044
161000,9.330833435058594,0.050000000000000044
162000,31.042890548706055,0.050000000000000044
163000,56.11355972290039,0.050000000000000044
164000,38.1116943359375,0.050000000000000044
165000,7.18379020690918,0.050000000000000044
166000,40.38032531738281,0.050000000000000044
167000,17.406906127929688,0.050000000000000044
168000,8.113340377807617,0.050000000000000044
169000,7.985434532165527,0.050000000000000044
170000,71.37786865234375,0.050000000000000044
171000,17.300891876220703,0.050000000000000044
172000,11.238986015319824,0.050000000000000044
173000,16.672462463378906,0.050000000000000044
174000,16.468894958496094,0.050000000000000044
175000,10.608349800109863,0.050000000000000044
176000,4.723756790161133,0.050000000000000044
177000,20.843212127685547,0.050000000000000044
178000,8.607437133789062,0.050000000000000044
179000,11.526298522949219,0.050000000000000044
180000,22.79974937438965,0.050000000000000044
181000,7.326386451721191,0.050000000000000044
182000,9.615316390991211,0.050000000000000044
183000,15.59608268737793,0.050000000000000044
184000,7.322596549987793,0.050000000000000044
185000,9.441174507141113,0.050000000000000044
186000,60.468109130859375,0.050000000000000044
187000,5.2406744956970215,0.050000000000000044
188000,18.683815002441406,0.050000000000000044
189000,5.920465469360352,0.050000000000000044
190000,32.121376037597656,0.050000000000000044
191000,8.783891677856445,0.050000000000000044
192000,5.265795707702637,0.050000000000000044
193000,43.27763366699219,0.050000000000000044
194000,88.82086181640625,0.050000000000000044
195000,15.024059295654297,0.050000000000000044
196000,35.02436447143555,0.050000000000000044
197000,7.364051818847656,0.050000000000000044
198000,47.73210144042969,0.050000000000000044
199000,3.64656400680542,0.050000000000000044
200000,8.354156494140625,0.050000000000000044
201000,42.98585510253906,0.050000000000000044
202000,22.779552459716797,0.050000000000000044
203000,4.715123176574707,0.050000000000000044
204000,21.478801727294922,0.050000000000000044
205000,34.92790603637695,0.050000000000000044
206000,6.9556169509887695,0.050000000000000044
207000,7.4796576499938965,0.050000000000000044
208000,8.744587898254395,0.050000000000000044
209000,6.496246337890625,0.050000000000000044
210000,12.248283386230469,0.050000000000000044
211000,8.746609687805176,0.050000000000000044
212000,15.020708084106445,0.050000000000000044
213000,28.446393966674805,0.050000000000000044
214000,7.018833637237549,0.050000000000000044
215000,11.843597412109375,0.050000000000000044
216000,6.328706741333008,0.050000000000000044
217000,5.906026840209961,0.050000000000000044
218000,8.111793518066406,0.050000000000000044
219000,9.509933471679688,0.050000000000000044
220000,8.608604431152344,0.050000000000000044
221000,12.456570625305176,0.050000000000000044
222000,7.252597808837891,0.050000000000000044
223000,20.695537567138672,0.050000000000000044
224000,18.5036678314209,0.050000000000000044
225000,14.221107482910156,0.050000000000000044
226000,3.4036684036254883,0.050000000000000044
227000,11.246017456054688,0.050000000000000044
228000,14.555364608764648,0.050000000000000044
229000,7.432704448699951,0.050000000000000044
230000,6.315008163452148,0.050000000000000044
231000,16.45610237121582,0.050000000000000044
232000,11.567136764526367,0.050000000000000044
233000,7.1354780197143555,0.050000000000000044
234000,6.066591262817383,0.050000000000000044
235000,9.370406150817871,0.050000000000000044
236000,7.89501953125,0.050000000000000044
237000,13.330806732177734,0.050000000000000044
238000,19.934654235839844,0.050000000000000044
239000,17.702163696289062,0.050000000000000044
240000,42.32969665527344,0.050000000000000044
241000,13.352531433105469,0.050000000000000044
242000,7.979437828063965,0.050000000000000044
243000,7.720459461212158,0.050000000000000044
244000,6.33994722366333,0.050000000000000044
245000,9.200295448303223,0.050000000000000044
246000,12.099599838256836,0.050000000000000044
247000,20.147079467773438,0.050000000000000044
248000,8.115330696105957,0.050000000000000044
249000,7.073238372802734,0.050000000000000044
250000,22.743736267089844,0.050000000000000044
