timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5452.848764107251,1000,0.003000000026077032
2000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5580.365201276365,1000,0.003000000026077032
3000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5520.252937369788,1000,0.003000000026077032
4000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5269.132649938558,1000,0.003000000026077032
5000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5499.4404611360915,1000,0.003000000026077032
6000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5559.764747934792,1000,0.003000000026077032
7000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5506.37703378967,1000,0.003000000026077032
8000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5297.438927757577,1000,0.003000000026077032
9000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5374.2988784776735,1000,0.003000000026077032
10000,8,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5833.884265572123,1000,0.003000000026077032
