timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5310.7176251455685,1000,0.003000000026077032
2000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5347.388732897475,1000,0.003000000026077032
3000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5353.588080405306,1000,0.003000000026077032
4000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5686.146456589228,1000,0.003000000026077032
5000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5779.019765431531,1000,0.003000000026077032
6000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5418.942325075688,1000,0.003000000026077032
7000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5556.191222246967,1000,0.003000000026077032
8000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5462.795778458432,1000,0.003000000026077032
9000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5480.650980446492,1000,0.003000000026077032
10000,7,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5721.315867503491,1000,0.003000000026077032
