timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5448.415576750289,1000,0.17354193329811096
2000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3667.2462307827905,1000,0.13600724935531616
3000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3090.0375225324515,1000,0.118291936814785
4000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3007.3881077680007,1000,0.11815046519041061
5000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2929.179138810492,1000,0.1219121590256691
6000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-4511.656326203077,1000,0.10326312482357025
7000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3084.0684498231794,1000,0.07985498011112213
8000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2993.2988602132355,1000,0.07300000637769699
9000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2952.2934444618036,1000,0.08467624336481094
10000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2981.9334231645503,1000,0.10675252228975296
11000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1380.0976452172954,1000,0.11573389172554016
12000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2941.169066833948,1000,0.10561951249837875
13000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2941.1385293344906,1000,0.08992726355791092
14000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2978.086478708712,1000,0.0781746581196785
15000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3010.0916521364024,1000,0.08205313980579376
16000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2937.233525032321,1000,0.0946296900510788
17000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3954.2697060496785,1000,0.11039511859416962
18000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2956.832320114413,1000,0.12195881456136703
19000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2934.030537295171,1000,0.12905235588550568
20000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2971.0946249676426,1000,0.12416210025548935
21000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2955.270500435435,1000,0.11005771160125732
22000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1105.9579047556545,1000,0.09869993478059769
23000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1180.163579852859,1000,0.09553252160549164
24000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1191.6804183258246,1000,0.09455402195453644
25000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1167.7486340197386,1000,0.0916815921664238
26000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-2931.400550878584,1000,0.09091352671384811
27000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1184.804851894622,1000,0.08755765855312347
28000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1184.9453069555555,1000,0.07705974578857422
29000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1167.0690279764226,1000,0.06773480772972107
30000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1137.4651183810781,1000,0.05606405436992645
31000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1120.652073549999,1000,0.050442710518836975
32000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1103.2947404058727,1000,0.04941872879862785
33000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1004.0264736494549,1000,0.04897580295801163
34000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1108.6010415022247,1000,0.04645893722772598
35000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1085.68520525926,1000,0.04331320524215698
36000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1095.0314356000606,1000,0.03794125095009804
37000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1077.0075458602882,1000,0.035125721246004105
38000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-950.6800014884798,1000,0.03390807658433914
39000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-1138.368809596698,1000,0.03430573642253876
40000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-910.710463554693,1000,0.0354984775185585
41000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-915.5109892874883,1000,0.037981968373060226
42000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-759.2080770246619,1000,0.04123576357960701
43000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-955.8087685171741,1000,0.041690561920404434
44000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-835.9770350112314,1000,0.04225655645132065
45000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-671.4802201797579,1000,0.04449312761425972
46000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-771.3204338405037,1000,0.0470048189163208
47000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-804.3552933860193,1000,0.051547691226005554
48000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-934.7648529266708,1000,0.05622514337301254
49000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-750.0843888513458,1000,0.05958832800388336
50000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-749.6425280967234,1000,0.058825619518756866
51000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-743.2096017552498,1000,0.044107016175985336
52000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-827.087580418488,1000,0.04023830220103264
