timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5310.7176251455685,1000,0.19999998807907104
2000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5347.388732897475,1000,0.19999998807907104
3000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5353.588080405306,1000,0.19999998807907104
4000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5686.146456589228,1000,0.19999998807907104
5000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5779.019765431531,1000,0.19999998807907104
6000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5418.942325075688,1000,0.19999998807907104
7000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5556.191222246967,1000,0.19999998807907104
8000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5462.795778458432,1000,0.19999998807907104
9000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5480.650980446492,1000,0.19999998807907104
10000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-5721.315867503491,1000,0.19993999600410461
11000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-3302.814963444027,1000,0.15497711300849915
12000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-486.25326892390945,1000,0.12303673475980759
13000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-401.882804482558,1000,0.09675765782594681
14000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-209.65462776962255,1000,0.074159175157547
15000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-117.2732036827663,1000,0.05731869488954544
16000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-76.46340505708669,1000,0.045055512338876724
17000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-72.3846637702934,1000,0.03570418432354927
18000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.09781522973957,1000,0.02916688844561577
19000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-68.13372639407828,1000,0.02484525740146637
20000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-56.38373867764652,1000,0.02131071500480175
21000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-111.54301592773322,1000,0.01902414858341217
22000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.132629224447477,1000,0.017597733065485954
23000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-26.178645387442728,1000,0.016228104010224342
24000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-58.639495775576066,1000,0.015079617500305176
25000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-37.25080024485325,1000,0.01427667960524559
26000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-35.243684682885366,1000,0.013498635031282902
27000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-96.41364578591886,1000,0.012590273283421993
28000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-119.17330409287644,1000,0.010385415516793728
29000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-67.28656260223225,1000,0.009596447460353374
30000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-116.44488748973929,1000,0.013073403388261795
31000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-64.16578342957311,1000,0.014512060210108757
32000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.22125243313758,1000,0.011938092298805714
33000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-61.0012191627369,1000,0.00962001457810402
34000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-108.396744181072,1000,0.008492305874824524
35000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-91.4578114201608,1000,0.00785987637937069
36000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-81.2225529637786,1000,0.007179128006100655
37000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-127.41823009186395,1000,0.006529863923788071
38000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-76.16545276866249,1000,0.006368536967784166
39000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-48.29817659371431,1000,0.006277001928538084
40000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-40.519918739938376,1000,0.006648773793131113
41000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-63.56028365369431,1000,0.006853871513158083
42000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.33238389827403,1000,0.0067182485945522785
43000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-39.249989361717645,1000,0.007084254641085863
44000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-21.704182861767926,1000,0.007699763402342796
45000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-59.732004494875945,1000,0.007661501877009869
46000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-90.43280190163841,1000,0.007721746806055307
47000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-107.05150999904863,1000,0.007244341541081667
48000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-81.15457660915399,1000,0.007102468982338905
49000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.181037039044096,1000,0.006707640364766121
50000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-47.37976184902755,1000,0.00665801577270031
51000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-61.8017056216004,1000,0.006627452559769154
52000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-88.74136480821363,1000,0.006540465168654919
53000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-21.05276170315609,1000,0.005985816940665245
54000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-112.99462972212226,1000,0.005892349872738123
55000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-59.50701119314095,1000,0.005555163137614727
56000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-69.40286754316257,1000,0.005021865013986826
57000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.827376997195117,1000,0.004709822125732899
58000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.20694749730651,1000,0.004257591906934977
59000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-53.97216479515817,1000,0.004050950054079294
60000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-64.77828778503213,1000,0.004015695303678513
61000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.252066831567188,1000,0.003918873146176338
62000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-116.19026831064348,1000,0.003708078758791089
63000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-115.89577611919073,1000,0.003576705465093255
64000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-19.30436159043402,1000,0.003975157625973225
65000,7,-60.0,1.0,auto,,auto_target_m060_scale_1,-25.76329212221921,1000,0.004256816115230322
