timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-4529.59414178787,1000,0.17380063235759735
2000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2107.3070625372025,1000,0.13580062985420227
3000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1600.7926400649344,1000,0.1132187619805336
4000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1502.7518507048787,1000,0.1043071299791336
5000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1457.3692686583545,1000,0.09677731245756149
6000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1461.4603746860744,1000,0.08098563551902771
7000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1499.5911810446828,1000,0.06432601809501648
8000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1501.9915419254808,1000,0.05968868359923363
9000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1427.3428967581624,1000,0.06948866695165634
10000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1469.7058739172774,1000,0.08730912208557129
11000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1456.9888208583354,1000,0.09957271069288254
12000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1456.656268827273,1000,0.1008606031537056
13000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-1464.912452752722,1000,0.09707935899496078
14000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8622.872657850447,1000,0.1402326375246048
15000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8769.107667003555,1000,0.2026897519826889
16000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-7881.9245940278015,1000,0.28328758478164673
17000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8759.616089273346,1000,0.39165452122688293
18000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-7890.084763462105,1000,0.32027220726013184
19000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8605.167071753289,1000,0.24576438963413239
20000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8581.741345018392,1000,0.18529918789863586
21000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-8355.811373986147,1000,0.1406930834054947
22000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-5959.169143031216,1000,0.10271333158016205
23000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2403.2087456520017,1000,0.08092014491558075
24000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2442.7213633574297,1000,0.06623509526252747
25000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2348.768229613021,1000,0.05657139793038368
26000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2438.8980128053995,1000,0.044512469321489334
27000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2863.319367798782,1000,0.04694228246808052
28000,12,90.0,1.0,auto,,auto_target_p090_scale_1,-2948.57223288652,1000,0.061513204127550125
