global_step,critic_loss,actor_loss,alpha,alpha_loss,entropy
34000,820.7139892578125,-885.9213256835938,34.67100116053223,-0.018960535526275635,1.3532212972640991
35000,993.8086547851562,-1024.988037109375,39.656705605022765,0.007154989056289196,1.3605124950408936
36000,3238.98974609375,-1229.2718505859375,45.49183140717545,-0.003344300203025341,1.3576923608779907
37000,1176.5321044921875,-1426.1556396484375,51.024266308136994,-0.007435619831085205,1.356677532196045
38000,999.4462890625,-1638.677490234375,58.312885568292856,-0.0185864120721817,1.353996992111206
39000,4505.67431640625,-1849.2076416015625,67.13164829490157,-0.0037648652214556932,1.3576734066009521
40000,7361.025390625,-2150.779052734375,73.63015793938158,0.01343534979969263,1.3616936206817627
41000,7869.3046875,-2380.04931640625,85.76577219344601,-0.013800174929201603,1.3554682731628418
42000,1348.796875,-2916.864013671875,96.50713481009616,0.004235095344483852,1.3594951629638672
43000,19393.107421875,-3163.80419921875,111.53437858215794,-0.006872033700346947,1.3571107387542725
44000,19285.5,-3728.289306640625,121.29683209592693,-0.0017186072655022144,1.3582102060317993
45000,7378.33203125,-4239.9560546875,135.77333559957623,-0.003832545131444931,1.3577880859375
46000,2755.474609375,-4788.6435546875,154.92622242881546,0.005647051613777876,1.3596882820129395
47000,31680.12890625,-5176.2158203125,173.71328825720082,-0.036788273602724075,1.3514353036880493
48000,18035.71484375,-6040.23486328125,193.9209376170792,0.0070039620622992516,1.3598980903625488
49000,97759.4375,-6598.02734375,219.8120687403008,-0.006022139918059111,1.3574516773223877
50000,48640.078125,-7503.5576171875,248.40704609523397,-9.194226004183292e-05,1.3585517406463623
51000,228490.71875,-8435.5166015625,275.3779652202867,-0.01997397281229496,1.355013132095337
52000,97313.0,-9649.61328125,310.6122645165647,-0.01675466075539589,1.3556487560272217
53000,243942.546875,-10785.634765625,347.3037804583319,-0.020026283338665962,1.3551452159881592
54000,38090.62890625,-12409.2001953125,380.6578137024876,-0.007953448221087456,1.3572299480438232
55000,69032.609375,-13576.498046875,432.6321281970557,-0.0062452685087919235,1.3575395345687866
56000,1043189.5,-14713.767578125,472.352812777046,-0.018246803432703018,1.355605125427246
57000,1347980.0,-17434.1796875,540.1223529888732,0.002063080668449402,1.358896255493164
58000,557442.125,-18288.60546875,601.4599604019446,-0.001910376362502575,1.3582699298858643
59000,543155.375,-21607.54296875,653.810677991886,-0.001700002234429121,1.3583061695098877
60000,152115.375,-24346.08984375,740.4674769737126,-0.014376324601471424,1.3563926219940186
61000,651899.125,-26824.1640625,810.3305500002999,-0.01842271164059639,1.3558176755905151
62000,883439.4375,-29564.62890625,902.6457644882491,0.00514454860240221,1.3593244552612305
63000,708019.75,-33383.57421875,990.5919979819203,0.009262846782803535,1.3599112033843994
64000,662192.125,-36118.265625,1117.6609354494085,0.003818809986114502,1.3591125011444092
65000,2407530.5,-40891.2578125,1235.5453370877249,0.013060917146503925,1.360403060913086
66000,6498548.0,-43428.7734375,1348.3345179480104,0.012762755155563354,1.3603394031524658
67000,976202.375,-49294.3984375,1508.3386007495287,-0.01964106783270836,1.3558847904205322
68000,8276363.0,-54045.51953125,1646.938748767713,-0.017257029190659523,1.3562384843826294
69000,1218777.5,-60206.9296875,1829.8441506800518,-0.02469029277563095,1.3552815914154053
70000,511316.0625,-66807.296875,2027.1169859485199,-0.027432944625616074,1.3549655675888062
71000,2722881.5,-72995.0,2255.6408640657796,-0.016421495005488396,1.356441617012024
72000,2893997.5,-86005.84375,2429.1669430137767,0.007309046108275652,1.3595061302185059
73000,2221391.0,-94209.734375,2723.111312949792,-0.019067130982875824,1.3561577796936035
74000,4896224.0,-97137.640625,3060.54906122973,0.006004730239510536,1.3593165874481201
75000,32884604.0,-111342.96875,3362.778440557203,0.005156524013727903,1.3592033386230469
76000,54344036.0,-123207.34375,3652.4003191952283,-0.0011607976630330086,1.3584269285202026
77000,72378672.0,-133543.9375,3979.45053650339,-0.014047539792954922,1.3568737506866455
78000,21319106.0,-142970.1875,4376.432242447996,-0.015090853907167912,1.3567684888839722
79000,43652480.0,-161064.765625,4859.902016790762,0.007228611968457699,1.3594199419021606
80000,7544061.0,-175262.359375,5277.801114930549,-0.02533390000462532,1.3556127548217773
81000,121141200.0,-193169.703125,5697.939006194184,-0.014573009684681892,1.3568832874298096
82000,7532183.5,-213369.75,6444.175850649801,-0.0003662942908704281,1.3585267066955566
83000,168343776.0,-238255.625,6962.114960087928,-0.01596050336956978,1.356764554977417
84000,21846208.0,-269128.03125,7558.826126943273,-0.018167898058891296,1.3565340042114258
85000,27212784.0,-299099.0,8438.302904377775,0.014901885762810707,1.360216736793518
86000,592589632.0,-324912.625,9318.875792277668,-0.007098146714270115,1.3577919006347656
87000,88360384.0,-351279.6875,10032.585367462092,-0.01853303052484989,1.3565568923950195
88000,266556816.0,-377534.9375,11137.17073133905,0.0020994204096496105,1.3587937355041504
89000,224216544.0,-424156.5,12360.943630965123,0.013085220009088516,1.359957218170166
90000,1317052928.0,-463215.9375,13286.736716738114,0.014823994599282742,1.3601298332214355
91000,44010132.0,-496175.4375,14223.286763010066,-0.013659528456628323,1.357140064239502
92000,197676032.0,-545174.375,15307.58948264848,-0.009055624715983868,1.3576287031173706
93000,1464627200.0,-574072.9375,16388.60581752476,-0.002684148494154215,1.3582918643951416
94000,95067376.0,-653078.125,18202.105208279954,0.01165784988552332,1.3597568273544312
95000,225318528.0,-694598.5,19836.257116281256,5.2082352340221405e-05,1.3585736751556396
96000,733344256.0,-752418.625,21979.06870942912,-0.000998856034129858,1.3584685325622559
97000,399506432.0,-815699.9375,23272.72495655949,-0.01604016125202179,1.3569731712341309
98000,1712410624.0,-891642.125,24799.469028067077,-0.009965077042579651,1.3575836420059204
99000,2090220928.0,-942278.25,27361.663392379523,-0.01943570375442505,1.356666088104248
100000,3990933248.0,-1006956.0,29968.99864592762,0.005330998450517654,1.3590855598449707
101000,1775394944.0,-1115891.0,31678.48200816497,-0.00893730390816927,1.357706069946289
102000,2601551360.0,-1210301.375,34035.57635373552,-0.008750198408961296,1.3577299118041992
103000,439658304.0,-1323366.875,37349.12815311098,-0.01429429929703474,1.357210636138916
104000,1051813568.0,-1434113.375,39982.143945414384,0.005857642274349928,1.359121322631836
105000,835791872.0,-1556395.125,41292.64877559779,-0.013812137767672539,1.3572688102722168
106000,727788416.0,-1683810.25,46428.40623304473,-0.005266512744128704,1.3580782413482666
107000,9251235840.0,-1861049.875,49036.17763944797,-0.02604222297668457,1.3561573028564453
108000,1276985344.0,-1958850.0,53340.73518703981,-0.002133856527507305,1.358372449874878
109000,14035169280.0,-2031498.125,55180.63157131502,-0.009181158617138863,1.3577275276184082
110000,2333199616.0,-2299364.25,60596.00347976338,-0.012245706282556057,1.3574564456939697
111000,6853167104.0,-2393110.5,66459.61948407404,0.008845650590956211,1.3593649864196777
112000,776681472.0,-2633720.75,72125.43723015986,-0.002681745681911707,1.3583287000656128
113000,37712396288.0,-2931058.0,75857.07110769178,0.016688615083694458,1.3600536584854126
114000,1044139328.0,-3061571.0,80341.01890296489,-0.003465794026851654,1.3582615852355957
115000,12554486784.0,-3129720.25,86954.23825317006,-0.0033301443327218294,1.3582756519317627
116000,23072272384.0,-3467411.0,92039.62485921389,0.010217186063528061,1.3594622611999512
117000,5227419648.0,-3754130.25,99885.66646641491,-0.0031203199177980423,1.358297348022461
118000,64202792960.0,-3972003.0,106034.77179391701,-0.016295965760946274,1.3571600914001465
119000,16360198144.0,-4220175.0,111877.69170961667,-0.003448566421866417,1.3582717180252075
120000,5903628288.0,-4425536.0,117845.7121734487,0.027222594246268272,1.3608996868133545
121000,39236796416.0,-4832704.0,128880.72326739226,-0.0029884756077080965,1.3583145141601562
122000,49087086592.0,-5233322.0,133506.88795227042,-0.024328790605068207,1.3565069437026978
123000,30958698496.0,-5434521.0,143862.4790115919,0.003861131612211466,1.3588935136795044
124000,108109987840.0,-5525589.0,151076.65254836407,-0.0017423805547878146,1.3584222793579102
125000,144596762624.0,-6071618.5,156221.85755304107,-0.012772065587341785,1.357500433921814
126000,31006334976.0,-6623252.0,165581.7547703045,0.005916238762438297,1.3590607643127441
127000,61444628480.0,-6871749.0,177299.08983338455,0.003393338993191719,1.3588491678237915
128000,57544626176.0,-7181565.0,190100.33339110747,-0.008372412994503975,1.357879638671875
129000,88787386368.0,-7815018.0,205508.88321160965,0.014923806302249432,1.359788417816162
130000,194452094976.0,-8206081.0,209033.33157691857,-0.0013244342990219593,1.3584604263305664
131000,342375596032.0,-8817804.0,222526.13884242906,-0.0013269432820379734,1.3584606647491455
132000,95322292224.0,-9497146.0,240750.37374418316,-0.01628321409225464,1.3572545051574707
133000,344588386304.0,-9433301.0,248915.08793178457,-0.005727123003453016,1.358107566833496
134000,18970476544.0,-10611188.0,262218.3119787321,0.01373220793902874,1.3596689701080322
135000,10682458112.0,-11153992.0,272817.2560876409,0.002631464274600148,1.3587785959243774
136000,562851479552.0,-11677338.0,288484.0614761071,0.011285337619483471,1.3594660758972168
137000,147346259968.0,-12502708.0,308109.05541435664,-0.004521017428487539,1.3582106828689575
138000,42302054400.0,-13388464.0,333307.25994756963,-0.0034433086402714252,1.35829758644104
139000,25471322112.0,-14219001.0,344097.32043959247,0.007382720708847046,1.359147548675537
140000,280497291264.0,-14526156.0,352808.80280678463,0.0012225176906213164,1.3586641550064087
141000,639353749504.0,-14484470.0,368885.12182901736,0.004250996746122837,1.3589000701904297
142000,96818085888.0,-16244822.0,377262.6592120822,-0.0034967141691595316,1.3582961559295654
143000,396282101760.0,-16008575.0,413174.16440017166,-0.00013056490570306778,1.3585584163665771
144000,634300792832.0,-17662716.0,421620.2220070153,-0.007080702111124992,1.3580217361450195
145000,708988305408.0,-18868892.0,449701.3278351508,0.01790480688214302,1.3599439859390259
146000,99342319616.0,-18980974.0,452688.0455253953,-0.002692270092666149,1.3583617210388184
147000,2810932363264.0,-19305936.0,487823.9851542682,0.014405211433768272,1.359668254852295
148000,59666751488.0,-22054296.0,497726.1258252539,-0.00475000124424696,1.3582063913345337
149000,1442917253120.0,-21953184.0,546392.282030875,-0.003456257749348879,1.358306884765625
150000,49184210944.0,-24047824.0,571795.2389033107,-0.006633763201534748,1.3580679893493652
151000,663895146496.0,-24282236.0,581232.1275062534,-0.008339039981365204,1.3579401969909668
152000,299335385088.0,-26749708.0,589833.2252060067,-0.01493249274790287,1.3574446439743042
153000,161691140096.0,-25571980.0,639252.6141412411,0.023016057908535004,1.3602900505065918
154000,940245975040.0,-27073812.0,692177.997825299,0.010030286386609077,1.3593143224716187
155000,529373364224.0,-29031042.0,697721.4939548386,0.009096883237361908,1.3592445850372314
156000,1827656040448.0,-30927182.0,696249.3261292758,-0.01717955619096756,1.3572914600372314
157000,519510228992.0,-31972018.0,743971.1539068465,-0.01637342758476734,1.3573575019836426
158000,489065447424.0,-32513656.0,764304.859989682,-0.003541950834915042,1.358306884765625
159000,165609750528.0,-33396000.0,771367.6747733323,-0.002045308705419302,1.3584175109863281
160000,2131302940672.0,-36038700.0,828382.5521347827,-0.006283022463321686,1.358107328414917
161000,671543197696.0,-37108288.0,876958.0936389524,0.004599582403898239,1.3589046001434326
162000,4018277187584.0,-38012380.0,892496.7065008184,-0.006925578229129314,1.358062982559204
163000,1249273577472.0,-39988676.0,927404.5575139739,0.003325088880956173,1.3588104248046875
164000,2000561897472.0,-41317096.0,930279.7998752444,-0.007430128287523985,1.3580278158187866
165000,2088164392960.0,-42389364.0,965099.888850883,0.004752391017973423,1.3589131832122803
166000,185470681088.0,-45838760.0,1035186.2994810294,-0.026025956496596336,1.3566893339157104
167000,286240014336.0,-47272028.0,1099601.6578808345,-0.015401219017803669,1.3574612140655518
168000,1292016812032.0,-47931408.0,1100773.0100904678,-0.010820228606462479,1.3577907085418701
169000,536160501760.0,-49055104.0,1110923.1974190031,-0.001563733909279108,1.3584561347961426
170000,2464165658624.0,-52800160.0,1183006.7930065363,-0.018634306266903877,1.3572359085083008
171000,2775113531392.0,-52993752.0,1197708.6020112503,0.011058810167014599,1.359358549118042
172000,6898146344960.0,-54273448.0,1211437.9385783104,-0.0005909737665206194,1.3585262298583984
173000,2246282575872.0,-55455556.0,1313189.2056711055,0.02969731017947197,1.3606764078140259
174000,6469594382336.0,-57523692.0,1298724.814228368,-0.004335374571382999,1.3582603931427002
175000,710385664000.0,-60690672.0,1315209.0173017322,-0.013862919993698597,1.3575844764709473
176000,13879830642688.0,-62617984.0,1427843.5383064416,0.0017995226662606,1.358695387840271
177000,2682703577088.0,-65365600.0,1450758.6105224853,-0.015885531902313232,1.3574488162994385
178000,7663991652352.0,-68581056.0,1519410.725520382,-0.017061607912182808,1.3573697805404663
179000,15732274364416.0,-70424256.0,1645092.3189456195,7.611699402332306e-06,1.3585689067840576
180000,23950646050816.0,-73887456.0,1639890.4271299872,-0.01789000816643238,1.3573182821273804
181000,16949098577920.0,-71220112.0,1649167.5921112737,0.007789564318954945,1.3591125011444092
182000,3439027290112.0,-75849376.0,1718930.9951648025,-0.0004462762735784054,1.3585373163223267
183000,28940282363904.0,-79217280.0,1784267.3034167816,0.007193460129201412,1.3590681552886963
184000,17352941895680.0,-82821008.0,1813804.3325422339,-0.0021718903444707394,1.3584177494049072
185000,19038210097152.0,-83368784.0,1871758.8065720273,-0.0063974326476454735,1.3581254482269287
186000,12337176117248.0,-88231880.0,1918470.874596847,-0.013413084670901299,1.3576412200927734
187000,17294352711680.0,-89155520.0,1889701.7136331035,0.0003649233840405941,1.3585937023162842
188000,20278325280768.0,-91254128.0,2030653.3479386533,0.013352727517485619,1.359487771987915
189000,40013525942272.0,-94310520.0,2105721.99236372,0.004763688892126083,1.3588955402374268
190000,14651146371072.0,-97082280.0,2134397.4076730334,-0.006633487530052662,1.358113169670105
191000,15512255856640.0,-100471496.0,2127248.2798197796,-0.01217020396143198,1.357733130455017
192000,7743798771712.0,-103573856.0,2238295.367691511,-0.01219848357141018,1.357734203338623
193000,69362606145536.0,-105797616.0,2342348.464563296,-0.011128371581435204,1.3578096628189087
194000,4124103147520.0,-111091584.0,2406426.595740664,-0.005487031303346157,1.3581950664520264
195000,160127218876416.0,-112946536.0,2484486.6707328567,-0.007885623723268509,1.3580329418182373
196000,16330935762944.0,-115594944.0,2601678.4868199127,0.007293028756976128,1.3590621948242188
197000,5461469822976.0,-122484296.0,2623987.4578926107,-0.017373166978359222,1.3573930263519287
198000,3411119439872.0,-124355104.0,2646678.493218216,-0.031875062733888626,1.3564131259918213
199000,13189792137216.0,-120524608.0,2785662.2607207457,0.020343290641903877,1.3599393367767334
200000,78686980145152.0,-130098448.0,2860808.0230202023,0.003753312863409519,1.358820915222168
201000,4003095642112.0,-137369312.0,2914313.440930609,-0.01334555633366108,1.357671856880188
202000,6638882783232.0,-136691744.0,3031590.906746039,0.0007694752421230078,1.358620047569275
203000,40620324290560.0,-138413824.0,3034285.92435903,-0.00971536710858345,1.3579175472259521
204000,30107150319616.0,-139769680.0,3042842.991736614,0.009425166994333267,1.3591997623443604
205000,21279107186688.0,-152738928.0,3263290.329233462,-0.031071392819285393,1.356496810913086
206000,51055551315968.0,-149304736.0,3399981.688949249,-0.007862182334065437,1.3580456972122192
207000,127085196607488.0,-155018496.0,3421972.2427318706,-0.005882213823497295,1.3581774234771729
208000,33239951474688.0,-158532560.0,3511309.42075875,0.004791721235960722,1.3588863611221313
209000,44760001675264.0,-159754272.0,3495240.6739160316,0.0013886154629290104,1.3586605787277222
210000,32666539786240.0,-169357056.0,3621718.1672754576,-0.000821833498775959,1.3585139513015747
211000,111256581177344.0,-171003040.0,3921313.8406526507,0.0023849382996559143,1.3587255477905273
212000,6530736848896.0,-180141600.0,3965964.9937808258,-0.015866262838244438,1.3575241565704346
213000,13642782212096.0,-187014672.0,4041561.686611781,-0.018827760592103004,1.3573307991027832
214000,60461722632192.0,-180809184.0,4156556.1165533853,0.019044527783989906,1.3598179817199707
215000,60098688843776.0,-187713344.0,4231912.529021583,0.01999657042324543,1.3598790168762207
216000,102354137382912.0,-186182048.0,4129520.5768671394,0.01749948412179947,1.3597172498703003
217000,131390683217920.0,-190055408.0,4214634.938912286,0.005430135875940323,1.358924388885498
218000,5312052461568.0,-195834272.0,4432943.264161452,0.02541634812951088,1.3602291345596313
219000,43834377502720.0,-216350208.0,4399587.023757526,-0.005508009344339371,1.358208417892456
220000,652509819437056.0,-211830096.0,4445756.847904985,0.004830273799598217,1.3588839769363403
221000,245615858548736.0,-213498704.0,4623995.955280862,0.018142465502023697,1.3597506284713745
222000,256864814104576.0,-233300736.0,4778120.953567273,-0.024461455643177032,1.356977939605713
223000,44361190473728.0,-229778080.0,4793228.576797522,-0.005240514408797026,1.3582277297973633
224000,109656026382336.0,-234533056.0,5188967.80457433,-0.007799425162374973,1.3580639362335205
225000,120570024820736.0,-246835088.0,5238009.264370152,-0.008682810701429844,1.3580071926116943
226000,324191916130304.0,-252186368.0,5323341.691473676,-0.008352972567081451,1.3580291271209717
227000,378553048760320.0,-246293984.0,5395118.096422441,0.01965104416012764,1.3598361015319824
228000,40663492067328.0,-251261744.0,5600854.246518773,0.015119249001145363,1.359541416168213
229000,464454206619648.0,-258842912.0,5802923.124850043,0.022160574793815613,1.3599913120269775
230000,176829407166464.0,-262664208.0,5599263.10875754,0.004237508866935968,1.358841061592102
231000,75359336792064.0,-272281152.0,5789031.93636204,0.00901501439511776,1.359147310256958
232000,689038314962944.0,-282191936.0,5777631.691214276,-0.015953240916132927,1.357543706893921
233000,681068399165440.0,-283330304.0,6028364.833974035,0.0010702665895223618,1.3586370944976807
234000,105662604378112.0,-281110624.0,6202688.546098952,0.021877456456422806,1.3599672317504883
235000,647015079870464.0,-296000864.0,6582780.42734221,0.010641040280461311,1.3592462539672852
236000,124606631378944.0,-291872800.0,6648968.090392586,0.0318799763917923,1.3605976104736328
237000,82103601463296.0,-311978336.0,6591045.540036865,-0.003054131753742695,1.3583738803863525
238000,250707206733824.0,-327603648.0,6690500.444313908,-0.02385779656469822,1.3570504188537598
239000,34777059033088.0,-324073856.0,6778573.611848499,0.015584239736199379,1.359559178352356
240000,106348205309952.0,-334592128.0,6963029.1244266415,-0.010263212025165558,1.357917070388794
241000,239111717781504.0,-333833536.0,7063996.310568396,0.003202816005796194,1.358771562576294
242000,145472991789056.0,-332360960.0,7536818.121308387,0.023985454812645912,1.3600831031799316
243000,13207429185536.0,-367312512.0,7527693.388724969,-0.028943438082933426,1.3567404747009277
244000,18644956348416.0,-375096192.0,7896827.414347829,-0.020553741604089737,1.3572742938995361
245000,129468987342848.0,-371839552.0,7957221.7366031725,-2.292124554514885e-05,1.3585669994354248
246000,115472099966976.0,-376964096.0,8241536.355756962,-0.011272857896983624,1.3578605651855469
247000,169614197653504.0,-369954272.0,8272371.527677237,0.025849925354123116,1.3601913452148438
248000,300291765305344.0,-395428512.0,8143474.631207846,4.234956577420235e-05,1.3585710525512695
249000,379566996586496.0,-402422496.0,8403811.124466795,-0.021656295284628868,1.3572101593017578
250000,307226795311104.0,-413221760.0,8571655.8659016,-0.01937083527445793,1.3573551177978516
