timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-341.2215064897274,1000,0.009999999776482582
2000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-159.4016926248895,1000,0.009999999776482582
3000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.69315507926214,1000,0.009999999776482582
4000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.21326836744774,1000,0.009999999776482582
5000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-162.1287096683134,1000,0.009999999776482582
6000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.40537130198604,1000,0.009999999776482582
7000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-156.6595760189777,1000,0.009999999776482582
8000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-160.93100291065065,1000,0.009999999776482582
9000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.61863054729457,1000,0.009999999776482582
10000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.91749878689222,1000,0.009999999776482582
11000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.4893192389554,1000,0.009999999776482582
12000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.44564832825455,1000,0.009999999776482582
13000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.27894810849932,1000,0.009999999776482582
14000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.07804635334742,1000,0.009999999776482582
15000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.00995734212563,1000,0.009999999776482582
16000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.14144339334538,1000,0.009999999776482582
17000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.62400265149307,1000,0.009999999776482582
18000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.22125787046485,1000,0.009999999776482582
19000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-154.58776895648646,1000,0.009999999776482582
20000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.26859530008105,1000,0.009999999776482582
21000,9,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-154.97840571802598,1000,0.009999999776482582
