timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-4976.134464747484,1000,0.19999998807907104
2000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5533.19372930102,1000,0.19999998807907104
3000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5146.421074788338,1000,0.19999998807907104
4000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5782.71478177837,1000,0.19999998807907104
5000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5215.287315162386,1000,0.19999998807907104
6000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5389.617637344892,1000,0.19999998807907104
7000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5477.817040581961,1000,0.19999998807907104
8000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-4892.164420488918,1000,0.19999998807907104
9000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-5048.63848334681,1000,0.19999998807907104
10000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-4752.190534348606,1000,0.19993999600410461
11000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-2279.4975029737275,1000,0.1541881114244461
12000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-337.62843550282344,1000,0.1208106130361557
13000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-207.5988066319752,1000,0.09638390690088272
14000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-498.05635398246346,1000,0.07736574113368988
15000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-282.2053382742757,1000,0.060178764164447784
16000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-30.75217455257344,1000,0.047025445848703384
17000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-36.44337356294533,1000,0.03734233230352402
18000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-33.77620483197785,1000,0.029695382341742516
19000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-44.55410695405192,1000,0.02423516847193241
20000,0,-90.0,1.0,auto,,auto_target_m090_scale_1,-40.780037104219645,1000,0.020288916304707527
