# cmd: /home/shriprasad/miniconda3/envs/pa3/bin/python run_experiment.py --kind hover --seed 5 --mode auto --steps-pre 300000 --steps-post 300000 --eval-every 10000
# cwd: /research/assignments/RL/RL-PA3/2.2
# threads_per_worker: 4

RUN  hover_auto seed=5
[step       0] eval_return=-117.58 hover_hits=0.10
[step   10000] eval_return=-63.93 hover_hits=0.20
[step   20000] eval_return=151.59 hover_hits=0.40
[step   30000] eval_return=127.48 hover_hits=0.20
[step   40000] eval_return=256.09 hover_hits=0.80
[step   50000] eval_return=98.77 hover_hits=0.30
[step   60000] eval_return=346.17 hover_hits=0.95
[step   70000] eval_return=188.63 hover_hits=1.00
[step   80000] eval_return=364.96 hover_hits=1.00
[step   90000] eval_return=402.67 hover_hits=1.00
[step  100000] eval_return=432.96 hover_hits=1.00
[step  110000] eval_return=380.90 hover_hits=1.00
[step  120000] eval_return=430.27 hover_hits=1.00
[step  130000] eval_return=429.31 hover_hits=1.00
[step  140000] eval_return=393.21 hover_hits=0.90
[step  150000] eval_return=398.06 hover_hits=0.95
[step  160000] eval_return=444.30 hover_hits=1.00
[step  170000] eval_return=464.69 hover_hits=0.95
[step  180000] eval_return=429.80 hover_hits=0.95
[step  190000] eval_return=468.42 hover_hits=0.95
[step  200000] eval_return=479.04 hover_hits=1.00
[step  210000] eval_return=480.34 hover_hits=1.00
[step  220000] eval_return=481.27 hover_hits=1.00
[step  230000] eval_return=478.05 hover_hits=1.00
[step  240000] eval_return=477.93 hover_hits=1.00
[step  250000] eval_return=479.53 hover_hits=1.00
[step  260000] eval_return=448.49 hover_hits=1.00
[step  270000] eval_return=458.63 hover_hits=1.00
[step  280000] eval_return=425.54 hover_hits=0.95
[step  290000] eval_return=480.36 hover_hits=1.00
[step  300000] eval_return=478.92 hover_hits=1.00
[step  310000] eval_return=162.46 hover_hits=0.85
[step  320000] eval_return=155.56 hover_hits=0.95
[step  330000] eval_return=179.90 hover_hits=1.00
[step  340000] eval_return=175.81 hover_hits=0.95
[step  350000] eval_return=183.63 hover_hits=1.00
[step  360000] eval_return=178.86 hover_hits=0.90
[step  370000] eval_return=176.49 hover_hits=1.00
[step  380000] eval_return=156.19 hover_hits=1.00
[step  390000] eval_return=200.71 hover_hits=0.75
[step  400000] eval_return=194.31 hover_hits=0.85
[step  410000] eval_return=233.21 hover_hits=0.45
[step  420000] eval_return=202.07 hover_hits=0.65
[step  430000] eval_return=230.24 hover_hits=0.40
[step  440000] eval_return=226.66 hover_hits=0.55
[step  450000] eval_return=229.96 hover_hits=0.45
[step  460000] eval_return=256.83 hover_hits=0.25
[step  470000] eval_return=237.41 hover_hits=0.30
[step  480000] eval_return=201.89 hover_hits=0.25
[step  490000] eval_return=229.45 hover_hits=0.20
[step  500000] eval_return=259.48 hover_hits=0.20
[step  510000] eval_return=235.34 hover_hits=0.20
[step  520000] eval_return=259.49 hover_hits=0.15
[step  530000] eval_return=264.29 hover_hits=0.20
[step  540000] eval_return=266.11 hover_hits=0.00
[step  550000] eval_return=149.46 hover_hits=0.10
[step  560000] eval_return=262.29 hover_hits=0.00
[step  570000] eval_return=285.12 hover_hits=0.00
[step  580000] eval_return=268.21 hover_hits=0.15
[step  590000] eval_return=278.65 hover_hits=0.05
[step  600000] eval_return=279.56 hover_hits=0.05
DONE hover_auto seed=5
