# cmd: /home/shriprasad/miniconda3/envs/pa3/bin/python run_experiment.py --kind dqn --seed 4 --total-steps 250000 --eval-every 10000
# cwd: /research/assignments/RL/RL-PA3/2.2
# threads_per_worker: 4

RUN  dqn seed=4
[step       0] eval return = -768.82
[step   10000] eval return = -805.76
[step   20000] eval return = -219.66
[step   30000] eval return = -212.69
[step   40000] eval return = -174.79
[step   50000] eval return = -117.78
[step   60000] eval return = -69.85
[step   70000] eval return = -12.49
[step   80000] eval return = 25.61
[step   90000] eval return = 135.33
[step  100000] eval return = -25.42
[step  110000] eval return = -15.10
[step  120000] eval return = 56.42
[step  130000] eval return = 225.42
[step  140000] eval return = 175.11
[step  150000] eval return = -11.92
[step  160000] eval return = 173.23
[step  170000] eval return = 226.72
[step  180000] eval return = 233.75
[step  190000] eval return = 184.39
[step  200000] eval return = 152.98
[step  210000] eval return = 251.53
[step  220000] eval return = 227.21
[step  230000] eval return = 237.03
[step  240000] eval return = 122.46
[step  250000] eval return = 130.29
DONE dqn seed=4
