# cmd: /home/shriprasad/miniconda3/envs/pa3/bin/python run_experiment.py --kind continuous --seed 4 --total-steps 300000 --eval-every 10000
# cwd: /research/assignments/RL/RL-PA3/2.2
# threads_per_worker: 4

RUN  cont_auto seed=4
[step       0] eval return = -253.95  
[step   10000] eval return = -195.78  
[step   20000] eval return = -30.14  
[step   30000] eval return = -8.27  
[step   40000] eval return = 36.16  
[step   50000] eval return = 37.99  
[step   60000] eval return = 69.36  
[step   70000] eval return = 57.19  
[step   80000] eval return = 47.08  
[step   90000] eval return = 60.76  
[step  100000] eval return = 137.74  
[step  110000] eval return = 54.05  
[step  120000] eval return = 117.93  
[step  130000] eval return = 118.32  
[step  140000] eval return = 132.40  
[step  150000] eval return = 151.04  
[step  160000] eval return = 143.23  
[step  170000] eval return = 146.42  
[step  180000] eval return = 103.59  
[step  190000] eval return = 89.08  
[step  200000] eval return = 99.48  
[step  210000] eval return = 92.26  
[step  220000] eval return = 137.27  
[step  230000] eval return = 112.86  
[step  240000] eval return = 70.30  
[step  250000] eval return = 123.05  
[step  260000] eval return = 82.19  
[step  270000] eval return = 61.57  
[step  280000] eval return = 47.37  
[step  290000] eval return = 121.18  
[step  300000] eval return = 139.76  
DONE cont_auto seed=4
