# cmd: /home/shriprasad/miniconda3/envs/pa3/bin/python run_experiment.py --kind dqn --seed 5 --total-steps 250000 --eval-every 10000
# cwd: /research/assignments/RL/RL-PA3/2.2
# threads_per_worker: 4

RUN  dqn seed=5
[step       0] eval return = -565.10
[step   10000] eval return = -576.38
[step   20000] eval return = -207.06
[step   30000] eval return = -235.62
[step   40000] eval return = -53.28
[step   50000] eval return = -61.87
[step   60000] eval return = -57.74
[step   70000] eval return = 0.04
[step   80000] eval return = 70.15
[step   90000] eval return = 163.65
[step  100000] eval return = 156.97
[step  110000] eval return = 82.26
[step  120000] eval return = 190.51
[step  130000] eval return = 123.88
[step  140000] eval return = 191.37
[step  150000] eval return = 145.11
[step  160000] eval return = 199.11
[step  170000] eval return = 177.56
[step  180000] eval return = 238.29
[step  190000] eval return = 193.32
[step  200000] eval return = 127.94
[step  210000] eval return = 103.79
[step  220000] eval return = 197.09
[step  230000] eval return = 180.72
[step  240000] eval return = 162.57
[step  250000] eval return = 180.80
DONE dqn seed=5
