# cmd: /home/shriprasad/miniconda3/envs/pa3/bin/python run_experiment.py --kind continuous --seed 3 --total-steps 300000 --eval-every 10000
# cwd: /research/assignments/RL/RL-PA3/2.2
# threads_per_worker: 4

RUN  cont_auto seed=3
[step       0] eval return = -116.59  
[step   10000] eval return = -116.59  
[step   20000] eval return = -136.20  
[step   30000] eval return = -137.53  
[step   40000] eval return = -6.95  
[step   50000] eval return = 18.71  
[step   60000] eval return = -87.09  
[step   70000] eval return = 7.11  
[step   80000] eval return = 10.56  
[step   90000] eval return = -16.26  
[step  100000] eval return = 24.31  
[step  110000] eval return = 48.89  
[step  120000] eval return = 10.69  
[step  130000] eval return = -34.46  
[step  140000] eval return = 44.61  
[step  150000] eval return = 89.02  
[step  160000] eval return = 191.64  
[step  170000] eval return = 209.68  
[step  180000] eval return = 216.71  
[step  190000] eval return = 204.24  
[step  200000] eval return = 216.17  
[step  210000] eval return = 259.75  
[step  220000] eval return = 263.35  
[step  230000] eval return = 232.69  
[step  240000] eval return = 266.74  
[step  250000] eval return = 233.64  
[step  260000] eval return = 266.61  
[step  270000] eval return = 253.74  
[step  280000] eval return = 254.57  
[step  290000] eval return = 270.34  
[step  300000] eval return = 268.51  
DONE cont_auto seed=3
