timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-56269.63696682193,1000,0.009999999776482582
2000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-25876.543081521333,1000,0.009999999776482582
3000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-17619.87377724581,1000,0.009999999776482582
4000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-15346.826409772022,1000,0.009999999776482582
5000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14992.575264060233,1000,0.009999999776482582
6000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-13831.499640554024,1000,0.009999999776482582
7000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14538.73546777329,1000,0.009999999776482582
8000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-21415.302506252792,1000,0.009999999776482582
9000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14794.82538610388,1000,0.009999999776482582
10000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14564.94381783438,1000,0.009999999776482582
11000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-20964.36196689741,1000,0.009999999776482582
12000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14388.089124460119,1000,0.009999999776482582
13000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14368.972319792118,1000,0.009999999776482582
14000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14578.818048572113,1000,0.009999999776482582
15000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14190.892496179544,1000,0.009999999776482582
16000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14309.493769082394,1000,0.009999999776482582
17000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14766.077127769988,1000,0.009999999776482582
18000,0,90.0,10.0,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_10,-14697.236884877042,1000,0.009999999776482582
