timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5638.220914160749,1000,0.19999998807907104
2000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5305.386638419582,1000,0.19999998807907104
3000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5533.259806419114,1000,0.19999998807907104
4000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5559.439381213897,1000,0.19999998807907104
5000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5211.755182920671,1000,0.19999998807907104
6000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5438.437194734609,1000,0.19999998807907104
7000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5513.749946605091,1000,0.19999998807907104
8000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5681.2084363473805,1000,0.19999998807907104
9000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5312.428887479392,1000,0.19999998807907104
10000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-5660.291058253724,1000,0.19993999600410461
11000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-3507.9294661077374,1000,0.15384522080421448
12000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-555.4521695052946,1000,0.12191081792116165
13000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-559.6067005188274,1000,0.09746523946523666
14000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-352.6913546566058,1000,0.07598361372947693
15000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-171.6283449959013,1000,0.06009354069828987
16000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-120.23654521479038,1000,0.047116685658693314
17000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-79.71883074969419,1000,0.03653685748577118
18000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-45.40377998719227,1000,0.030044835060834885
19000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-43.975502177964145,1000,0.02536265179514885
20000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-80.42989670204612,1000,0.022255878895521164
21000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-45.755756827293524,1000,0.01926080696284771
22000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-112.33108657547226,1000,0.017295537516474724
23000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-56.154538429529815,1000,0.016819296404719353
24000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-24.753543285829682,1000,0.014911697246134281
25000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-48.80619680875802,1000,0.012726680375635624
26000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-64.22311172647355,1000,0.0131584033370018
27000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-27.399325575845275,1000,0.01372084766626358
28000,11,-60.0,1.0,auto,,auto_target_m060_scale_1,-20.254140722163303,1000,0.013121767900884151
