timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5608.199993099809,1000,0.003000000026077032
2000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5317.709438773241,1000,0.003000000026077032
3000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5467.758939537955,1000,0.003000000026077032
4000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5648.311291956905,1000,0.003000000026077032
5000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5484.450620934798,1000,0.003000000026077032
6000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5723.549886563708,1000,0.003000000026077032
7000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5336.53920060027,1000,0.003000000026077032
8000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5499.67877841104,1000,0.003000000026077032
9000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5630.964866495634,1000,0.003000000026077032
10000,5,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5240.613614770905,1000,0.003000000026077032
