timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-283.8321604934753,1000,0.009999999776482582
2000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-169.82941600759756,1000,0.009999999776482582
3000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.04510185999243,1000,0.009999999776482582
4000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.74081082149743,1000,0.009999999776482582
5000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-160.16466488833223,1000,0.009999999776482582
6000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.4662573355173,1000,0.009999999776482582
7000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-162.374692852381,1000,0.009999999776482582
8000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.00766437594643,1000,0.009999999776482582
9000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-160.35807120926455,1000,0.009999999776482582
10000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.2763802191289,1000,0.009999999776482582
11000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.1609458557682,1000,0.009999999776482582
12000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-150.9343136114001,1000,0.009999999776482582
13000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.37205096203576,1000,0.009999999776482582
14000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.196893158189,1000,0.009999999776482582
15000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.72743157731622,1000,0.009999999776482582
16000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.7331070039905,1000,0.009999999776482582
17000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.77223919246364,1000,0.009999999776482582
18000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.55893364938828,1000,0.009999999776482582
19000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.55291529374412,1000,0.009999999776482582
20000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.27358273400873,1000,0.009999999776482582
21000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.38282156152678,1000,0.009999999776482582
22000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.77950116931146,1000,0.009999999776482582
23000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.64023510794954,1000,0.009999999776482582
24000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.31813838166204,1000,0.009999999776482582
25000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.4373971160518,1000,0.009999999776482582
26000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.54929951716613,1000,0.009999999776482582
27000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.14022363758698,1000,0.009999999776482582
28000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-154.3553635522561,1000,0.009999999776482582
29000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.3762877391255,1000,0.009999999776482582
30000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.87103641884124,1000,0.009999999776482582
31000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.1915648696699,1000,0.009999999776482582
32000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.62242177666758,1000,0.009999999776482582
33000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.3440258393378,1000,0.009999999776482582
34000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.2040038590495,1000,0.009999999776482582
35000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-150.47114066786045,1000,0.009999999776482582
36000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.73680971983825,1000,0.009999999776482582
37000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-144.88581127423745,1000,0.009999999776482582
38000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.14712234037182,1000,0.009999999776482582
39000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.63171773799735,1000,0.009999999776482582
40000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.7542748076155,1000,0.009999999776482582
41000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.31435002560232,1000,0.009999999776482582
42000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.57619403469485,1000,0.009999999776482582
43000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.77214137181335,1000,0.009999999776482582
44000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.2293579999064,1000,0.009999999776482582
45000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.1356806915053,1000,0.009999999776482582
46000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.81321558412404,1000,0.009999999776482582
47000,13,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.75019540810982,1000,0.009999999776482582
