timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-3919.4213497034734,1000,0.009999999776482582
2000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1947.017478548819,1000,0.009999999776482582
3000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1663.447551775811,1000,0.009999999776482582
4000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1403.1752506245023,1000,0.009999999776482582
5000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1562.8552005878598,1000,0.009999999776482582
6000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1490.2187914296765,1000,0.009999999776482582
7000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1452.0825143705583,1000,0.009999999776482582
8000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1531.0613613388177,1000,0.009999999776482582
9000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1399.9550790378141,1000,0.009999999776482582
10000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1493.2620132593372,1000,0.009999999776482582
11000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1458.8809267359968,1000,0.009999999776482582
12000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1411.5537778344083,1000,0.009999999776482582
13000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1509.2920133664331,1000,0.009999999776482582
14000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1500.7190704183945,1000,0.009999999776482582
15000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1490.4447857694427,1000,0.009999999776482582
16000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1394.055210742046,1000,0.009999999776482582
17000,9,90.0,1.0,manual,0.01,manual_target_p090_alpha_0p01_scale_1,-1515.977645488169,1000,0.009999999776482582
