global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
3980,episode_end,-116.86089932200349,105,0.2,200.0,,,,,
4000,train_step,,,0.2,200.0,4000,,,,
4120,episode_end,-167.05791642474833,140,0.2,200.0,,,,,
4246,episode_end,-505.7718188445703,126,0.2,200.0,,,,,
4356,episode_end,-298.6856343343028,110,0.2,200.0,,,,,
4446,episode_end,-312.9888742289771,90,0.2,200.0,,,,,
4559,episode_end,-229.826708859,113,0.2,200.0,,,,,
4757,episode_end,-106.60536029937879,198,0.2,200.0,,,,,
4896,episode_end,-58.970854465706054,139,0.2,200.0,,,,,
4974,episode_end,-77.17640134824485,78,0.2,200.0,,,,,
5000,train_step,,,0.2,200.0,5000,,,,
5056,episode_end,-218.47710223807638,82,0.2,200.0,,,,,
5132,episode_end,-179.2273232427946,76,0.2,200.0,,,,,
5257,episode_end,-163.8739977701469,125,0.2,200.0,,,,,
5421,episode_end,-110.21182771528939,164,0.2,200.0,,,,,
5533,episode_end,-256.5919037278446,112,0.2,200.0,,,,,
5624,episode_end,-333.33914894815337,91,0.2,200.0,,,,,
5710,episode_end,173.58255423495865,86,0.2,200.0,,,,,
5804,episode_end,-263.24539981920077,94,0.2,200.0,,,,,
5890,episode_end,-139.25233175645548,86,0.2,200.0,,,,,
5972,episode_end,-331.9750849650736,82,0.2,200.0,,,,,
6000,train_step,,,0.2,200.0,6000,,,,
6114,episode_end,-315.30699241404443,142,0.2,200.0,,,,,
6231,episode_end,-177.5117095871022,117,0.2,200.0,,,,,
6399,episode_end,-403.4756015615515,168,0.2,200.0,,,,,
6475,episode_end,-23.255321232935913,76,0.2,200.0,,,,,
6583,episode_end,-286.9698355855259,108,0.2,200.0,,,,,
6762,episode_end,-345.8396531013335,179,0.2,200.0,,,,,
6841,episode_end,-73.02085947432633,79,0.2,200.0,,,,,
6929,episode_end,-168.9289771651916,88,0.2,200.0,,,,,
7000,train_step,,,0.2,200.0,7000,,,,
7019,episode_end,-315.94203813550814,90,0.2,200.0,,,,,
7104,episode_end,-319.18175028156656,85,0.2,200.0,,,,,
7217,episode_end,-177.90097200147005,113,0.2,200.0,,,,,
7360,episode_end,-202.85282324347645,143,0.2,200.0,,,,,
7534,episode_end,-166.21225480718073,174,0.2,200.0,,,,,
7647,episode_end,9.945441822700516,113,0.2,200.0,,,,,
7750,episode_end,-250.67905275241176,103,0.2,200.0,,,,,
7872,episode_end,-169.35099845320366,122,0.2,200.0,,,,,
7953,episode_end,-242.84967604284773,81,0.2,200.0,,,,,
8000,train_step,,,0.2,200.0,8000,,,,
8071,episode_end,-264.0583986720004,118,0.2,200.0,,,,,
8181,episode_end,-254.2380035483928,110,0.2,200.0,,,,,
8361,episode_end,-63.96112626850061,180,0.2,200.0,,,,,
8465,episode_end,-409.5418351135526,104,0.2,200.0,,,,,
8539,episode_end,51.226809303341014,74,0.2,200.0,,,,,
8648,episode_end,-259.71782729695116,109,0.2,200.0,,,,,
8759,episode_end,-364.5587605984821,111,0.2,200.0,,,,,
8850,episode_end,-74.68815974936996,91,0.2,200.0,,,,,
8932,episode_end,-110.75577652797413,82,0.2,200.0,,,,,
9000,train_step,,,0.2,200.0,9000,,,,
9019,episode_end,-204.44308758896287,87,0.2,200.0,,,,,
9150,episode_end,-55.91103784449827,131,0.2,200.0,,,,,
9269,episode_end,-175.48949256948606,119,0.2,200.0,,,,,
9375,episode_end,-227.78966441484135,106,0.2,200.0,,,,,
9501,episode_end,-246.09360499467192,126,0.2,200.0,,,,,
9624,episode_end,-412.4456995613631,123,0.2,200.0,,,,,
9699,episode_end,-244.07294922380942,75,0.2,200.0,,,,,
9792,episode_end,112.95450018047146,93,0.2,200.0,,,,,
9954,episode_end,-186.87701789796122,162,0.2,200.0,,,,,
10000,train_step,,,0.2,200.0,10000,95.99943542480469,-0.16021853685379028,-1.3589913845062256,-5.406087875366211
10082,episode_end,-288.57288245854363,128,0.1952248263840131,200.0,,,,,
10160,episode_end,-118.12817305805964,78,0.19116414571061732,200.0,,,,,
10226,episode_end,-66.00597559132288,66,0.18798516812125987,200.0,,,,,
10357,episode_end,-48.130423293773966,131,0.1820960241423584,200.0,,,,,
10481,episode_end,-79.6186644829649,124,0.17689612107360528,200.0,,,,,
10680,episode_end,-136.92165335154482,199,0.16878175495672512,200.0,,,,,
10822,episode_end,-251.34980203518143,142,0.16347364896158087,200.0,,,,,
10928,episode_end,-239.85564823067625,106,0.15978815564085483,200.0,,,,,
11000,train_step,,,0.15739188688230887,200.0,11000,100.54414367675781,4.622121810913086,0.7890186309814453,-2.2391245365142822
11117,episode_end,-236.98486665264048,189,0.1538007401371852,200.0,,,,,
11295,episode_end,-204.00657703616972,178,0.1491135868571976,200.0,,,,,
11457,episode_end,-172.23503777625268,162,0.1455057316086995,200.0,,,,,
11698,episode_end,-14.55523109198117,241,0.14096596630917552,200.0,,,,,
11808,episode_end,-75.2276328221754,110,0.1393103177155619,200.0,,,,,
12000,train_step,,,0.1367784164664273,200.0,12000,56.728187561035156,4.863735198974609,1.4861783981323242,-1.022193193435669
12090,episode_end,131.26919986925475,282,0.13561385244554358,200.0,,,,,
12304,episode_end,161.11922170959457,214,0.13345025232428825,200.0,,,,,
12524,episode_end,41.5396852688105,220,0.13161331602658674,200.0,,,,,
12779,episode_end,216.22061024186883,255,0.12883686281770473,200.0,,,,,
13000,train_step,,,0.1271248622531362,200.0,13000,60.1885986328125,6.5818586349487305,1.805640697479248,-0.40088269114494324
13779,episode_end,-89.66256728269248,1000,0.12228718631711781,200.0,,,,,
14000,train_step,,,0.11959102958674643,200.0,14000,19.639541625976562,0.5083880424499512,2.147886276245117,0.31406301259994507
14429,episode_end,171.00156907522756,650,0.11494080832836723,200.0,,,,,
14923,episode_end,395.47742426075536,494,0.11474942512811367,200.0,,,,,
15000,train_step,,,0.11480967965736337,200.0,15000,150.94268798828125,3.7918004989624023,2.111034870147705,0.24033236503601074
15327,episode_end,-31.751799646372575,404,0.11837542966938215,200.0,,,,,
15500,episode_end,16.71841810986824,173,0.11906910645102908,200.0,,,,,
15806,episode_end,376.77113263037506,306,0.12188813540709241,200.0,,,,,
15956,episode_end,229.53324419212623,150,0.12436913431193283,200.0,,,,,
16000,train_step,,,0.12519198899768913,200.0,16000,25.591049194335938,-3.7050201892852783,2.084078311920166,0.17470672726631165
16358,episode_end,-143.97725963068606,402,0.1287928852285523,200.0,,,,,
16520,episode_end,31.048741436773668,162,0.13021472427159733,200.0,,,,,
16689,episode_end,211.9275991988224,169,0.1305813254645931,200.0,,,,,
16878,episode_end,245.03331145698274,189,0.12954611006306907,200.0,,,,,
17000,train_step,,,0.13045108923841775,200.0,17000,23.094287872314453,-8.209096908569336,2.115642547607422,0.23553591966629028
17066,episode_end,222.8174305925342,188,0.1310037007259794,200.0,,,,,
17229,episode_end,255.34119870612062,163,0.13395786238253563,200.0,,,,,
17388,episode_end,-88.0322881765396,159,0.13524852972230775,200.0,,,,,
17520,episode_end,-25.542091945981994,132,0.13709587771304385,200.0,,,,,
17636,episode_end,-23.331940121792357,116,0.13780010726678799,200.0,,,,,
17776,episode_end,166.85615200327618,140,0.13725164800178466,200.0,,,,,
17905,episode_end,-8.350291957387611,129,0.13824392680650294,200.0,,,,,
18000,train_step,,,0.13744880923446112,200.0,18000,44.90678024291992,-11.870107650756836,2.107593059539795,0.2135186493396759
18024,episode_end,169.2721931359509,119,0.13729954791847643,200.0,,,,,
18144,episode_end,-3.052922804632715,120,0.13684954720974787,200.0,,,,,
18272,episode_end,-15.884954616880165,128,0.13712290231438642,200.0,,,,,
18417,episode_end,2.119562334077301,145,0.1390369064957518,200.0,,,,,
18532,episode_end,199.7027579393898,115,0.13879279211574042,200.0,,,,,
18632,episode_end,21.556859360803827,100,0.13977319536575153,200.0,,,,,
18742,episode_end,23.915962361744135,110,0.14007406633349578,200.0,,,,,
18822,episode_end,-25.459496900681117,80,0.14045538187302734,200.0,,,,,
18921,episode_end,36.78708176072291,99,0.1408642750913882,200.0,,,,,
19000,train_step,,,0.14228465549685418,200.0,19000,324.79736328125,-8.029890060424805,2.140235424041748,0.27344876527786255
19041,episode_end,11.705888530766686,120,0.14329017122458365,200.0,,,,,
19148,episode_end,7.215427551281891,107,0.14418688210477723,200.0,,,,,
19265,episode_end,26.574072620642625,117,0.1447773462517971,200.0,,,,,
19379,episode_end,212.91005788220082,114,0.1459228725082624,200.0,,,,,
19476,episode_end,0.8691821957580288,97,0.14578473155711502,200.0,,,,,
19652,episode_end,6.987821869100827,176,0.14422345847951398,200.0,,,,,
19796,episode_end,-9.138621545373041,144,0.14279852774097065,200.0,,,,,
19938,episode_end,201.139544486541,142,0.1435811237341753,200.0,,,,,
20000,train_step,,,0.1435107910935735,200.0,20000,14.543821334838867,-23.422332763671875,1.9729714393615723,-0.05247177183628082
20323,episode_end,468.13470860655184,385,0.1457648343055631,200.0,,,,,
20454,episode_end,11.315954723416851,131,0.14891236179152678,200.0,,,,,
20611,episode_end,19.28483157633417,157,0.15261650024032036,200.0,,,,,
20749,episode_end,-18.734624600189903,138,0.15435552630525448,200.0,,,,,
20953,episode_end,-72.87422650319218,204,0.15679554897997255,200.0,,,,,
21000,train_step,,,0.1565876767752585,200.0,21000,308.4886474609375,-24.343236923217773,1.7448008060455322,-0.4731748104095459
21157,episode_end,-82.72300820548386,204,0.15635873572644768,200.0,,,,,
21363,episode_end,-14.42532559745625,206,0.15665113017409743,200.0,,,,,
21615,episode_end,122.72407764108235,252,0.15587761265536929,200.0,,,,,
21793,episode_end,-3.277399910210164,178,0.1559552379949086,200.0,,,,,
21991,episode_end,156.73887963280254,198,0.15519117367152324,200.0,,,,,
22000,train_step,,,0.15543445630753283,200.0,22000,30.109786987304688,-19.60387420654297,2.09375,0.1745184063911438
22113,episode_end,188.9145381813707,122,0.15409770456280558,200.0,,,,,
22293,episode_end,1.0400439601233273,180,0.1503226206784646,200.0,,,,,
22505,episode_end,-28.191940446795044,212,0.14591116682212052,200.0,,,,,
22649,episode_end,-10.402552231315426,144,0.14413814160577362,200.0,,,,,
22824,episode_end,-23.59504718177797,175,0.1420019257118493,200.0,,,,,
23000,train_step,,,0.13966652651675784,200.0,23000,30.93372344970703,-27.306116104125977,1.7496533393859863,-0.49280667304992676
23085,episode_end,439.258569416393,261,0.13892717034025784,200.0,,,,,
23381,episode_end,259.8162166441019,296,0.14032384286794203,200.0,,,,,
23529,episode_end,17.634563161627284,148,0.13968827562650532,200.0,,,,,
23891,episode_end,-42.40682226021801,362,0.13840368996576327,200.0,,,,,
24000,train_step,,,0.13979926335666334,200.0,24000,74.30455780029297,-29.01140785217285,2.0129952430725098,0.025568656623363495
24009,episode_end,-4.518249765326203,118,0.14007167599433062,200.0,,,,,
24182,episode_end,9.011565923833501,173,0.13992855285929426,200.0,,,,,
24308,episode_end,-16.340242819467875,126,0.14024432052491106,200.0,,,,,
24834,episode_end,283.5758133058308,526,0.13910032244155893,200.0,,,,,
25000,train_step,,,0.13924975967521305,200.0,25000,488.8530578613281,-27.7122802734375,1.7109031677246094,-0.5699504613876343
25449,episode_end,254.29351412138436,615,0.13688978782393682,200.0,,,,,
25704,episode_end,221.43235851578436,255,0.13924814295669902,200.0,,,,,
25999,episode_end,239.5311535674711,295,0.13808903157577726,200.0,,,,,
26000,train_step,,,0.13808141047552192,200.0,26000,80.988037109375,-21.828975677490234,1.7763481140136719,-0.44281113147735596
26250,episode_end,-25.610018469809816,251,0.13990150505945767,200.0,,,,,
26419,episode_end,150.74256540389433,169,0.14097252157502405,200.0,,,,,
27000,train_step,,,0.13965151565706907,200.0,27000,279.27862548828125,-35.761924743652344,2.2242870330810547,0.4415328800678253
27116,episode_end,215.38074214224034,697,0.14152340943092054,200.0,,,,,
27366,episode_end,247.9030632631238,250,0.14158852689659235,200.0,,,,,
27514,episode_end,2.982987221409374,148,0.14030561832832306,200.0,,,,,
27701,episode_end,12.262904607333539,187,0.13933683868931193,200.0,,,,,
27861,episode_end,163.63252479280726,160,0.13888991971160053,200.0,,,,,
28000,train_step,,,0.13824724969477953,200.0,28000,34.76566696166992,-43.472381591796875,2.0817065238952637,0.16167369484901428
28058,episode_end,30.487570585223153,197,0.13869765236746365,200.0,,,,,
28170,episode_end,26.957562365924858,112,0.13992359183126715,200.0,,,,,
28368,episode_end,32.40025043098572,198,0.1405590121583565,200.0,,,,,
28521,episode_end,39.11070289811937,153,0.14033557281327946,200.0,,,,,
28831,episode_end,-35.672034988686136,310,0.13815803749356362,200.0,,,,,
29000,train_step,,,0.1381860095504721,200.0,29000,34.310604095458984,-39.26422119140625,1.9147188663482666,-0.16878466308116913
29015,episode_end,-15.702097035399703,184,0.1382664637378613,200.0,,,,,
29204,episode_end,-5.648020396814275,189,0.1394861859259676,200.0,,,,,
29328,episode_end,238.82639701221444,124,0.13901480277331352,200.0,,,,,
29467,episode_end,5.313763418204488,139,0.138066938780493,200.0,,,,,
29604,episode_end,235.486978640198,137,0.13673801508800137,200.0,,,,,
29765,episode_end,68.97900445947727,161,0.13615250190043424,200.0,,,,,
30000,train_step,,,0.13750821642791267,200.0,30000,312.729248046875,-45.596168518066406,1.821378231048584,-0.3543984293937683
30468,episode_end,203.1174785442356,703,0.13400002059556484,200.0,,,,,
30894,episode_end,-21.408949022961707,426,0.13768169339939093,200.0,,,,,
31000,train_step,,,0.13817232008298458,200.0,31000,19.852333068847656,-34.574928283691406,1.829770803451538,-0.3369266092777252
31228,episode_end,219.40590110770248,334,0.1389341926364101,200.0,,,,,
31418,episode_end,162.0100658268786,190,0.1401684010119313,200.0,,,,,
31590,episode_end,-1.2644638303741829,172,0.13922652432721078,200.0,,,,,
31905,episode_end,258.8349053496948,315,0.1421325257608168,200.0,,,,,
32000,train_step,,,0.14312765499254634,200.0,32000,20.73687744140625,-36.1190071105957,2.007636547088623,0.014845207333564758
32042,episode_end,56.322310168775516,137,0.14375713511131077,200.0,,,,,
32259,episode_end,79.47606131378697,217,0.14567474121469098,200.0,,,,,
32412,episode_end,222.5928786540166,153,0.14605312875190807,200.0,,,,,
32664,episode_end,484.929072811685,252,0.14818870574364323,200.0,,,,,
32795,episode_end,-5.027913882681389,131,0.14677286469607081,200.0,,,,,
32955,episode_end,174.5231097935344,160,0.14585493033169153,200.0,,,,,
33000,train_step,,,0.14547208181413526,200.0,33000,42.340911865234375,-34.204444885253906,1.9574804306030273,-0.08196814358234406
33090,episode_end,-3.5856885330936024,135,0.144725642484495,200.0,,,,,
33201,episode_end,37.05200283520722,111,0.14533685795065251,200.0,,,,,
33687,episode_end,428.6524479526715,486,0.1443198383217082,200.0,,,,,
33820,episode_end,188.85496551890486,133,0.14462990816405932,200.0,,,,,
34000,train_step,,,0.1435015602438355,200.0,34000,28.304157257080078,-33.37166213989258,2.026242256164551,0.05094720423221588
34049,episode_end,233.54623270010308,229,0.143536537429036,200.0,,,,,
34337,episode_end,281.8674796443536,288,0.1421299320891718,200.0,,,,,
34661,episode_end,248.00437460656607,324,0.14159967875751583,200.0,,,,,
34871,episode_end,175.89894748356352,210,0.14115659165207214,200.0,,,,,
35000,train_step,,,0.1405123588650993,200.0,35000,36.09550476074219,-38.461368560791016,2.0524020195007324,0.102836973965168
35106,episode_end,17.248900700013934,235,0.141697286642614,200.0,,,,,
35377,episode_end,416.4200254954203,271,0.14479778766361268,200.0,,,,,
35950,episode_end,397.46879126121644,573,0.14877898513435794,200.0,,,,,
36000,train_step,,,0.14905903381186106,200.0,36000,29.79881477355957,-38.54685974121094,2.041581392288208,0.07914657890796661
36098,episode_end,226.27446092096812,148,0.1491384279574355,200.0,,,,,
36274,episode_end,-13.50828873584885,176,0.150965072638447,200.0,,,,,
36896,episode_end,-24.494797480091194,622,0.1532852951440793,200.0,,,,,
37000,train_step,,,0.15597739736902638,200.0,37000,22.629920959472656,-43.61941146850586,1.790802001953125,-0.3886989653110504
37092,episode_end,5.419136498504159,196,0.15724895798751679,200.0,,,,,
37234,episode_end,150.62789556217953,142,0.15746520461271207,200.0,,,,,
37476,episode_end,232.18662612132675,242,0.15531988949529646,200.0,,,,,
37684,episode_end,199.48727571872882,208,0.15369482783317037,200.0,,,,,
38000,train_step,,,0.15132776192356476,200.0,38000,99.48435974121094,-35.85486602783203,2.055063247680664,0.10397619009017944
38279,episode_end,264.0925826361948,595,0.15210302675243917,200.0,,,,,
38492,episode_end,43.268779468563736,213,0.146707044219151,200.0,,,,,
38918,episode_end,-82.35847533045562,426,0.14291679784843056,200.0,,,,,
39000,train_step,,,0.1423143107432654,200.0,39000,315.4131774902344,-42.7532958984375,1.8600417375564575,-0.2728789448738098
39051,episode_end,10.32270848813954,133,0.14278527357924634,200.0,,,,,
39272,episode_end,461.8119067411052,221,0.14464347505712252,200.0,,,,,
39516,episode_end,217.71824743090758,244,0.14342755437983673,200.0,,,,,
39761,episode_end,105.18513149267363,245,0.1421891275850693,200.0,,,,,
39889,episode_end,229.67842111237036,128,0.1394878178752257,200.0,,,,,
40000,train_step,,,0.14211969884919487,200.0,40000,595.952880859375,-42.22486877441406,1.969552993774414,-0.05940482020378113
40135,episode_end,255.5381698030261,246,0.1434991113889004,200.0,,,,,
40434,episode_end,395.21081065889916,299,0.1456028551284206,200.0,,,,,
40635,episode_end,150.08913417361322,201,0.1460010496685714,200.0,,,,,
40907,episode_end,231.86938008396288,272,0.14720826026431996,200.0,,,,,
41000,train_step,,,0.14807024713853734,200.0,41000,49.36506652832031,-39.73481750488281,2.025974988937378,0.04961409047245979
41067,episode_end,-79.38314600385348,160,0.14939735844306695,200.0,,,,,
41357,episode_end,194.34618950920037,290,0.14705619508478934,200.0,,,,,
41675,episode_end,447.6353795875052,318,0.1506037456890711,200.0,,,,,
42000,train_step,,,0.1461075571645682,200.0,42000,96.95330810546875,-46.30449676513672,1.9442687034606934,-0.10719414055347443
42098,episode_end,397.5096712739004,423,0.14510367815227168,200.0,,,,,
42280,episode_end,-26.874519587204418,182,0.1492472344551387,200.0,,,,,
42587,episode_end,19.44917877604918,307,0.15423445686254522,200.0,,,,,
43000,train_step,,,0.15922724611638425,200.0,43000,49.58726501464844,-41.3532829284668,1.989108681678772,-0.020011983811855316
43154,episode_end,119.98377968857491,567,0.161611285996579,200.0,,,,,
43322,episode_end,82.23611474597965,168,0.16159433817350144,200.0,,,,,
43637,episode_end,143.6870742093263,315,0.1636619795846365,200.0,,,,,
44000,train_step,,,0.16546423266449997,200.0,44000,49.69154739379883,-51.79911804199219,2.007469654083252,0.013437934219837189
44038,episode_end,426.1459295275844,401,0.16642863374266847,200.0,,,,,
44362,episode_end,-54.75690046453425,324,0.16417082900196903,200.0,,,,,
44881,episode_end,417.1061546934645,519,0.1571202747850331,200.0,,,,,
45000,train_step,,,0.15698905342826028,200.0,45000,20.698148727416992,-44.113807678222656,1.8956363201141357,-0.19323766231536865
45106,episode_end,440.23420807828734,225,0.158121698390739,200.0,,,,,
45331,episode_end,178.80198243849998,225,0.1577163967564319,200.0,,,,,
45763,episode_end,442.4754883203632,432,0.15605091699587076,200.0,,,,,
46000,train_step,,,0.15646197590211233,200.0,46000,331.79888916015625,-45.60247802734375,2.0896456241607666,0.16628772020339966
46026,episode_end,443.67320588829284,263,0.15712683636599153,200.0,,,,,
46205,episode_end,134.37252903816295,179,0.1540311102857907,200.0,,,,,
46428,episode_end,430.8297615247491,223,0.1487295938567205,200.0,,,,,
46548,episode_end,243.0481974757147,120,0.14851236725545372,200.0,,,,,
46726,episode_end,478.7777369816589,178,0.1510738034560975,200.0,,,,,
47000,train_step,,,0.15482792211571186,200.0,47000,589.2195434570312,-42.07910919189453,1.852785348892212,-0.2746201157569885
47137,episode_end,-3.5902160011178523,411,0.15923948332911955,200.0,,,,,
47308,episode_end,180.7343700423437,171,0.16760235591177228,200.0,,,,,
47759,episode_end,337.05218281440074,451,0.16415483901638966,200.0,,,,,
48000,train_step,,,0.1604499041906073,200.0,48000,31.897294998168945,-44.898502349853516,1.9923715591430664,-0.013958185911178589
48054,episode_end,107.50879162935973,295,0.16067675204050386,200.0,,,,,
48428,episode_end,-241.33406393566696,374,0.15993350893791003,200.0,,,,,
48853,episode_end,187.23772419546282,425,0.16547690167112672,200.0,,,,,
49000,train_step,,,0.16639114040499137,200.0,49000,364.41070556640625,-44.32774353027344,2.128009557723999,0.22957409918308258
49665,episode_end,143.64076676076706,812,0.166244041091518,200.0,,,,,
50000,train_step,,,0.16181622445934707,200.0,50000,34.268714904785156,-50.33135986328125,1.9233710765838623,-0.1395639181137085
50026,episode_end,212.6133723443088,361,0.16190041440218175,200.0,,,,,
51000,train_step,,,0.16386257728851503,200.0,51000,308.6330871582031,-49.686439514160156,2.0096237659454346,0.017406582832336426
51026,episode_end,122.25385017879061,1000,0.16373062681218256,200.0,,,,,
51553,episode_end,-74.0875286641926,527,0.16086335445089642,200.0,,,,,
51636,episode_end,238.3327534603311,83,0.16110084550665665,200.0,,,,,
51939,episode_end,-77.37814347829328,303,0.16001374689064124,200.0,,,,,
52000,train_step,,,0.1590989460209585,200.0,52000,676.0298461914062,-48.35167694091797,1.613218069076538,-0.7109938263893127
52183,episode_end,101.14376702692601,244,0.15509123334748118,200.0,,,,,
52825,episode_end,133.00478777027888,642,0.15244476595609624,200.0,,,,,
53000,train_step,,,0.14947705198646755,200.0,53000,28.002960205078125,-48.82273864746094,1.9914653301239014,-0.016221124678850174
53310,episode_end,356.508794674575,485,0.1475076786954281,200.0,,,,,
53769,episode_end,-340.2362676459992,459,0.15270219757739564,200.0,,,,,
53939,episode_end,466.7801933059196,170,0.15148509327961676,200.0,,,,,
54000,train_step,,,0.1521961262641935,200.0,54000,545.5076904296875,-45.20353317260742,1.985637903213501,-0.0270378440618515
54104,episode_end,451.1949006713903,165,0.15488982873599239,200.0,,,,,
54425,episode_end,465.10403555505746,321,0.1483884866970515,200.0,,,,,
55000,train_step,,,0.1503996797955479,200.0,55000,35.84162139892578,-44.45237731933594,1.960566759109497,-0.07470490038394928
55146,episode_end,401.89498378764455,721,0.1491418466555023,200.0,,,,,
55890,episode_end,178.02431511921168,744,0.15049599806173392,200.0,,,,,
56000,train_step,,,0.15009072541447438,200.0,56000,59.629173278808594,-44.65882873535156,1.7905184030532837,-0.39728492498397827
56450,episode_end,105.64770392041865,560,0.1469528963509073,200.0,,,,,
57000,train_step,,,0.14483021913066274,200.0,57000,62.58695983886719,-46.770572662353516,1.9600837230682373,-0.0771259143948555
57447,episode_end,312.55827591416585,997,0.14705316384388895,200.0,,,,,
57598,episode_end,488.0894246421964,151,0.14464964808192324,200.0,,,,,
58000,train_step,,,0.14843501658873892,200.0,58000,68.423095703125,-46.468544006347656,2.17897367477417,0.3414115905761719
58240,episode_end,422.2079618854929,642,0.15112365074665757,200.0,,,,,
58722,episode_end,473.46429475891154,482,0.1508208442311888,200.0,,,,,
59000,train_step,,,0.15216627403152255,200.0,59000,63.002952575683594,-55.240142822265625,1.877208948135376,-0.23118875920772552
59722,episode_end,169.55930443096645,1000,0.14585302906961797,200.0,,,,,
59933,episode_end,471.21016562581406,211,0.1469790144463548,200.0,,,,,
60000,train_step,,,0.1476030104265576,200.0,60000,334.2625427246094,-53.4344482421875,1.9714653491973877,-0.054593343287706375
60933,episode_end,149.71903307980276,1000,0.14921527632271714,200.0,,,,,
61000,train_step,,,0.1495396939767621,200.0,61000,159.87521362304688,-53.54014587402344,1.8279500007629395,-0.3269280791282654
61933,episode_end,110.81888304163674,1000,0.14171656621050252,200.0,,,,,
62000,train_step,,,0.1440819200864229,200.0,62000,18.04898452758789,-57.46067810058594,2.0800352096557617,0.15505801141262054
62173,episode_end,291.1459775894517,240,0.14632199285169736,200.0,,,,,
62531,episode_end,264.53152030127217,358,0.14945092183061634,200.0,,,,,
63000,train_step,,,0.14893446396462817,200.0,63000,180.582275390625,-53.79002380371094,1.910868763923645,-0.16972818970680237
63325,episode_end,303.446801475161,794,0.15185468927174606,200.0,,,,,
64000,train_step,,,0.14862664899300296,200.0,64000,50.61628723144531,-60.112125396728516,2.0838422775268555,0.1598302125930786
64325,episode_end,227.6643195592892,1000,0.14973473933097367,200.0,,,,,
65000,train_step,,,0.14718768093458146,200.0,65000,25.537403106689453,-46.49669647216797,1.8842439651489258,-0.22179393470287323
65121,episode_end,377.8858682423834,796,0.1475583694791069,200.0,,,,,
66000,train_step,,,0.14434711128434577,200.0,66000,54.77311706542969,-55.52178955078125,1.8831015825271606,-0.22626104950904846
66091,episode_end,307.73924885981296,970,0.14525598229283382,200.0,,,,,
66459,episode_end,426.18753093350557,368,0.14597712053445253,200.0,,,,,
66925,episode_end,465.8792822754046,466,0.15413955144903224,200.0,,,,,
67000,train_step,,,0.1563335783969598,200.0,67000,56.743160247802734,-55.31703567504883,2.1000072956085205,0.185589998960495
67209,episode_end,490.478929078817,284,0.15547783486974723,200.0,,,,,
68000,train_step,,,0.1513961598730361,200.0,68000,62.43226623535156,-54.600135803222656,1.8853622674942017,-0.21641936898231506
68080,episode_end,371.40329844130343,871,0.15084136371771087,200.0,,,,,
68949,episode_end,-133.46706983110363,869,0.14442732922604,200.0,,,,,
69000,train_step,,,0.14345915349705102,200.0,69000,326.39031982421875,-53.75627136230469,2.010542154312134,0.020469628274440765
69309,episode_end,439.80362502843104,360,0.14184845449088432,200.0,,,,,
