global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
152771,episode_end,462.3701823330403,245,0.09396152811855597,200.0,,,,,
153000,train_step,,,0.09535619751918845,200.0,100000,20.772808074951172,-37.996734619140625,1.9716193675994873,-0.06669827550649643
153141,episode_end,431.74035059873233,370,0.09615774013217081,200.0,,,,,
153317,episode_end,460.7894538228443,176,0.09680564829693361,200.0,,,,,
153665,episode_end,456.1157041898427,348,0.09487879465589366,200.0,,,,,
154000,train_step,,,0.0945019909802806,200.0,100000,95.81607055664062,-42.89646911621094,2.10798978805542,0.25476253032684326
154017,episode_end,481.8482325402082,352,0.09460755889070507,200.0,,,,,
154383,episode_end,471.2731063466382,366,0.09498055342168085,200.0,,,,,
154689,episode_end,447.4050889633695,306,0.09362547954443934,200.0,,,,,
155000,train_step,,,0.09416141833624167,200.0,100000,14.366561889648438,-39.067405700683594,2.2644991874694824,0.6249443888664246
155061,episode_end,418.32230517682154,372,0.09560610498508025,200.0,,,,,
155440,episode_end,448.170179726639,379,0.09741267187559946,200.0,,,,,
155660,episode_end,454.78745233105315,220,0.09488686299119022,200.0,,,,,
155915,episode_end,478.32906992507117,255,0.09475534649795819,200.0,,,,,
156000,train_step,,,0.09551195680713227,200.0,100000,11.631175994873047,-40.813934326171875,1.825404167175293,-0.4100390672683716
156481,episode_end,426.77135251641994,566,0.09829828409934051,200.0,,,,,
156820,episode_end,443.07248775686276,339,0.1001197979506939,200.0,,,,,
157000,train_step,,,0.10075102229902347,200.0,100000,30.95107078552246,-39.21586227416992,1.8458600044250488,-0.353767067193985
157197,episode_end,473.2113876894746,377,0.0995762043582366,200.0,,,,,
157625,episode_end,458.3004432034071,428,0.1044592241582282,200.0,,,,,
157876,episode_end,483.3286211024997,251,0.10663049162772704,200.0,,,,,
158000,train_step,,,0.10683533677964374,200.0,100000,124.64415740966797,-42.88401794433594,2.3030571937561035,0.6777772903442383
158162,episode_end,473.1435067521881,286,0.10920758018605765,200.0,,,,,
158434,episode_end,487.6814679664023,272,0.11336968861230656,200.0,,,,,
158707,episode_end,449.2033926363701,273,0.11374312618653451,200.0,,,,,
158990,episode_end,485.5338334467581,283,0.11567132203828394,200.0,,,,,
159000,train_step,,,0.11589903428813261,200.0,100000,21.66902732849121,-48.048316955566406,2.2607784271240234,0.5619866251945496
159191,episode_end,477.7261801708877,201,0.11898266750746592,200.0,,,,,
159408,episode_end,457.7282869562471,217,0.1213286420658578,200.0,,,,,
159621,episode_end,425.72228159212443,213,0.12183847732745547,200.0,,,,,
159857,episode_end,488.82412385191856,236,0.11985917113526616,200.0,,,,,
160000,train_step,,,0.11806121359662297,200.0,100000,16.9835205078125,-46.44523239135742,2.048372745513916,0.1033506691455841
160110,episode_end,462.44883460484556,253,0.1179256322319849,200.0,,,,,
160287,episode_end,473.14568280132943,177,0.11816427516212233,200.0,,,,,
160554,episode_end,465.768463622371,267,0.12183335473279451,200.0,,,,,
160927,episode_end,481.62217645162684,373,0.12103589065215345,200.0,,,,,
161000,train_step,,,0.12160752636029433,200.0,100000,37.73369598388672,-50.60711669921875,1.8488941192626953,-0.31837356090545654
161171,episode_end,448.0558628033069,244,0.1224374701119917,200.0,,,,,
161456,episode_end,472.3117620584596,285,0.12040991409340872,200.0,,,,,
161736,episode_end,474.06127992534994,280,0.11865271691313746,200.0,,,,,
162000,train_step,,,0.1181209175604325,200.0,100000,72.24952697753906,-52.17898941040039,2.194087266921997,0.4145796298980713
162020,episode_end,437.50060928087817,284,0.118612082855275,200.0,,,,,
162291,episode_end,470.1035700227691,271,0.11736134180633254,200.0,,,,,
162942,episode_end,453.7900710377581,651,0.11431679212762037,200.0,,,,,
163000,train_step,,,0.11469728865986896,200.0,100000,19.63241195678711,-58.97705841064453,2.1335160732269287,0.28912362456321716
163200,episode_end,481.3755232503998,258,0.11505568502842763,200.0,,,,,
163494,episode_end,476.486296910927,294,0.11565594202777059,200.0,,,,,
163696,episode_end,441.8422841109302,202,0.11494141390442869,200.0,,,,,
164000,train_step,,,0.11414734459976528,200.0,100000,35.924617767333984,-56.71955108642578,2.052544116973877,0.11403466016054153
164152,episode_end,476.2339719627461,456,0.11556387148022729,200.0,,,,,
164505,episode_end,461.55612774750404,353,0.11729981942424639,200.0,,,,,
164690,episode_end,458.58443898359104,185,0.11721670676400256,200.0,,,,,
165000,train_step,,,0.11824504864269574,200.0,100000,14.416770935058594,-52.940860748291016,1.8041794300079346,-0.41807612776756287
165003,episode_end,444.9471475175716,313,0.11823065157211089,200.0,,,,,
165238,episode_end,497.02837718879,235,0.1199718106751622,200.0,,,,,
165636,episode_end,442.4729928773359,398,0.11939456671543239,200.0,,,,,
165940,episode_end,464.77195313158467,304,0.12005860198564221,200.0,,,,,
166000,train_step,,,0.12096099694667801,200.0,100000,53.19464111328125,-57.3978271484375,2.1076111793518066,0.22730565071105957
166200,episode_end,479.67333116525697,260,0.1209627800888104,200.0,,,,,
166474,episode_end,452.732532088311,274,0.1214513530127196,200.0,,,,,
166658,episode_end,458.0624578868708,184,0.12133621022139036,200.0,,,,,
166986,episode_end,469.2653715350376,328,0.1197970025021495,200.0,,,,,
167000,train_step,,,0.11970684636422864,200.0,100000,12.985893249511719,-59.34992218017578,1.928271770477295,-0.15225812792778015
167387,episode_end,450.0444792876069,401,0.11974024429741292,200.0,,,,,
167664,episode_end,46.35564574512375,277,0.11970444189765422,200.0,,,,,
167980,episode_end,475.60629007921614,316,0.11881554379366993,200.0,,,,,
168000,train_step,,,0.11807698167220476,200.0,100000,17.617141723632812,-63.615699768066406,1.8434585332870483,-0.3344380259513855
168212,episode_end,453.44698657003363,232,0.1156916873435109,200.0,,,,,
168397,episode_end,469.90371169942205,185,0.11494972534911502,200.0,,,,,
168676,episode_end,472.0852446363562,279,0.11551071600173075,200.0,,,,,
168940,episode_end,447.43449178464357,264,0.11617308973351638,200.0,,,,,
169000,train_step,,,0.11632325912335366,200.0,100000,159.989990234375,-61.450504302978516,2.0711936950683594,0.15316449105739594
169216,episode_end,487.8365911634837,276,0.11668777624328688,200.0,,,,,
169372,episode_end,474.23090138440944,156,0.11773216714624107,200.0,,,,,
169604,episode_end,454.62161372208266,232,0.11855914959811782,200.0,,,,,
169852,episode_end,454.1165425230055,248,0.11635792388906238,200.0,,,,,
170000,train_step,,,0.11800954173969584,200.0,100000,77.39591979980469,-62.42567825317383,1.857694149017334,-0.30410629510879517
170181,episode_end,463.6518080933937,329,0.11971044117275152,200.0,,,,,
170435,episode_end,443.2290402912417,254,0.11803030088681768,200.0,,,,,
170681,episode_end,473.2585961765201,246,0.11657512874486227,200.0,,,,,
171000,train_step,,,0.11506292005608657,200.0,100000,91.98007202148438,-70.32035827636719,1.9293361902236938,-0.15279483795166016
171064,episode_end,261.21374724800455,383,0.11468133854690904,200.0,,,,,
171331,episode_end,439.0960694211113,267,0.11247987974143099,200.0,,,,,
171657,episode_end,259.06433896078215,326,0.11343363889814172,200.0,,,,,
172000,train_step,,,0.11609527553377649,200.0,100000,13.000537872314453,-69.44583129882812,2.3072104454040527,0.6615298986434937
172334,episode_end,251.316915412765,677,0.11621887271459345,200.0,,,,,
172542,episode_end,458.13492740805924,208,0.11679622515936834,200.0,,,,,
172809,episode_end,509.997803788438,267,0.11630239752347267,200.0,,,,,
173000,train_step,,,0.1159694820555581,200.0,100000,14.055599212646484,-63.062355041503906,1.9518537521362305,-0.10372743755578995
173132,episode_end,454.8954238551306,323,0.11572100208027683,200.0,,,,,
173256,episode_end,115.71145700330854,124,0.11570740144541432,200.0,,,,,
173498,episode_end,446.8219225660358,242,0.1167628265447283,200.0,,,,,
173613,episode_end,203.95435025234315,115,0.11884208811132527,200.0,,,,,
173926,episode_end,273.9328898115382,313,0.1181954236211516,200.0,,,,,
174000,train_step,,,0.11878869992911642,200.0,100000,30.06766700744629,-76.47792053222656,1.9883904457092285,-0.024733148515224457
174321,episode_end,449.44020061416944,395,0.11961145949621667,200.0,,,,,
174579,episode_end,464.72568054351683,258,0.11946005674320674,200.0,,,,,
175000,train_step,,,0.1157058392947057,200.0,100000,75.59939575195312,-68.55476379394531,2.123936891555786,0.26729539036750793
175060,episode_end,458.0087741171755,481,0.11626688324182695,200.0,,,,,
175212,episode_end,10.29752361642295,152,0.11547963307699498,200.0,,,,,
175492,episode_end,417.78389969493367,280,0.1179809953144649,200.0,,,,,
175804,episode_end,471.0129020121648,312,0.11354068068023546,200.0,,,,,
176000,train_step,,,0.11425420296499081,200.0,100000,22.17620849609375,-66.27832794189453,2.1645450592041016,0.356952428817749
176121,episode_end,470.5448534148241,317,0.11549623007018794,200.0,,,,,
176249,episode_end,96.12160709516559,128,0.11252063394678939,200.0,,,,,
176511,episode_end,421.9055077035895,262,0.10858533726999547,200.0,,,,,
176766,episode_end,463.3558808499762,255,0.11298014803551767,200.0,,,,,
177000,train_step,,,0.11561749525576755,200.0,100000,19.713973999023438,-69.8414077758789,1.78202223777771,-0.4702798128128052
177084,episode_end,469.09299346958153,318,0.11614065242410221,200.0,,,,,
177302,episode_end,492.14774573580905,218,0.11718647773693756,200.0,,,,,
177627,episode_end,461.90275104000887,325,0.11520874593742511,200.0,,,,,
177875,episode_end,458.86353091841823,248,0.11752086009769198,200.0,,,,,
178000,train_step,,,0.11700291208194777,200.0,100000,17.608774185180664,-76.43949890136719,2.2100119590759277,0.45059213042259216
178173,episode_end,452.0318577569953,298,0.11872561308459417,200.0,,,,,
178457,episode_end,448.34390176144586,284,0.11990769075077821,200.0,,,,,
178745,episode_end,476.78807243919005,288,0.11573764674187134,200.0,,,,,
179000,train_step,,,0.11526620802002623,200.0,100000,12.933489799499512,-70.18010711669922,2.030665397644043,0.06625330448150635
179023,episode_end,437.7604472738903,278,0.11529862818971783,200.0,,,,,
179277,episode_end,463.9140844361521,254,0.11783888560920036,200.0,,,,,
179527,episode_end,474.3079233023496,250,0.12030785326119006,200.0,,,,,
179790,episode_end,468.1763091082704,263,0.11755808890171496,200.0,,,,,
180000,train_step,,,0.1133894220558387,200.0,100000,403.43310546875,-75.87773132324219,2.0309736728668213,0.06742743402719498
180023,episode_end,496.51981390421054,233,0.11282514527449657,200.0,,,,,
180262,episode_end,471.87246133474747,239,0.10895512604842049,200.0,,,,,
180507,episode_end,477.83601463948753,245,0.10813991574915394,200.0,,,,,
180720,episode_end,439.6911815446408,213,0.11021952542680573,200.0,,,,,
180915,episode_end,469.9578986179784,195,0.11032114573324105,200.0,,,,,
181000,train_step,,,0.10888034034570815,200.0,100000,171.0787353515625,-73.46820831298828,2.1206254959106445,0.26748722791671753
181184,episode_end,432.3235529910347,269,0.10907690569645775,200.0,,,,,
181485,episode_end,491.05798701302183,301,0.10776249978806302,200.0,,,,,
181765,episode_end,482.68319778322626,280,0.108842148321272,200.0,,,,,
182000,train_step,,,0.11034982149792637,200.0,100000,119.83749389648438,-72.45570373535156,2.3109447956085205,0.6853530406951904
182062,episode_end,480.43730235657347,297,0.11186260163168131,200.0,,,,,
182280,episode_end,465.8870044187024,218,0.11309422638971528,200.0,,,,,
182531,episode_end,427.404772231246,251,0.11224894761945582,200.0,,,,,
182800,episode_end,482.0386315212451,269,0.10995925829474706,200.0,,,,,
182983,episode_end,494.6608794419802,183,0.10716794092093766,200.0,,,,,
183000,train_step,,,0.1074754079142948,200.0,100000,196.9451904296875,-77.22637939453125,2.223552942276001,0.4986332058906555
183230,episode_end,443.67056594368506,247,0.1081883500862899,200.0,,,,,
183528,episode_end,478.7044861463828,298,0.1040624983433302,200.0,,,,,
183772,episode_end,489.57788599467733,244,0.10490499385231311,200.0,,,,,
184000,train_step,,,0.1058663494168916,200.0,100000,11.481904983520508,-74.69157409667969,1.9223995208740234,-0.17425766587257385
184030,episode_end,471.6436366425778,258,0.10625144329565957,200.0,,,,,
184328,episode_end,483.50631262679497,298,0.10580226271987697,200.0,,,,,
184518,episode_end,473.82692684514217,190,0.10579617380062628,200.0,,,,,
184735,episode_end,498.46171061444403,217,0.10786647588135244,200.0,,,,,
185000,train_step,,,0.10866370511417897,200.0,100000,96.65995025634766,-83.84699249267578,2.0224432945251465,0.049812767654657364
185001,episode_end,437.9548249998318,266,0.10866972046881593,200.0,,,,,
185173,episode_end,428.5684524531367,172,0.10591415667012373,200.0,,,,,
185398,episode_end,464.5286774234039,225,0.1047139169349684,200.0,,,,,
185637,episode_end,481.51086568411864,239,0.1041600278549767,200.0,,,,,
185896,episode_end,484.8940601810116,259,0.10274993992199666,200.0,,,,,
186000,train_step,,,0.10114539481601816,200.0,100000,135.39157104492188,-80.16964721679688,1.8881471157073975,-0.2562766969203949
186195,episode_end,475.05207857736696,299,0.10041384245981669,200.0,,,,,
186384,episode_end,431.1945047445871,189,0.09976364775699649,200.0,,,,,
186568,episode_end,-326.61802657002346,184,0.09939694611482039,200.0,,,,,
186750,episode_end,467.8173475174691,182,0.09968781525203234,200.0,,,,,
186993,episode_end,464.60953676747476,243,0.09705028191936635,200.0,,,,,
187000,train_step,,,0.09704111557644443,200.0,100000,44.04803466796875,-74.38507843017578,1.8838863372802734,-0.27084919810295105
187253,episode_end,466.1698533553019,260,0.0962832194436167,200.0,,,,,
187473,episode_end,467.60690301474585,220,0.0961214684640082,200.0,,,,,
187740,episode_end,492.58153535432797,267,0.09781086014458554,200.0,,,,,
187895,episode_end,434.7738880488037,155,0.09545293197635099,200.0,,,,,
188000,train_step,,,0.09721497790761699,200.0,100000,28.057788848876953,-76.66547393798828,1.9480677843093872,-0.12104526162147522
188096,episode_end,452.5557452918058,201,0.09731995300966141,200.0,,,,,
188382,episode_end,468.99473176520746,286,0.09817025049336228,200.0,,,,,
189000,train_step,,,0.10123269467180399,200.0,100000,44.09683609008789,-86.28521728515625,2.0473527908325195,0.10845423489809036
189210,episode_end,443.7951387530218,828,0.10184183590204655,200.0,,,,,
189463,episode_end,495.81348805649674,253,0.10411300375312002,200.0,,,,,
189806,episode_end,503.3572513634863,343,0.10504421461100817,200.0,,,,,
190000,train_step,,,0.10646095241881968,200.0,100000,175.22842407226562,-83.72734069824219,1.963429570198059,-0.08191700279712677
190059,episode_end,417.5493769898176,253,0.10685715152989586,200.0,,,,,
190320,episode_end,484.52867483818983,261,0.10470781616695993,200.0,,,,,
190623,episode_end,458.18723686739713,303,0.10443865791541554,200.0,,,,,
190858,episode_end,513.7557415881749,235,0.10209176025183885,200.0,,,,,
191000,train_step,,,0.10388884536631526,200.0,100000,43.7950439453125,-81.44971466064453,2.1653549671173096,0.37443533539772034
191094,episode_end,461.80062621368063,236,0.10448534077581081,200.0,,,,,
191365,episode_end,437.90802996417,271,0.10768935242693825,200.0,,,,,
191680,episode_end,427.7001962251369,315,0.11051082530363675,200.0,,,,,
191916,episode_end,509.7293205048227,236,0.10876095072767762,200.0,,,,,
192000,train_step,,,0.10872962368959366,200.0,100000,19.272655487060547,-89.22917938232422,2.0146195888519287,0.03243909776210785
192142,episode_end,487.59914605390975,226,0.11098155981098753,200.0,,,,,
192369,episode_end,448.4916605156222,227,0.11256332548450229,200.0,,,,,
192649,episode_end,470.08061073914075,280,0.11040688988719355,200.0,,,,,
192903,episode_end,496.50212944843537,254,0.11003036264021225,200.0,,,,,
192971,episode_end,111.2360039111125,68,0.1087379641081702,200.0,,,,,
193000,train_step,,,0.10852660910057667,200.0,100000,19.326396942138672,-83.78268432617188,1.9585952758789062,-0.09195007383823395
193213,episode_end,467.8416995202201,242,0.10718850059233491,200.0,,,,,
193348,episode_end,84.57328966912686,135,0.10704572705849379,200.0,,,,,
193577,episode_end,502.99132281109814,229,0.11040442268019753,200.0,,,,,
193785,episode_end,481.7395280832031,208,0.10937065950029462,200.0,,,,,
194000,train_step,,,0.10975174379710693,200.0,100000,223.96693420410156,-88.47773742675781,1.8759870529174805,-0.27401071786880493
194070,episode_end,460.7646300930767,285,0.10844397695503717,200.0,,,,,
194300,episode_end,442.51854444994666,230,0.10528879136748838,200.0,,,,,
194503,episode_end,461.77953519135895,203,0.10604162842561381,200.0,,,,,
194753,episode_end,498.59258953550454,250,0.10400404951633918,200.0,,,,,
194997,episode_end,500.4805334437609,244,0.10329723267435427,200.0,,,,,
195000,train_step,,,0.10332256399246109,200.0,100000,77.47100830078125,-83.88648223876953,2.1145949363708496,0.2601192593574524
195270,episode_end,493.0194241435857,273,0.10239244416634313,200.0,,,,,
195435,episode_end,467.0342611428042,165,0.10432431261730697,200.0,,,,,
195795,episode_end,-3.8273455467053026,360,0.10772676945258117,200.0,,,,,
195909,episode_end,-183.19011083853917,114,0.10820917323960254,200.0,,,,,
196000,train_step,,,0.10890153904336079,200.0,100000,96.16743469238281,-92.18156433105469,2.2041971683502197,0.452768474817276
196220,episode_end,480.5433172570873,311,0.11027231492055041,200.0,,,,,
196451,episode_end,475.93385641283817,231,0.10762815991759007,200.0,,,,,
196709,episode_end,473.36074563267556,258,0.10852887084533376,200.0,,,,,
197000,train_step,,,0.11303499436820418,200.0,100000,20.83542251586914,-88.87428283691406,2.26660418510437,0.5812126398086548
197260,episode_end,446.7927691348929,551,0.11625437039839737,200.0,,,,,
197505,episode_end,450.55392789077115,245,0.1144926445538884,200.0,,,,,
197742,episode_end,474.6152647890728,237,0.11095627572501394,200.0,,,,,
198000,train_step,,,0.10913060398121574,200.0,100000,84.05818176269531,-86.90838623046875,1.8910243511199951,-0.24140404164791107
198011,episode_end,480.2355549621928,269,0.10890411723236573,200.0,,,,,
198233,episode_end,451.29678964391616,222,0.10829087083341013,200.0,,,,,
198442,episode_end,498.35778267168445,209,0.11113202381662302,200.0,,,,,
198683,episode_end,454.05433283665474,241,0.1110614154802263,200.0,,,,,
198936,episode_end,425.884661104029,253,0.10721412042923704,200.0,,,,,
199000,train_step,,,0.10738893662283773,200.0,100000,30.771141052246094,-91.48091125488281,1.9974696636199951,-0.005645867437124252
199225,episode_end,457.26108872844213,289,0.10866901503424538,200.0,,,,,
199452,episode_end,476.86910213328724,227,0.1072983215846859,200.0,,,,,
200000,train_step,,,0.10684436883461415,200.0,100000,85.88310241699219,-91.94637298583984,2.166123628616333,0.3715158700942993
200452,episode_end,336.5748880597637,1000,0.11060645203834324,200.0,,,,,
201000,train_step,,,0.10486730548882668,200.0,100000,115.07300567626953,-80.29342651367188,1.8197801113128662,-0.4064064919948578
201049,episode_end,437.97062602172315,597,0.10454411416933289,200.0,,,,,
201218,episode_end,474.49978794004625,169,0.10708593525274547,200.0,,,,,
201435,episode_end,443.29349090993315,217,0.11078602738840009,200.0,,,,,
201646,episode_end,484.3969176083564,211,0.11221901211550767,200.0,,,,,
201853,episode_end,441.9261437634559,207,0.11320261629252616,200.0,,,,,
202000,train_step,,,0.11276582578499918,200.0,100000,49.227203369140625,-91.66294860839844,2.228053092956543,0.49771273136138916
202172,episode_end,469.87594319054034,319,0.11413362902660049,200.0,,,,,
202446,episode_end,459.2952119668135,274,0.11661301673314224,200.0,,,,,
202657,episode_end,503.38356587038794,211,0.11769520405725958,200.0,,,,,
202876,episode_end,458.4896305643899,219,0.11944598609122041,200.0,,,,,
203000,train_step,,,0.11720006579560745,200.0,100000,42.04058074951172,-90.88275146484375,1.7923798561096191,-0.4451110363006592
203095,episode_end,462.0271083553124,219,0.11503558548321674,200.0,,,,,
203336,episode_end,483.2062845204953,241,0.11284695776746193,200.0,,,,,
203559,episode_end,482.0083672547687,223,0.11198414565080171,200.0,,,,,
203810,episode_end,457.92166393833793,251,0.10903499885851088,200.0,,,,,
204000,train_step,,,0.10734167773239567,200.0,100000,38.097007751464844,-85.6680908203125,2.22322154045105,0.498172402381897
204001,episode_end,509.42258017527314,191,0.10736265226408288,200.0,,,,,
204231,episode_end,474.02808023375724,230,0.1069440218094978,200.0,,,,,
204435,episode_end,473.2864155748025,204,0.10701749152421296,200.0,,,,,
204690,episode_end,454.64553799348266,255,0.10730930033597776,200.0,,,,,
204879,episode_end,444.9888082211894,189,0.10795149307455379,200.0,,,,,
205000,train_step,,,0.10990442106677593,200.0,100000,246.88955688476562,-93.89600372314453,1.6156212091445923,-0.8487638235092163
205125,episode_end,466.99056279210697,246,0.10919237941094569,200.0,,,,,
205261,episode_end,269.83648212201336,136,0.11067946186043306,200.0,,,,,
205572,episode_end,441.24929583048106,311,0.11040005805446568,200.0,,,,,
205789,episode_end,443.8364905720152,217,0.11163868777170337,200.0,,,,,
206000,train_step,,,0.11266895275869056,200.0,100000,48.09612274169922,-87.40872192382812,2.243462085723877,0.5315513014793396
206050,episode_end,469.03762512561514,261,0.11308491342797193,200.0,,,,,
206534,episode_end,419.8509257897941,484,0.10948229523203275,200.0,,,,,
207000,train_step,,,0.10638002934234593,200.0,100000,23.53374481201172,-93.73737335205078,1.800217866897583,-0.4476592540740967
207371,episode_end,461.3010841891673,837,0.10559656223404236,200.0,,,,,
207619,episode_end,469.2716005330853,248,0.10181422688647915,200.0,,,,,
207898,episode_end,485.91052669224155,279,0.10347874199298349,200.0,,,,,
208000,train_step,,,0.10436417138710284,200.0,100000,29.55795669555664,-88.0430908203125,2.153541326522827,0.3469833433628082
208102,episode_end,485.0694442384396,204,0.10460129040049394,200.0,,,,,
208389,episode_end,472.55847965405343,287,0.1067921834945375,200.0,,,,,
208619,episode_end,436.92747654476744,230,0.10973714058154739,200.0,,,,,
208941,episode_end,477.21992126471156,322,0.11009802836146988,200.0,,,,,
209000,train_step,,,0.10882160467739363,200.0,100000,40.728572845458984,-94.28475952148438,1.9565390348434448,-0.09639851748943329
209189,episode_end,447.97574227786845,248,0.10922355621740584,200.0,,,,,
209428,episode_end,459.36768873958636,239,0.10883755593210223,200.0,,,,,
209685,episode_end,451.05429327281183,257,0.10877659587293688,200.0,,,,,
209897,episode_end,480.2839651107663,212,0.10812849242568787,200.0,,,,,
210000,train_step,,,0.10724568859221624,200.0,100000,54.27813720703125,-93.82202911376953,1.861626386642456,-0.30893757939338684
210153,episode_end,469.0123497455307,256,0.10592348423670571,200.0,,,,,
210377,episode_end,456.66052195728724,224,0.10618844692760074,200.0,,,,,
210585,episode_end,479.87792102921395,208,0.10658027272744311,200.0,,,,,
210848,episode_end,462.847256531716,263,0.11051418624650267,200.0,,,,,
211000,train_step,,,0.11248314428756834,200.0,100000,144.210693359375,-99.168701171875,2.0815534591674805,0.1781907081604004
211077,episode_end,483.5495851326854,229,0.1134595840462044,200.0,,,,,
211305,episode_end,481.1639011851204,228,0.11509043983896668,200.0,,,,,
211580,episode_end,473.9794335865676,275,0.11086806705747258,200.0,,,,,
211765,episode_end,480.8915455679294,185,0.10895634581719435,200.0,,,,,
211993,episode_end,456.1091625066678,228,0.1083611635312306,200.0,,,,,
212000,train_step,,,0.10813030097557888,200.0,100000,30.377281188964844,-95.17115783691406,1.619458556175232,-0.8464833498001099
212485,episode_end,457.808639461914,492,0.10695033247507903,200.0,,,,,
212691,episode_end,466.0217960333117,206,0.10898779705520246,200.0,,,,,
212882,episode_end,463.45567609159986,191,0.11087442537685585,200.0,,,,,
213000,train_step,,,0.1115321108561091,200.0,100000,126.68580627441406,-97.21896362304688,1.853894829750061,-0.32047322392463684
213055,episode_end,471.491090524034,173,0.11165498298667982,200.0,,,,,
213290,episode_end,512.9486643552381,235,0.1111105633677183,200.0,,,,,
213543,episode_end,484.8101673235185,253,0.11307253922955555,200.0,,,,,
213780,episode_end,488.22678975587786,237,0.11269350205073751,200.0,,,,,
213960,episode_end,466.1049826020422,180,0.1097719642786177,200.0,,,,,
214000,train_step,,,0.10976934319855713,200.0,100000,37.17243957519531,-98.79550170898438,1.8180606365203857,-0.40197205543518066
214217,episode_end,477.0821286862363,257,0.10747628186501916,200.0,,,,,
214416,episode_end,455.83816012184013,199,0.10558309220758245,200.0,,,,,
214824,episode_end,466.4162678520531,408,0.10579867676803015,200.0,,,,,
215000,train_step,,,0.10924880878636385,200.0,100000,14.185848236083984,-94.74908447265625,1.7585985660552979,-0.5344933271408081
215012,episode_end,473.41814671999043,188,0.10922561634685388,200.0,,,,,
215239,episode_end,451.28307340384515,227,0.10990733376042248,200.0,,,,,
215458,episode_end,454.9963541693597,219,0.1083958111957934,200.0,,,,,
215699,episode_end,428.14306606238597,241,0.10820757930697426,200.0,,,,,
216000,train_step,,,0.10966095952142658,200.0,100000,36.877967834472656,-90.95418548583984,2.070667266845703,0.15620005130767822
216013,episode_end,454.9997766772616,314,0.1099019580599557,200.0,,,,,
216170,episode_end,478.21365504364496,157,0.10749700954569028,200.0,,,,,
216436,episode_end,436.4914163783507,266,0.11003354685552945,200.0,,,,,
216563,episode_end,33.92801389729476,127,0.11266005408128822,200.0,,,,,
216825,episode_end,468.54381997474036,262,0.11303489020867938,200.0,,,,,
217000,train_step,,,0.1101773861153584,200.0,100000,24.010805130004883,-110.9798583984375,1.8322333097457886,-0.3700370490550995
217072,episode_end,445.7158906817163,247,0.11072250322358393,200.0,,,,,
217359,episode_end,446.3593351004458,287,0.1086116748974876,200.0,,,,,
217593,episode_end,464.89270635576383,234,0.10783428926424447,200.0,,,,,
217930,episode_end,462.4539833665936,337,0.1059872978280584,200.0,,,,,
218000,train_step,,,0.1058160740063504,200.0,100000,12.333112716674805,-108.83026123046875,2.085054874420166,0.19103796780109406
218166,episode_end,464.5212329774888,236,0.10421403390088865,200.0,,,,,
218373,episode_end,445.580285164532,207,0.10370305624392659,200.0,,,,,
218681,episode_end,431.2161270349784,308,0.10788637066139695,200.0,,,,,
218922,episode_end,438.1811082756178,241,0.10624743081709756,200.0,,,,,
219000,train_step,,,0.1045350264956325,200.0,100000,33.706077575683594,-108.98739624023438,1.9704080820083618,-0.06682567298412323
219129,episode_end,437.4519595378929,207,0.10212146702837656,200.0,,,,,
219334,episode_end,452.8604021231677,205,0.10071237603126208,200.0,,,,,
219596,episode_end,481.6929968679395,262,0.10098429324539629,200.0,,,,,
220000,train_step,,,0.09882388217869434,200.0,100000,102.92229461669922,-100.51145935058594,1.9584441184997559,-0.09617769718170166
220226,episode_end,480.4296240546462,630,0.09930444254990707,200.0,,,,,
220438,episode_end,489.3549252451915,212,0.09934468093902811,200.0,,,,,
220665,episode_end,433.90864565517995,227,0.09841691806384827,200.0,,,,,
220970,episode_end,474.8464011697838,305,0.10211362411056135,200.0,,,,,
221000,train_step,,,0.10245938504177309,200.0,100000,16.8330135345459,-99.54469299316406,1.9626034498214722,-0.08520010113716125
221226,episode_end,447.59386656424743,256,0.10413272516323649,200.0,,,,,
221444,episode_end,454.3967665443375,218,0.10346072520341211,200.0,,,,,
221680,episode_end,429.34523099307415,236,0.10297174575768414,200.0,,,,,
222000,train_step,,,0.10342477047515092,200.0,100000,310.88323974609375,-107.02483367919922,2.061373233795166,0.13925065100193024
222556,episode_end,453.01572465809346,876,0.11003116153393887,200.0,,,,,
222848,episode_end,444.16159275183776,292,0.11023287282088484,200.0,,,,,
223000,train_step,,,0.1095213669869646,200.0,100000,27.11664581298828,-100.01704406738281,2.059056282043457,0.1306111216545105
223059,episode_end,448.1622557405003,211,0.10867908277147044,200.0,,,,,
223310,episode_end,475.52786777809297,251,0.10559473202310846,200.0,,,,,
223538,episode_end,478.7327287830991,228,0.10357574787296352,200.0,,,,,
224000,train_step,,,0.10441817420339122,200.0,100000,78.76396179199219,-107.2760009765625,1.9270703792572021,-0.16477367281913757
224191,episode_end,416.9316272092258,653,0.10212090516885906,200.0,,,,,
224460,episode_end,423.5524382358729,269,0.10409566943358435,200.0,,,,,
224721,episode_end,479.53716188705783,261,0.09933091068317652,200.0,,,,,
224992,episode_end,489.2315116710471,271,0.10114128576715524,200.0,,,,,
225000,train_step,,,0.10119361439279738,200.0,100000,16.244714736938477,-103.40946960449219,1.8875019550323486,-0.25770121812820435
225407,episode_end,490.52071749672876,415,0.1032334122445941,200.0,,,,,
