global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp
12156,episode_end,-285.54334724085925,395,0.010000000000000005,200.0,,,,
12268,episode_end,-94.20202478416752,112,0.010000000000000005,200.0,,,,
12365,episode_end,-302.7004905423357,97,0.010000000000000005,200.0,,,,
12507,episode_end,-71.52341322261142,142,0.010000000000000005,200.0,,,,
12817,episode_end,-291.50619986103874,310,0.010000000000000005,200.0,,,,
13000,train_step,,,0.010000000000000005,200.0,13000,124.2021255493164,2.7617340087890625,6.712484359741211
13099,episode_end,-122.74869568576338,282,0.010000000000000005,200.0,,,,
13213,episode_end,-160.81787946083975,114,0.010000000000000005,200.0,,,,
13289,episode_end,-382.0448082580427,76,0.010000000000000005,200.0,,,,
13478,episode_end,-56.531020983247885,189,0.010000000000000005,200.0,,,,
13611,episode_end,-25.240575843026107,133,0.010000000000000005,200.0,,,,
13818,episode_end,-39.32272272127551,207,0.010000000000000005,200.0,,,,
13961,episode_end,1.6932081547792706,143,0.010000000000000005,200.0,,,,
14000,train_step,,,0.010000000000000005,200.0,14000,336.9860534667969,1.2833285331726074,6.318761825561523
14333,episode_end,-137.49969743226657,372,0.010000000000000005,200.0,,,,
14458,episode_end,-78.48467480651126,125,0.010000000000000005,200.0,,,,
14597,episode_end,162.55563667363504,139,0.010000000000000005,200.0,,,,
14812,episode_end,-45.150402054795634,215,0.010000000000000005,200.0,,,,
15000,train_step,,,0.010000000000000005,200.0,15000,19.956993103027344,-4.0565667152404785,8.464933395385742
15018,episode_end,-28.08527625376506,206,0.010000000000000005,200.0,,,,
15259,episode_end,-108.81105934248815,241,0.010000000000000005,200.0,,,,
15511,episode_end,-223.69852625972067,252,0.010000000000000005,200.0,,,,
16000,train_step,,,0.010000000000000005,200.0,16000,606.855712890625,-6.565508842468262,8.06782054901123
16161,episode_end,-117.82593038221432,650,0.010000000000000005,200.0,,,,
16347,episode_end,-104.62735318669314,186,0.010000000000000005,200.0,,,,
16525,episode_end,-95.65206456952843,178,0.010000000000000005,200.0,,,,
16628,episode_end,-8.674022346712619,103,0.010000000000000005,200.0,,,,
16748,episode_end,-27.95548146529144,120,0.010000000000000005,200.0,,,,
16910,episode_end,-85.33129026382629,162,0.010000000000000005,200.0,,,,
17000,train_step,,,0.010000000000000005,200.0,17000,36.388450622558594,-5.3171610832214355,7.711361885070801
17018,episode_end,8.314654449593803,108,0.010000000000000005,200.0,,,,
17181,episode_end,8.022133569323614,163,0.010000000000000005,200.0,,,,
17730,episode_end,-279.16756531955673,549,0.010000000000000005,200.0,,,,
17840,episode_end,-99.12579956931071,110,0.010000000000000005,200.0,,,,
18000,train_step,,,0.010000000000000005,200.0,18000,38.208736419677734,-17.346450805664062,7.4352641105651855
18085,episode_end,53.07403441790282,245,0.010000000000000005,200.0,,,,
18181,episode_end,195.16137411044042,96,0.010000000000000005,200.0,,,,
18295,episode_end,14.985432549836474,114,0.010000000000000005,200.0,,,,
18375,episode_end,55.36523089628437,80,0.010000000000000005,200.0,,,,
18474,episode_end,-12.660154554157344,99,0.010000000000000005,200.0,,,,
19000,train_step,,,0.010000000000000005,200.0,19000,418.9501953125,-20.098899841308594,7.027802467346191
19474,episode_end,12.002081360008791,1000,0.010000000000000005,200.0,,,,
19586,episode_end,-41.19706386404782,112,0.010000000000000005,200.0,,,,
19664,episode_end,-43.5793715848186,78,0.010000000000000005,200.0,,,,
19745,episode_end,177.17699398359957,81,0.010000000000000005,200.0,,,,
19876,episode_end,5.602863444622386,131,0.010000000000000005,200.0,,,,
19968,episode_end,20.75752081338419,92,0.010000000000000005,200.0,,,,
20000,train_step,,,0.010000000000000005,200.0,20000,74.84547424316406,-14.899150848388672,6.839409828186035
20038,episode_end,-49.888297879697234,70,0.010000000000000005,200.0,,,,
20126,episode_end,36.327429361033865,88,0.010000000000000005,200.0,,,,
20219,episode_end,15.464607386840626,93,0.010000000000000005,200.0,,,,
20519,episode_end,245.37350129905653,300,0.010000000000000005,200.0,,,,
20778,episode_end,-71.4692404310816,259,0.010000000000000005,200.0,,,,
21000,train_step,,,0.010000000000000005,200.0,21000,343.5531005859375,-23.260269165039062,7.051789283752441
21658,episode_end,229.4624430403329,880,0.010000000000000005,200.0,,,,
22000,train_step,,,0.010000000000000005,200.0,22000,322.6234130859375,-21.69756317138672,8.300729751586914
22053,episode_end,409.25608392790735,395,0.010000000000000005,200.0,,,,
23000,train_step,,,0.010000000000000005,200.0,23000,317.8189697265625,-28.323375701904297,8.848612785339355
23053,episode_end,93.18741510824434,1000,0.010000000000000005,200.0,,,,
23195,episode_end,35.349056791487385,142,0.010000000000000005,200.0,,,,
24000,train_step,,,0.010000000000000005,200.0,24000,19.312305450439453,-23.131563186645508,8.165717124938965
24195,episode_end,-23.65905094942255,1000,0.010000000000000005,200.0,,,,
24447,episode_end,-36.2339980189071,252,0.010000000000000005,200.0,,,,
25000,train_step,,,0.010000000000000005,200.0,25000,59.156944274902344,-34.25801086425781,7.584844589233398
25179,episode_end,-109.86127459291758,732,0.010000000000000005,200.0,,,,
26000,train_step,,,0.010000000000000005,200.0,26000,584.0880126953125,-41.767601013183594,7.957651138305664
26179,episode_end,155.6645652620765,1000,0.010000000000000005,200.0,,,,
26392,episode_end,4.402538086875865,213,0.010000000000000005,200.0,,,,
26556,episode_end,28.52563599424613,164,0.010000000000000005,200.0,,,,
27000,train_step,,,0.010000000000000005,200.0,27000,32.514678955078125,-30.317333221435547,8.579980850219727
27556,episode_end,22.528338771400133,1000,0.010000000000000005,200.0,,,,
27786,episode_end,-105.97231669708347,230,0.010000000000000005,200.0,,,,
28000,train_step,,,0.010000000000000005,200.0,28000,25.815109252929688,-22.067502975463867,8.139930725097656
28568,episode_end,116.03970823172612,782,0.010000000000000005,200.0,,,,
29000,train_step,,,0.010000000000000005,200.0,29000,27.837764739990234,-34.69514083862305,7.917488098144531
29234,episode_end,127.86810427780844,666,0.010000000000000005,200.0,,,,
29460,episode_end,-28.445741905985017,226,0.010000000000000005,200.0,,,,
29584,episode_end,191.78996387657833,124,0.010000000000000005,200.0,,,,
29688,episode_end,226.9562654073743,104,0.010000000000000005,200.0,,,,
29874,episode_end,55.691276429597934,186,0.010000000000000005,200.0,,,,
30000,train_step,,,0.010000000000000005,200.0,30000,71.09032440185547,-22.255212783813477,7.880687713623047
30305,episode_end,238.16485344556216,431,0.010000000000000005,200.0,,,,
30639,episode_end,264.9989510861013,334,0.010000000000000005,200.0,,,,
31000,train_step,,,0.010000000000000005,200.0,31000,60.045772552490234,-22.679807662963867,7.4967851638793945
31639,episode_end,171.71919338287492,1000,0.010000000000000005,200.0,,,,
31748,episode_end,162.01263090804804,109,0.010000000000000005,200.0,,,,
31860,episode_end,-1.612876135231744,112,0.010000000000000005,200.0,,,,
31992,episode_end,231.84123773756215,132,0.010000000000000005,200.0,,,,
32000,train_step,,,0.010000000000000005,200.0,32000,518.287353515625,-40.274932861328125,8.046972274780273
32126,episode_end,193.8581955033494,134,0.010000000000000005,200.0,,,,
32236,episode_end,-41.408626299719806,110,0.010000000000000005,200.0,,,,
32346,episode_end,251.40311833909453,110,0.010000000000000005,200.0,,,,
32477,episode_end,233.83416465393827,131,0.010000000000000005,200.0,,,,
33000,train_step,,,0.010000000000000005,200.0,33000,55.65797424316406,-39.90341567993164,8.283740997314453
33064,episode_end,401.03666900402106,587,0.010000000000000005,200.0,,,,
33606,episode_end,249.3678071885447,542,0.010000000000000005,200.0,,,,
33744,episode_end,-85.9875372607512,138,0.010000000000000005,200.0,,,,
33850,episode_end,185.83508820945752,106,0.010000000000000005,200.0,,,,
34000,train_step,,,0.010000000000000005,200.0,34000,34.44761657714844,-36.87160873413086,8.32890510559082
34011,episode_end,-82.8614306497733,161,0.010000000000000005,200.0,,,,
34126,episode_end,62.26935905278583,115,0.010000000000000005,200.0,,,,
34241,episode_end,-75.8888705057514,115,0.010000000000000005,200.0,,,,
34367,episode_end,115.1023599976036,126,0.010000000000000005,200.0,,,,
34460,episode_end,187.36877439837525,93,0.010000000000000005,200.0,,,,
34692,episode_end,246.46458000006328,232,0.010000000000000005,200.0,,,,
34857,episode_end,37.35268895352522,165,0.010000000000000005,200.0,,,,
35000,train_step,,,0.010000000000000005,200.0,35000,144.1172332763672,-38.06852722167969,7.7789459228515625
35132,episode_end,372.84123372192556,275,0.010000000000000005,200.0,,,,
35299,episode_end,101.97663946749279,167,0.010000000000000005,200.0,,,,
35754,episode_end,429.937257114971,455,0.010000000000000005,200.0,,,,
35894,episode_end,12.288643946322054,140,0.010000000000000005,200.0,,,,
36000,train_step,,,0.010000000000000005,200.0,36000,318.315185546875,-41.679046630859375,7.054909706115723
36162,episode_end,376.25846901448557,268,0.010000000000000005,200.0,,,,
37000,train_step,,,0.010000000000000005,200.0,37000,286.2183532714844,-62.90007781982422,7.356132507324219
37162,episode_end,65.68546580814375,1000,0.010000000000000005,200.0,,,,
37259,episode_end,152.6508428380199,97,0.010000000000000005,200.0,,,,
37440,episode_end,42.83451851756507,181,0.010000000000000005,200.0,,,,
37773,episode_end,235.35903851777934,333,0.010000000000000005,200.0,,,,
37853,episode_end,163.40023950865907,80,0.010000000000000005,200.0,,,,
38000,train_step,,,0.010000000000000005,200.0,38000,145.99929809570312,-55.30470275878906,7.56264066696167
38057,episode_end,30.795174964475706,204,0.010000000000000005,200.0,,,,
38439,episode_end,258.77156970736166,382,0.010000000000000005,200.0,,,,
39000,train_step,,,0.010000000000000005,200.0,39000,31.41989517211914,-48.40578079223633,7.232167720794678
39189,episode_end,240.78026662092407,750,0.010000000000000005,200.0,,,,
39311,episode_end,230.793295840727,122,0.010000000000000005,200.0,,,,
39963,episode_end,222.30478283772192,652,0.010000000000000005,200.0,,,,
40000,train_step,,,0.010000000000000005,200.0,40000,36.260765075683594,-37.57384490966797,7.511719703674316
40112,episode_end,-64.9059510941854,149,0.010000000000000005,200.0,,,,
40310,episode_end,38.418893944545175,198,0.010000000000000005,200.0,,,,
40456,episode_end,-100.14207478599988,146,0.010000000000000005,200.0,,,,
40614,episode_end,242.74080107952489,158,0.010000000000000005,200.0,,,,
41000,train_step,,,0.010000000000000005,200.0,41000,76.1239013671875,-49.491188049316406,7.9387617111206055
41026,episode_end,438.4674230650959,412,0.010000000000000005,200.0,,,,
41843,episode_end,202.64992853651103,817,0.010000000000000005,200.0,,,,
41998,episode_end,159.7436766576215,155,0.010000000000000005,200.0,,,,
42000,train_step,,,0.010000000000000005,200.0,42000,327.021240234375,-39.38734436035156,7.585937976837158
42192,episode_end,224.03582064082798,194,0.010000000000000005,200.0,,,,
42356,episode_end,433.0525409305335,164,0.010000000000000005,200.0,,,,
43000,train_step,,,0.010000000000000005,200.0,43000,52.19110107421875,-49.856239318847656,7.098397254943848
43065,episode_end,420.84838207055185,709,0.010000000000000005,200.0,,,,
43275,episode_end,228.39600601882836,210,0.010000000000000005,200.0,,,,
44000,train_step,,,0.010000000000000005,200.0,44000,625.7559814453125,-58.879798889160156,7.495643615722656
44275,episode_end,215.25661920892497,1000,0.010000000000000005,200.0,,,,
44610,episode_end,274.74996349388846,335,0.010000000000000005,200.0,,,,
44774,episode_end,71.50952249365545,164,0.010000000000000005,200.0,,,,
44974,episode_end,179.43847668834678,200,0.010000000000000005,200.0,,,,
45000,train_step,,,0.010000000000000005,200.0,45000,28.687023162841797,-49.32461929321289,7.259960174560547
45194,episode_end,244.20546751066286,220,0.010000000000000005,200.0,,,,
45835,episode_end,417.16571474642006,641,0.010000000000000005,200.0,,,,
46000,train_step,,,0.010000000000000005,200.0,46000,50.015830993652344,-56.447303771972656,7.002182960510254
46165,episode_end,453.20677719695965,330,0.010000000000000005,200.0,,,,
46930,episode_end,428.68425201444506,765,0.010000000000000005,200.0,,,,
47000,train_step,,,0.010000000000000005,200.0,47000,294.6152648925781,-49.63777160644531,8.056718826293945
47210,episode_end,491.35008704994095,280,0.010000000000000005,200.0,,,,
47787,episode_end,434.58201410042045,577,0.010000000000000005,200.0,,,,
48000,train_step,,,0.010000000000000005,200.0,48000,256.0124816894531,-53.966644287109375,7.326720237731934
48626,episode_end,308.8331020686941,839,0.010000000000000005,200.0,,,,
48930,episode_end,-30.283190110885926,304,0.010000000000000005,200.0,,,,
49000,train_step,,,0.010000000000000005,200.0,49000,61.52974319458008,-64.57093811035156,8.00063705444336
49164,episode_end,125.76677799481718,234,0.010000000000000005,200.0,,,,
50000,train_step,,,0.010000000000000005,200.0,50000,331.3966064453125,-57.403594970703125,7.530413627624512
50144,episode_end,371.72617680713864,980,0.010000000000000005,200.0,,,,
50315,episode_end,59.902947931400206,171,0.010000000000000005,200.0,,,,
50780,episode_end,469.88677219628636,465,0.010000000000000005,200.0,,,,
51000,train_step,,,0.010000000000000005,200.0,51000,41.26593017578125,-39.050743103027344,7.143280029296875
51434,episode_end,178.39158666992392,654,0.010000000000000005,200.0,,,,
51814,episode_end,451.8818595152461,380,0.010000000000000005,200.0,,,,
52000,train_step,,,0.010000000000000005,200.0,52000,317.47796630859375,-49.88414001464844,7.294423580169678
52032,episode_end,27.59252700568767,218,0.010000000000000005,200.0,,,,
52279,episode_end,268.28119181134275,247,0.010000000000000005,200.0,,,,
52546,episode_end,-141.98628879146884,267,0.010000000000000005,200.0,,,,
53000,train_step,,,0.010000000000000005,200.0,53000,58.93183135986328,-67.76924133300781,8.343624114990234
53546,episode_end,51.87887683750775,1000,0.010000000000000005,200.0,,,,
54000,train_step,,,0.010000000000000005,200.0,54000,79.09465026855469,-68.20346069335938,8.109658241271973
54124,episode_end,371.5184466585702,578,0.010000000000000005,200.0,,,,
55000,train_step,,,0.010000000000000005,200.0,55000,39.361759185791016,-47.85173416137695,7.902977466583252
55065,episode_end,334.13256332410566,941,0.010000000000000005,200.0,,,,
55362,episode_end,-838.2543043653042,297,0.010000000000000005,200.0,,,,
55686,episode_end,465.96033607004154,324,0.010000000000000005,200.0,,,,
55883,episode_end,67.46097626625999,197,0.010000000000000005,200.0,,,,
56000,train_step,,,0.010000000000000005,200.0,56000,136.95950317382812,-62.049739837646484,7.670598030090332
56883,episode_end,261.62387084856135,1000,0.010000000000000005,200.0,,,,
57000,train_step,,,0.010000000000000005,200.0,57000,29.028575897216797,-50.909507751464844,8.015318870544434
57454,episode_end,418.2620517322739,571,0.010000000000000005,200.0,,,,
58000,train_step,,,0.010000000000000005,200.0,58000,227.7698974609375,-52.86837387084961,8.172374725341797
58454,episode_end,184.23691184403455,1000,0.010000000000000005,200.0,,,,
59000,train_step,,,0.010000000000000005,200.0,59000,39.296607971191406,-44.79658508300781,8.078718185424805
59014,episode_end,427.7162191421939,560,0.010000000000000005,200.0,,,,
59198,episode_end,162.1326765083556,184,0.010000000000000005,200.0,,,,
59380,episode_end,193.83299467542827,182,0.010000000000000005,200.0,,,,
59728,episode_end,386.38741326707043,348,0.010000000000000005,200.0,,,,
60000,train_step,,,0.010000000000000005,200.0,60000,31.06415367126465,-61.605262756347656,8.199724197387695
60030,episode_end,38.53352996966021,302,0.010000000000000005,200.0,,,,
60335,episode_end,-46.08129417309531,305,0.010000000000000005,200.0,,,,
60552,episode_end,156.79570805815723,217,0.010000000000000005,200.0,,,,
60789,episode_end,442.728694160852,237,0.010000000000000005,200.0,,,,
61000,train_step,,,0.010000000000000005,200.0,61000,583.2849731445312,-63.932804107666016,8.236892700195312
61406,episode_end,433.85052957741885,617,0.010000000000000005,200.0,,,,
62000,train_step,,,0.010000000000000005,200.0,62000,43.171695709228516,-56.4917106628418,8.59201431274414
62406,episode_end,168.5007872951091,1000,0.010000000000000005,200.0,,,,
63000,train_step,,,0.010000000000000005,200.0,63000,111.36813354492188,-65.55298614501953,7.789595127105713
63406,episode_end,228.0094081333642,1000,0.010000000000000005,200.0,,,,
63988,episode_end,416.55529622840874,582,0.010000000000000005,200.0,,,,
64000,train_step,,,0.010000000000000005,200.0,64000,360.31976318359375,-53.34019470214844,8.094093322753906
64751,episode_end,403.5157215078473,763,0.010000000000000005,200.0,,,,
65000,train_step,,,0.010000000000000005,200.0,65000,87.43212890625,-54.539737701416016,7.4718170166015625
65104,episode_end,426.0710005190491,353,0.010000000000000005,200.0,,,,
66000,train_step,,,0.010000000000000005,200.0,66000,23.117786407470703,-71.4604721069336,8.038755416870117
66104,episode_end,232.73710671844984,1000,0.010000000000000005,200.0,,,,
66386,episode_end,191.54082116636494,282,0.010000000000000005,200.0,,,,
67000,train_step,,,0.010000000000000005,200.0,67000,44.3165283203125,-71.39373779296875,7.748857498168945
67386,episode_end,17.969350234211273,1000,0.010000000000000005,200.0,,,,
68000,train_step,,,0.010000000000000005,200.0,68000,33.258506774902344,-51.88914489746094,7.838933944702148
68386,episode_end,164.8785470416783,1000,0.010000000000000005,200.0,,,,
69000,train_step,,,0.010000000000000005,200.0,69000,36.857879638671875,-62.53770065307617,8.288496017456055
69015,episode_end,339.4945260933694,629,0.010000000000000005,200.0,,,,
70000,train_step,,,0.010000000000000005,200.0,70000,59.03969192504883,-70.76126098632812,7.582986831665039
70015,episode_end,-17.74244743519298,1000,0.010000000000000005,200.0,,,,
71000,train_step,,,0.010000000000000005,200.0,71000,79.5036849975586,-68.52232360839844,7.669878959655762
71015,episode_end,258.8919016791728,1000,0.010000000000000005,200.0,,,,
71829,episode_end,381.67986352470115,814,0.010000000000000005,200.0,,,,
72000,train_step,,,0.010000000000000005,200.0,72000,90.33149719238281,-59.08470153808594,7.642255783081055
72829,episode_end,71.00747098851848,1000,0.010000000000000005,200.0,,,,
73000,train_step,,,0.010000000000000005,200.0,73000,264.3355407714844,-64.59574127197266,7.474300384521484
73829,episode_end,174.45427473174985,1000,0.010000000000000005,200.0,,,,
74000,train_step,,,0.010000000000000005,200.0,74000,33.54950714111328,-68.56651306152344,7.363941192626953
74800,episode_end,356.2323897639318,971,0.010000000000000005,200.0,,,,
75000,train_step,,,0.010000000000000005,200.0,75000,24.92879867553711,-49.22344970703125,7.648167610168457
75196,episode_end,411.87100410858767,396,0.010000000000000005,200.0,,,,
76000,train_step,,,0.010000000000000005,200.0,76000,325.44384765625,-63.70454406738281,7.494054794311523
76027,episode_end,381.6986536835857,831,0.010000000000000005,200.0,,,,
76707,episode_end,409.68555433829977,680,0.010000000000000005,200.0,,,,
77000,train_step,,,0.010000000000000005,200.0,77000,76.40052032470703,-61.15946960449219,7.600878715515137
77349,episode_end,401.4802058443768,642,0.010000000000000005,200.0,,,,
78000,train_step,,,0.010000000000000005,200.0,78000,43.94651412963867,-77.79757690429688,8.21897029876709
78349,episode_end,160.74712880385385,1000,0.010000000000000005,200.0,,,,
79000,train_step,,,0.010000000000000005,200.0,79000,79.27456665039062,-56.74067687988281,7.896543979644775
79349,episode_end,190.29158919498087,1000,0.010000000000000005,200.0,,,,
79488,episode_end,-319.3072982086429,139,0.010000000000000005,200.0,,,,
79605,episode_end,-322.70074154150973,117,0.010000000000000005,200.0,,,,
79899,episode_end,439.75963818596887,294,0.010000000000000005,200.0,,,,
80000,train_step,,,0.010000000000000005,200.0,80000,24.254581451416016,-70.71592712402344,8.106636047363281
80899,episode_end,192.63980225737558,1000,0.010000000000000005,200.0,,,,
81000,train_step,,,0.010000000000000005,200.0,81000,49.763084411621094,-68.8502197265625,7.955691337585449
81899,episode_end,156.14659428745074,1000,0.010000000000000005,200.0,,,,
82000,train_step,,,0.010000000000000005,200.0,82000,52.948020935058594,-69.30207061767578,8.29272747039795
82422,episode_end,393.28514855112866,523,0.010000000000000005,200.0,,,,
83000,train_step,,,0.010000000000000005,200.0,83000,55.872230529785156,-63.545509338378906,8.310473442077637
