timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5456.995831039405,1000,0.003000000026077032
2000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5749.049476187647,1000,0.003000000026077032
3000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5144.817587010151,1000,0.003000000026077032
4000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5788.997266696066,1000,0.003000000026077032
5000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5470.964168641562,1000,0.003000000026077032
6000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5814.851230197373,1000,0.003000000026077032
7000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5760.653378087982,1000,0.003000000026077032
8000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5616.571491341262,1000,0.003000000026077032
9000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5532.579436108852,1000,0.003000000026077032
10000,2,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5699.707473519158,1000,0.003000000026077032
