timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6784.459140113934,1000,0.17360757291316986
2000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-8310.10549421346,1000,0.1329016387462616
3000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-5712.931351384914,1000,0.1109386533498764
4000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-3909.1433665198497,1000,0.09584205597639084
5000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-909.4929700057604,1000,0.08949000388383865
6000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.85623373985851,1000,0.07982661575078964
7000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.35099273664824,1000,0.0660175010561943
8000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-11.894095160024943,1000,0.05419277772307396
9000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-132.49721842281633,1000,0.04620404541492462
10000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-134.61768872515242,1000,0.03800245001912117
11000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-8.765505802358785,1000,0.03302435949444771
12000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-120.05507438336106,1000,0.029969464987516403
13000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6.247494414683307,1000,0.027952328324317932
14000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-4.465086358473062,1000,0.02890062890946865
15000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6.099955859220342,1000,0.027074936777353287
16000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.62035574812668,1000,0.025193067267537117
17000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6.492032595395671,1000,0.026337815448641777
18000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-130.4019083814019,1000,0.023824330419301987
19000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-5.008209843397511,1000,0.023572472855448723
20000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-121.65218953890766,1000,0.024352267384529114
21000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.03416467867547,1000,0.02569134533405304
22000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-247.95239787711338,1000,0.026361392810940742
23000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-126.27277968925632,1000,0.024832608178257942
24000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-133.96502291577508,1000,0.017649894580245018
25000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-245.35874292474244,1000,0.01528932899236679
26000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-251.33803739665262,1000,0.016953209415078163
27000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.89672745659384,1000,0.016881059855222702
28000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.94108046870211,1000,0.015808556228876114
29000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-11.200466037844496,1000,0.014620434492826462
30000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-245.97829132717024,1000,0.014350960031151772
31000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-128.24395023376934,1000,0.015527657233178616
32000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-13.790146618782694,1000,0.014599583111703396
33000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-312.97266092015013,1000,0.018109921365976334
34000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-135.74260074822033,1000,0.01797478273510933
35000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-17.710842889728017,1000,0.01817161589860916
36000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-132.2489870939246,1000,0.019670497626066208
37000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-140.4411217733957,1000,0.020471781492233276
38000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-142.76035257010662,1000,0.022548088803887367
39000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-248.5013403970437,1000,0.02203519642353058
40000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-152.5962424879494,1000,0.02015705220401287
41000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-158.39361434135833,1000,0.01812528260052204
42000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-22.68838721770443,1000,0.017667189240455627
43000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-147.73194666193393,1000,0.015691474080085754
44000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-251.20271275687492,1000,0.011717654764652252
45000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-147.9863891519288,1000,0.008747044019401073
46000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-141.56070753497428,1000,0.006919112056493759
47000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-152.3906451326255,1000,0.007485226262360811
48000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-148.476900978642,1000,0.009958433918654919
49000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-152.46637426060255,1000,0.011340208351612091
50000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-159.33086088270883,1000,0.012680630199611187
51000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-155.01471819685966,1000,0.01256837323307991
52000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-155.3298808235999,1000,0.01256780419498682
53000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-272.44118200126877,1000,0.013543276116251945
54000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-180.52058827286947,1000,0.012800120748579502
55000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-295.3663709984092,1000,0.012192999944090843
56000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-171.6962133444306,1000,0.013053588569164276
57000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-174.0471577816551,1000,0.008223664946854115
58000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-293.3909727531461,1000,0.006183173041790724
59000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-284.255578923118,1000,0.007377908565104008
60000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.87117578448546,1000,0.008522234857082367
61000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-123.2056767581206,1000,0.008778177201747894
62000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-230.79416462246863,1000,0.008626784197986126
63000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-125.4410267823501,1000,0.008413976058363914
64000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-266.89591879374683,1000,0.010761434212327003
65000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-128.3253842054236,1000,0.014690063893795013
66000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-240.56681817739226,1000,0.018127331510186195
67000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6.76870963100852,1000,0.020227976143360138
68000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-236.98633008916485,1000,0.022358136251568794
69000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-258.1406101296902,1000,0.023598739877343178
70000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-135.62377827101997,1000,0.023113122209906578
71000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-11.373173694947424,1000,0.018808988854289055
72000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-6.39028437631045,1000,0.01798468455672264
73000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.63986595085323,1000,0.02045261301100254
74000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.99590000538534,1000,0.021909914910793304
75000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-132.59650181175087,1000,0.018625561147928238
76000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.64598433112167,1000,0.020220806822180748
77000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-125.18808642557934,1000,0.023578083142638206
78000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.04001355931997,1000,0.025299811735749245
79000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-120.17358499735454,1000,0.024084024131298065
80000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-128.26276223090815,1000,0.025661638006567955
81000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-129.05165817673063,1000,0.027205146849155426
82000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-241.80580874470934,1000,0.026327788829803467
83000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-122.85299202669336,1000,0.0225964542478323
84000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.75082808247234,1000,0.020391235128045082
85000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-127.54940095295959,1000,0.02289349026978016
86000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-369.6336703008802,1000,0.024753913283348083
87000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-232.81777395962396,1000,0.023165544494986534
88000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-130.42143096971878,1000,0.017759399488568306
89000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-121.3319415185381,1000,0.016125496476888657
90000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-122.64643898622116,1000,0.01546819694340229
91000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-131.62524877262507,1000,0.01442993339151144
92000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-135.105773954285,1000,0.014604206196963787
93000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-348.24512446198065,1000,0.014690512791275978
94000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-239.46590433813483,1000,0.014552709646522999
95000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-134.36764431369306,1000,0.014820190146565437
96000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-5.550162411058434,1000,0.01784803718328476
97000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-123.79117401169478,1000,0.017556840553879738
98000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-138.862032639774,1000,0.01976347714662552
99000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-144.4901345876447,1000,0.024499690160155296
100000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-124.97158886636348,1000,0.020530616864562035
101000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-17.469705837504637,1000,0.017710426822304726
102000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-133.88379282479173,1000,0.017641909420490265
103000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-232.18139282220895,1000,0.01305596623569727
104000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-122.35681971946804,1000,0.010359489358961582
105000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-138.34135655071913,1000,0.00852575059980154
106000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-318.2571737554705,1000,0.007331175729632378
107000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-148.20719856463688,1000,0.009469474665820599
108000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-159.12828334400098,1000,0.01338492427021265
109000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-375.3123645059386,1000,0.01853237673640251
110000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-136.09951592861856,1000,0.02266198955476284
111000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-121.60542182169588,1000,0.0238939356058836
112000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-117.31214047816728,1000,0.023209616541862488
113000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-121.33067481118775,1000,0.02142845280468464
114000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-229.9621633957827,1000,0.022675111889839172
115000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-115.78261526564339,1000,0.027395229786634445
116000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-249.33166376017908,1000,0.027866795659065247
117000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-232.30439256940713,1000,0.027128620073199272
118000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-241.52193777266186,1000,0.0243874192237854
119000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-240.65544415063064,1000,0.023942315950989723
120000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-1.8586548222171846,1000,0.025682466104626656
121000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-126.33039062928415,1000,0.026628252118825912
122000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-245.07730271497113,1000,0.027008406817913055
123000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-0.9993723097945835,1000,0.023283634334802628
124000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-126.56277869199246,1000,0.02278038114309311
125000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-119.94824706139995,1000,0.02222588285803795
126000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-224.68670871548107,1000,0.022608105093240738
127000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-132.10646399667885,1000,0.021806083619594574
128000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-120.67750930181501,1000,0.020789772272109985
129000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-130.2402170432246,1000,0.020527880638837814
130000,9,0.0,1.0,auto,,auto_target_p000_scale_1,-253.65006850280227,1000,0.0217739250510931
