global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
3299,episode_end,-375.86634199773096,113,0.2,200.0,,,,,
3447,episode_end,-276.1306526390532,148,0.2,200.0,,,,,
3579,episode_end,-258.86026814634226,132,0.2,200.0,,,,,
3689,episode_end,-243.02979358557286,110,0.2,200.0,,,,,
3770,episode_end,-199.7039441900153,81,0.2,200.0,,,,,
3898,episode_end,-297.83168470659916,128,0.2,200.0,,,,,
4000,train_step,,,0.2,200.0,4000,,,,
4004,episode_end,-363.4095814686413,106,0.2,200.0,,,,,
4103,episode_end,-285.73930138658085,99,0.2,200.0,,,,,
4190,episode_end,-329.91807918568026,87,0.2,200.0,,,,,
4345,episode_end,-128.34948680264412,155,0.2,200.0,,,,,
4453,episode_end,-183.71082225609595,108,0.2,200.0,,,,,
4525,episode_end,-78.90751157420958,72,0.2,200.0,,,,,
4630,episode_end,-154.216383237873,105,0.2,200.0,,,,,
4763,episode_end,-66.45950317904281,133,0.2,200.0,,,,,
4867,episode_end,-182.6190857666005,104,0.2,200.0,,,,,
4964,episode_end,-340.2720925658954,97,0.2,200.0,,,,,
5000,train_step,,,0.2,200.0,5000,,,,
5076,episode_end,-373.86647310117183,112,0.2,200.0,,,,,
5165,episode_end,-431.50704105764777,89,0.2,200.0,,,,,
5300,episode_end,-427.78485077360057,135,0.2,200.0,,,,,
5395,episode_end,-247.46543524807862,95,0.2,200.0,,,,,
5488,episode_end,54.60966426748803,93,0.2,200.0,,,,,
5622,episode_end,-148.61123234573654,134,0.2,200.0,,,,,
5704,episode_end,-435.5774249005696,82,0.2,200.0,,,,,
5804,episode_end,-63.22111822141525,100,0.2,200.0,,,,,
5890,episode_end,-161.68120870550752,86,0.2,200.0,,,,,
6000,train_step,,,0.2,200.0,6000,,,,
6052,episode_end,106.80343143923335,162,0.2,200.0,,,,,
6247,episode_end,-272.41365753009546,195,0.2,200.0,,,,,
6348,episode_end,-396.5350536751933,101,0.2,200.0,,,,,
6431,episode_end,-170.18201028414515,83,0.2,200.0,,,,,
6584,episode_end,-320.347086197422,153,0.2,200.0,,,,,
6675,episode_end,-269.7095012969136,91,0.2,200.0,,,,,
6802,episode_end,-209.41834182624768,127,0.2,200.0,,,,,
6924,episode_end,-374.289131121677,122,0.2,200.0,,,,,
6997,episode_end,-64.7411239924351,73,0.2,200.0,,,,,
7000,train_step,,,0.2,200.0,7000,,,,
7085,episode_end,152.72600924092865,88,0.2,200.0,,,,,
7171,episode_end,-325.7438250079942,86,0.2,200.0,,,,,
7256,episode_end,-57.1646797049602,85,0.2,200.0,,,,,
7398,episode_end,-112.3379883154578,142,0.2,200.0,,,,,
7486,episode_end,-228.03967323703185,88,0.2,200.0,,,,,
7567,episode_end,-268.30131439272856,81,0.2,200.0,,,,,
7697,episode_end,-218.2202305903368,130,0.2,200.0,,,,,
7778,episode_end,143.18628697041493,81,0.2,200.0,,,,,
7901,episode_end,-188.85973385781716,123,0.2,200.0,,,,,
7983,episode_end,-175.22609855734476,82,0.2,200.0,,,,,
8000,train_step,,,0.2,200.0,8000,,,,
8149,episode_end,-359.2145693681024,166,0.2,200.0,,,,,
8308,episode_end,-346.8315634231832,159,0.2,200.0,,,,,
8422,episode_end,-64.90414533586744,114,0.2,200.0,,,,,
8547,episode_end,-173.1250977247504,125,0.2,200.0,,,,,
8694,episode_end,-170.71891051684423,147,0.2,200.0,,,,,
8867,episode_end,-229.20693909887225,173,0.2,200.0,,,,,
8956,episode_end,-99.4853774360847,89,0.2,200.0,,,,,
9000,train_step,,,0.2,200.0,9000,,,,
9056,episode_end,-158.57485130182684,100,0.2,200.0,,,,,
9122,episode_end,-74.20951007809632,66,0.2,200.0,,,,,
9232,episode_end,-219.3915570900823,110,0.2,200.0,,,,,
9316,episode_end,-40.47922746697484,84,0.2,200.0,,,,,
9416,episode_end,72.73771249188982,100,0.2,200.0,,,,,
9505,episode_end,-387.9197108898359,89,0.2,200.0,,,,,
9648,episode_end,-151.15628514212295,143,0.2,200.0,,,,,
9743,episode_end,125.19329806187321,95,0.2,200.0,,,,,
9857,episode_end,-275.00552045804017,114,0.2,200.0,,,,,
9973,episode_end,-199.02919673582068,116,0.2,200.0,,,,,
10000,train_step,,,0.2,200.0,10000,11.980509757995605,-0.1585623025894165,-1.3137506246566772,-5.33327579498291
10096,episode_end,-200.37210851101162,123,0.19440732134778593,200.0,,,,,
10362,episode_end,-73.72142835904602,266,0.18203491613749143,200.0,,,,,
10526,episode_end,3.199573264665389,164,0.17497830935362074,200.0,,,,,
10665,episode_end,-18.97110579809828,139,0.1692619723823715,200.0,,,,,
10902,episode_end,-114.26154050844848,237,0.16049506183135262,200.0,,,,,
11000,train_step,,,0.15731126833977171,200.0,11000,759.5526123046875,5.334964752197266,0.7218353748321533,-2.364002227783203
11116,episode_end,169.08447497960344,214,0.153833055790831,200.0,,,,,
11287,episode_end,-57.0754600580868,171,0.14916292929586183,200.0,,,,,
11484,episode_end,209.01464563502475,197,0.14440260623895598,200.0,,,,,
12000,train_step,,,0.1343159581301412,200.0,12000,28.27749252319336,5.529726028442383,1.2985682487487793,-1.4081666469573975
12112,episode_end,142.39156689280762,628,0.13252682673835248,200.0,,,,,
12638,episode_end,-142.7359757858157,526,0.12536241668201342,200.0,,,,,
12933,episode_end,211.97921102954183,295,0.1231171705317401,200.0,,,,,
13000,train_step,,,0.12268756142756511,200.0,13000,304.47869873046875,1.0805407762527466,2.0890796184539795,0.18689924478530884
13193,episode_end,224.0916261031996,260,0.12127369354426948,200.0,,,,,
13472,episode_end,193.31081828288234,279,0.11945139535157323,200.0,,,,,
13728,episode_end,248.28541130925436,256,0.11847804477868924,200.0,,,,,
13925,episode_end,233.8879181993533,197,0.11652659200216686,200.0,,,,,
14000,train_step,,,0.11622723669712322,200.0,14000,11.293706893920898,3.0930962562561035,1.8468327522277832,-0.32964783906936646
14139,episode_end,197.26976451235691,214,0.11552413801535719,200.0,,,,,
14319,episode_end,27.165169751774428,180,0.11368126435345983,200.0,,,,,
14677,episode_end,224.58506172865185,358,0.11055736853797432,200.0,,,,,
15000,train_step,,,0.10802801241522422,200.0,15000,616.35107421875,-4.034923076629639,2.0973682403564453,0.21667970716953278
15004,episode_end,193.81013658448734,327,0.10804919706798205,200.0,,,,,
15272,episode_end,201.25128313797802,268,0.10730982687135153,200.0,,,,,
15389,episode_end,42.18732234176139,117,0.10785498455987762,200.0,,,,,
15589,episode_end,188.06808557746757,200,0.10853189759992246,200.0,,,,,
15755,episode_end,32.18852903501474,166,0.10944445561691911,200.0,,,,,
15984,episode_end,14.863647195768294,229,0.1058907944582607,200.0,,,,,
16000,train_step,,,0.10562059790586421,200.0,16000,28.53166961669922,-1.3177706003189087,1.8648431301116943,-0.30381956696510315
16159,episode_end,229.19106601057746,175,0.10558205367658366,200.0,,,,,
16579,episode_end,-51.39960774593208,420,0.10626953729317211,200.0,,,,,
17000,train_step,,,0.10805991557462574,200.0,17000,317.2911071777344,-9.02491569519043,2.3496804237365723,0.7780636548995972
17579,episode_end,172.07334715393748,1000,0.10816558465021833,200.0,,,,,
17702,episode_end,-19.751104287843347,123,0.1085176795464454,200.0,,,,,
17855,episode_end,-32.72631427037402,153,0.11272182033104317,200.0,,,,,
17986,episode_end,62.0690002219273,131,0.11754573786176593,200.0,,,,,
18000,train_step,,,0.11771452919536467,200.0,18000,330.4771423339844,-8.700331687927246,2.2103915214538574,0.4501309096813202
18121,episode_end,-29.08573530655012,135,0.12096771529243713,200.0,,,,,
19000,train_step,,,0.1581993517042365,200.0,19000,48.98726272583008,-8.110892295837402,2.4242286682128906,0.782234787940979
19121,episode_end,141.36037003017782,1000,0.16353578582193595,200.0,,,,,
19309,episode_end,231.84867509602094,188,0.16833477663532173,200.0,,,,,
19661,episode_end,-307.54844725781265,352,0.17677158134057616,200.0,,,,,
20000,train_step,,,0.1800931691136259,200.0,20000,57.64463806152344,-4.166740894317627,2.0146045684814453,0.025036465376615524
20189,episode_end,-174.86647365453484,528,0.1806583106439209,200.0,,,,,
21000,train_step,,,0.18904449915826885,200.0,21000,572.3341064453125,-10.667768478393555,2.227992057800293,0.3797828257083893
21189,episode_end,-62.33889148194635,1000,0.1913083989703529,200.0,,,,,
22000,train_step,,,0.179554623320118,200.0,22000,286.31622314453125,-4.438343048095703,2.046535015106201,0.0799136832356453
22189,episode_end,100.02607397795053,1000,0.1771315250548399,200.0,,,,,
22796,episode_end,-154.15275834346966,607,0.18286371520539124,200.0,,,,,
23000,train_step,,,0.18400495287966748,200.0,23000,22.165653228759766,-12.376043319702148,2.1493687629699707,0.25285032391548157
23327,episode_end,128.6486837777271,531,0.18874962565369346,200.0,,,,,
24000,train_step,,,0.19473684732226718,200.0,24000,17.304288864135742,-14.765931129455566,1.9206268787384033,-0.1298626959323883
24078,episode_end,-147.2181645812549,751,0.19532854905528974,200.0,,,,,
24480,episode_end,-149.60261792069414,402,0.19680288323419798,200.0,,,,,
25000,train_step,,,0.19517261845607858,200.0,25000,39.21067428588867,-10.435768127441406,1.8154487609863281,-0.30153292417526245
25174,episode_end,-244.65311509178198,694,0.1928563930311176,200.0,,,,,
25696,episode_end,-249.8049313664298,522,0.1881101238756936,200.0,,,,,
25834,episode_end,70.170770982757,138,0.18910973356261032,200.0,,,,,
26000,train_step,,,0.18976067605774094,200.0,26000,617.1168823242188,-12.1702880859375,1.6392168998718262,-0.5996184945106506
26834,episode_end,148.8529726727237,1000,0.18481778867571672,200.0,,,,,
27000,train_step,,,0.18554297356356997,200.0,27000,616.8868408203125,-9.951343536376953,1.9720885753631592,-0.04701588302850723
27429,episode_end,77.65805675261032,595,0.1805156182193282,200.0,,,,,
27553,episode_end,17.344825352089785,124,0.1788673197966873,200.0,,,,,
28000,train_step,,,0.17908783120812458,200.0,28000,32.29646301269531,-9.030271530151367,1.8070873022079468,-0.3317863643169403
28553,episode_end,208.41249327057068,1000,0.17349324589914247,200.0,,,,,
28911,episode_end,-290.7518950776008,358,0.17435917836883366,200.0,,,,,
29000,train_step,,,0.17462599557496533,200.0,29000,22.303699493408203,-8.294439315795898,1.8343241214752197,-0.28912240266799927
29219,episode_end,-23.069265407249645,308,0.17129128351283684,200.0,,,,,
29701,episode_end,-166.9457601551193,482,0.1676714025281071,200.0,,,,,
29832,episode_end,25.866910098646343,131,0.16915144099948276,200.0,,,,,
30000,train_step,,,0.16989430716446038,200.0,30000,28.257640838623047,-21.828304290771484,1.9368922710418701,-0.11186335980892181
30679,episode_end,-41.276028751081434,847,0.17172350398137187,200.0,,,,,
30819,episode_end,205.8523661534394,140,0.1737419746011199,200.0,,,,,
30947,episode_end,187.78291568118607,128,0.17321455281160836,200.0,,,,,
31000,train_step,,,0.17349777494855528,200.0,31000,28.604022979736328,-15.162610054016113,2.1375975608825684,0.2410145401954651
31947,episode_end,249.9890609475587,1000,0.17598910765891337,200.0,,,,,
32000,train_step,,,0.17458942659451518,200.0,32000,289.31060791015625,-21.510581970214844,1.9080047607421875,-0.16056111454963684
32082,episode_end,147.5737256051111,135,0.17542120020363686,200.0,,,,,
32207,episode_end,251.21652791023672,125,0.17956591705678293,200.0,,,,,
32311,episode_end,229.22369048376817,104,0.1829948912690527,200.0,,,,,
33000,train_step,,,0.18433090377625894,200.0,33000,62.072967529296875,-21.107994079589844,1.8264293670654297,-0.2935118079185486
33311,episode_end,146.17413395408633,1000,0.17974834466888046,200.0,,,,,
33428,episode_end,173.04157630063014,117,0.18034414068702445,200.0,,,,,
33519,episode_end,232.19022117533814,91,0.18074182195986743,200.0,,,,,
33662,episode_end,130.74993819682507,143,0.18301789437977525,200.0,,,,,
33794,episode_end,144.35534388904264,132,0.1845325180121583,200.0,,,,,
33907,episode_end,215.24076304653386,113,0.18694905935918218,200.0,,,,,
34000,train_step,,,0.1869352708367272,200.0,34000,29.074806213378906,-11.827211380004883,1.9852467775344849,-0.024740952998399734
34907,episode_end,143.71169237901304,1000,0.18302292157177455,200.0,,,,,
35000,train_step,,,0.18140949253916833,200.0,35000,18.717761993408203,-10.803445816040039,1.9429917335510254,-0.09731308370828629
35046,episode_end,120.91394604149721,139,0.1820041034400957,200.0,,,,,
35156,episode_end,122.08452517961891,110,0.1820203765469605,200.0,,,,,
35304,episode_end,179.08454102093663,148,0.18109509743934118,200.0,,,,,
35375,episode_end,216.0462931022514,71,0.18205549916295502,200.0,,,,,
35513,episode_end,133.98714078006614,138,0.1829758196870087,200.0,,,,,
35656,episode_end,-49.682299506934136,143,0.1812603735826463,200.0,,,,,
35751,episode_end,186.18281980946915,95,0.18143109310288896,200.0,,,,,
35903,episode_end,-78.64605284488526,152,0.18186165217738492,200.0,,,,,
36000,train_step,,,0.18028432988801651,200.0,36000,30.766311645507812,-15.540299415588379,1.9536031484603882,-0.07948796451091766
36056,episode_end,-148.2675173495772,153,0.17919647351312532,200.0,,,,,
36174,episode_end,182.1861020410467,118,0.17844615990119614,200.0,,,,,
36617,episode_end,127.66995608891173,443,0.18035036160126047,200.0,,,,,
36690,episode_end,215.53517267601006,73,0.1815351653601182,200.0,,,,,
36822,episode_end,149.50766794408827,132,0.18015752535342114,200.0,,,,,
36896,episode_end,208.68016267658396,74,0.17908757588328914,200.0,,,,,
36962,episode_end,227.83415291631798,66,0.1784626027739304,200.0,,,,,
37000,train_step,,,0.17820247832081523,200.0,37000,27.269886016845703,-19.79002571105957,2.134037971496582,0.23119331896305084
37075,episode_end,217.16675359369407,113,0.17869413321231056,200.0,,,,,
37170,episode_end,201.664849237795,95,0.17921143585779123,200.0,,,,,
37292,episode_end,155.64013991159985,122,0.17945236693384795,200.0,,,,,
37412,episode_end,171.61877443833538,120,0.1781754216533942,200.0,,,,,
37499,episode_end,191.65162680356457,87,0.17641636075657574,200.0,,,,,
37715,episode_end,-24.169383184594466,216,0.1728651772135926,200.0,,,,,
37818,episode_end,193.80870440796372,103,0.17236222150324695,200.0,,,,,
37931,episode_end,206.7281619381867,113,0.17277989610821057,200.0,,,,,
38000,train_step,,,0.17271450241090122,200.0,38000,163.06890869140625,-29.545299530029297,1.9543070793151855,-0.08024206757545471
38056,episode_end,167.6628065145997,125,0.17292484439712538,200.0,,,,,
38172,episode_end,-31.157145272984337,116,0.17183313082078458,200.0,,,,,
38238,episode_end,201.9361360749009,66,0.1693504666098756,200.0,,,,,
39000,train_step,,,0.1671451328669363,200.0,39000,24.70050048828125,-25.652576446533203,2.129991054534912,0.23253990709781647
39238,episode_end,206.62794427840015,1000,0.166517939520881,200.0,,,,,
39406,episode_end,238.32753761419013,168,0.16551838268180769,200.0,,,,,
39556,episode_end,204.04075380609675,150,0.1647490043231362,200.0,,,,,
40000,train_step,,,0.15991079792405496,200.0,40000,40.907745361328125,-21.835132598876953,2.152646541595459,0.27982214093208313
40339,episode_end,146.3025202289507,783,0.16132080002574178,200.0,,,,,
40421,episode_end,137.25066363599666,82,0.16099750275168925,200.0,,,,,
40559,episode_end,176.894092152145,138,0.15798872881881884,200.0,,,,,
40696,episode_end,222.70680896923227,137,0.15842337772782367,200.0,,,,,
40780,episode_end,235.32694016732944,84,0.15822887346203104,200.0,,,,,
40877,episode_end,88.50921149869475,97,0.1586671735125779,200.0,,,,,
41000,train_step,,,0.15921092797589015,200.0,41000,26.274154663085938,-31.61093521118164,1.9219098091125488,-0.1434926837682724
41877,episode_end,200.77238725466293,1000,0.15676637579118366,200.0,,,,,
42000,train_step,,,0.15709976539546616,200.0,42000,49.866249084472656,-44.68008041381836,2.0080623626708984,0.014922551810741425
42038,episode_end,109.531793612233,161,0.15651690003037538,200.0,,,,,
42334,episode_end,0.5960791277727964,296,0.1577346969530356,200.0,,,,,
42440,episode_end,172.68833696852914,106,0.1554412767928028,200.0,,,,,
42653,episode_end,251.6696886131066,213,0.1557251752623579,200.0,,,,,
42906,episode_end,11.640135222222995,253,0.1559071995088874,200.0,,,,,
43000,train_step,,,0.15539589630750036,200.0,43000,236.46542358398438,-23.52588653564453,1.8641029596328735,-0.25301042199134827
43906,episode_end,188.07496886861588,1000,0.14705564302515398,200.0,,,,,
44000,train_step,,,0.14656072210719975,200.0,44000,40.57611846923828,-36.22255325317383,2.212524652481079,0.4081146717071533
44031,episode_end,151.97973341844266,125,0.14667311113732906,200.0,,,,,
44116,episode_end,223.13294852341386,85,0.14733362805773184,200.0,,,,,
44375,episode_end,135.20163492389645,259,0.15081716755321234,200.0,,,,,
45000,train_step,,,0.15316270592662615,200.0,45000,53.13365173339844,-26.701988220214844,1.9855647087097168,-0.027083992958068848
45375,episode_end,182.73352534445843,1000,0.15166950865570436,200.0,,,,,
46000,train_step,,,0.1455774437365675,200.0,46000,212.405029296875,-38.69377136230469,2.305161237716675,0.5880601406097412
46357,episode_end,-13.809716340570205,982,0.14553683460790873,200.0,,,,,
46633,episode_end,189.4932628608547,276,0.14740321283697805,200.0,,,,,
46743,episode_end,153.63984168250425,110,0.14810315626505222,200.0,,,,,
46858,episode_end,200.85446518107221,115,0.14799216351444391,200.0,,,,,
47000,train_step,,,0.14977246478786563,200.0,47000,38.67994689941406,-28.890899658203125,2.150411367416382,0.2855767607688904
47858,episode_end,172.05083403096225,1000,0.14953776861346466,200.0,,,,,
48000,train_step,,,0.1511944292767998,200.0,48000,30.845895767211914,-26.932903289794922,2.016078472137451,0.030375029891729355
48858,episode_end,171.81542345432533,1000,0.15254284860867975,200.0,,,,,
49000,train_step,,,0.1509402105053636,200.0,49000,31.413057327270508,-33.779361724853516,2.246276378631592,0.46567705273628235
49858,episode_end,153.43956551041754,1000,0.1497320371478332,200.0,,,,,
50000,train_step,,,0.15101412131206376,200.0,50000,252.6861114501953,-26.289209365844727,1.9232361316680908,-0.14511308073997498
50858,episode_end,240.12974455264268,1000,0.15239795401591372,200.0,,,,,
51000,train_step,,,0.1531016948518537,200.0,51000,45.93597412109375,-28.39832878112793,2.1699564456939697,0.3189493417739868
51082,episode_end,180.05237204694197,224,0.15421936478436768,200.0,,,,,
51270,episode_end,216.02552556636294,188,0.1523491027418706,200.0,,,,,
52000,train_step,,,0.15383720310277346,200.0,52000,149.78321838378906,-33.07194137573242,2.066953420639038,0.12532733380794525
52270,episode_end,75.62378494410876,1000,0.15424867504317405,200.0,,,,,
52548,episode_end,159.82801509595714,278,0.15325353547505324,200.0,,,,,
53000,train_step,,,0.1498068830510437,200.0,53000,27.56376075744629,-24.367639541625977,2.0474345684051514,0.0900500938296318
53205,episode_end,-269.9269341886948,657,0.15359288326407092,200.0,,,,,
53845,episode_end,81.95505922915765,640,0.15316723264328264,200.0,,,,,
54000,train_step,,,0.15313084424768963,200.0,54000,153.50839233398438,-30.777645111083984,1.8412318229675293,-0.29792267084121704
54604,episode_end,-515.7955274638914,759,0.15500391528014576,200.0,,,,,
54732,episode_end,179.39443626711858,128,0.15480151295150996,200.0,,,,,
55000,train_step,,,0.15140841751119896,200.0,55000,161.63931274414062,-29.633968353271484,1.9137723445892334,-0.16277848184108734
55732,episode_end,166.80773713389294,1000,0.15195843013810165,200.0,,,,,
56000,train_step,,,0.1535367055689106,200.0,56000,22.76711082458496,-29.677648544311523,1.8244822025299072,-0.32888805866241455
56732,episode_end,245.3716394685196,1000,0.14991950955069486,200.0,,,,,
56851,episode_end,243.72587470783225,119,0.14829331009375785,200.0,,,,,
57000,train_step,,,0.14881342210679382,200.0,57000,33.52288055419922,-28.944988250732422,2.004176139831543,0.007956061512231827
57479,episode_end,122.10165162078528,628,0.14773896194674022,200.0,,,,,
57619,episode_end,218.80640758470412,140,0.1490574324540925,200.0,,,,,
57712,episode_end,-35.04132639695557,93,0.14869409915463877,200.0,,,,,
57856,episode_end,99.25942666996818,144,0.14821569042008648,200.0,,,,,
57961,episode_end,-368.92215875169387,105,0.14699588406711545,200.0,,,,,
58000,train_step,,,0.14633724097924086,200.0,58000,192.39501953125,-22.728519439697266,1.8340343236923218,-0.31895965337753296
58189,episode_end,30.632352004104064,228,0.1463239501039208,200.0,,,,,
58286,episode_end,-161.16620812172283,97,0.14740389471797596,200.0,,,,,
58608,episode_end,-263.34651276760496,322,0.14711068495833213,200.0,,,,,
58769,episode_end,180.4394221632964,161,0.14688167910128555,200.0,,,,,
59000,train_step,,,0.14692219562157594,200.0,59000,65.08869934082031,-33.545021057128906,2.106323003768921,0.20391172170639038
59280,episode_end,-279.45214623454683,511,0.14719281426251446,200.0,,,,,
59387,episode_end,187.28642510589833,107,0.14613097871448552,200.0,,,,,
60000,train_step,,,0.1461265551151764,200.0,60000,38.54829406738281,-39.09502410888672,2.1226296424865723,0.23585163056850433
60387,episode_end,99.97970948907567,1000,0.14920444249706746,200.0,,,,,
61000,train_step,,,0.1512428756858897,200.0,61000,151.26104736328125,-39.63981628417969,2.008474826812744,0.016007743775844574
61387,episode_end,84.90520492147834,1000,0.15632161059557712,200.0,,,,,
62000,train_step,,,0.15516840764509654,200.0,62000,43.721900939941406,-31.94363021850586,1.8731497526168823,-0.23635296523571014
62387,episode_end,63.266677185948375,1000,0.15750037805506623,200.0,,,,,
62501,episode_end,219.55997509753513,114,0.15584200255439565,200.0,,,,,
63000,train_step,,,0.1601138150026399,200.0,63000,336.8318786621094,-42.694969177246094,2.0775585174560547,0.14207686483860016
63501,episode_end,92.21823204653461,1000,0.1582278440168703,200.0,,,,,
63996,episode_end,-66.68545545801999,495,0.1563860302447214,200.0,,,,,
64000,train_step,,,0.15630675036197816,200.0,64000,192.148681640625,-37.81904220581055,1.8714654445648193,-0.23855191469192505
64229,episode_end,119.01174970799653,233,0.15777007471342885,200.0,,,,,
64375,episode_end,269.6052460190054,146,0.15808998394526197,200.0,,,,,
64606,episode_end,164.8579323238476,231,0.15911397252581216,200.0,,,,,
64768,episode_end,234.42502915923427,162,0.1598307689034761,200.0,,,,,
65000,train_step,,,0.1608895900901207,200.0,65000,51.324581146240234,-33.140846252441406,2.1845028400421143,0.3370935916900635
65001,episode_end,110.2340677918057,233,0.16091329310413818,200.0,,,,,
65346,episode_end,228.69122127732362,345,0.15995871754973076,200.0,,,,,
66000,train_step,,,0.15714630803841656,200.0,66000,248.95919799804688,-42.13744354248047,1.9990087747573853,-0.001834288239479065
66346,episode_end,8.753217524157035,1000,0.15797685198330833,200.0,,,,,
67000,train_step,,,0.15577800650114915,200.0,67000,35.25375747680664,-39.457149505615234,1.9246776103973389,-0.14004871249198914
67346,episode_end,31.84949894954659,1000,0.15630623160976242,200.0,,,,,
68000,train_step,,,0.15810690677667874,200.0,68000,159.58364868164062,-45.49945068359375,2.1910910606384277,0.35246431827545166
68346,episode_end,109.0723084800198,1000,0.1660505539751706,200.0,,,,,
68997,episode_end,141.6233413036857,651,0.16183926140436494,200.0,,,,,
69000,train_step,,,0.16189506941767196,200.0,69000,500.3125,-46.01866912841797,2.0149614810943604,0.02724207192659378
69325,episode_end,127.47295810243688,328,0.1599872310498374,200.0,,,,,
70000,train_step,,,0.16342652450323392,200.0,70000,29.679031372070312,-33.39113235473633,1.9385814666748047,-0.11125324666500092
70325,episode_end,113.4562853920716,1000,0.16455168511795776,200.0,,,,,
71000,train_step,,,0.16864088497458196,200.0,71000,187.93304443359375,-46.000205993652344,2.255075454711914,0.45403021574020386
71325,episode_end,100.74496972789997,1000,0.17122501555964495,200.0,,,,,
72000,train_step,,,0.1744262273415011,200.0,72000,54.063255310058594,-33.940513610839844,1.9306905269622803,-0.12103193998336792
72325,episode_end,125.0094854960771,1000,0.17221742049777986,200.0,,,,,
73000,train_step,,,0.17113305375453408,200.0,73000,456.20440673828125,-51.79512023925781,1.927665114402771,-0.1276935338973999
73325,episode_end,-44.295359244312124,1000,0.16760305862324715,200.0,,,,,
74000,train_step,,,0.17344188934783855,200.0,74000,22.38311004638672,-43.36557388305664,1.9708448648452759,-0.05107708275318146
74325,episode_end,86.5705090831641,1000,0.17240121925915974,200.0,,,,,
75000,train_step,,,0.16778594046029752,200.0,75000,157.87905883789062,-45.10966491699219,1.7698328495025635,-0.41086363792419434
75046,episode_end,164.74357800596664,721,0.16682168335502745,200.0,,,,,
75130,episode_end,238.28758213824545,84,0.16571391578644323,200.0,,,,,
76000,train_step,,,0.1705563161750774,200.0,76000,102.87715148925781,-50.05195236206055,1.6725573539733887,-0.5791444778442383
76130,episode_end,-60.940827545311016,1000,0.1735200350223877,200.0,,,,,
77000,train_step,,,0.20308727517303488,200.0,77000,33.01972961425781,-39.72174072265625,2.0796518325805664,0.1269744634628296
77130,episode_end,148.91458110115875,1000,0.20208574723586353,200.0,,,,,
78000,train_step,,,0.19085855213503342,200.0,78000,164.07211303710938,-44.716026306152344,1.8852710723876953,-0.1900167465209961
78130,episode_end,126.42013435279208,1000,0.18997345942924024,200.0,,,,,
79000,train_step,,,0.1890197853619848,200.0,79000,418.66143798828125,-50.37623596191406,2.117769718170166,0.19619272649288177
79130,episode_end,58.012318339696165,1000,0.18867158618692512,200.0,,,,,
80000,train_step,,,0.19348837026776974,200.0,80000,117.51689147949219,-48.180381774902344,1.9239040613174438,-0.12499044835567474
80130,episode_end,99.92234283007639,1000,0.19283271955700063,200.0,,,,,
81000,train_step,,,0.1869609971005976,200.0,81000,20.349185943603516,-43.71900939941406,2.156618118286133,0.2626262307167053
81130,episode_end,43.38728579012509,1000,0.18623697270824213,200.0,,,,,
82000,train_step,,,0.1861121708309035,200.0,82000,40.705833435058594,-50.495277404785156,1.7597554922103882,-0.4039483964443207
82130,episode_end,44.36852771741821,1000,0.18725119865883486,200.0,,,,,
83000,train_step,,,0.1826965912820544,200.0,83000,62.566017150878906,-45.78696823120117,1.9348440170288086,-0.11076042056083679
83130,episode_end,82.0679656909693,1000,0.18101207409375178,200.0,,,,,
