timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-6688.140673437771,1000,0.17415162920951843
2000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-7633.363841199829,1000,0.13534057140350342
3000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-5923.284396557819,1000,0.1139482781291008
4000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-3133.9807145556642,1000,0.1047026664018631
5000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-2295.818993457157,1000,0.10421030968427658
6000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-514.0454793879843,1000,0.10507725924253464
7000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-247.8523243064698,1000,0.09719967097043991
8000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-243.10008785450876,1000,0.087094746530056
9000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-236.51325868387073,1000,0.07401148974895477
10000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-127.29474419823615,1000,0.05569671839475632
11000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-7.17855110696881,1000,0.047460611909627914
12000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-328.0375615628209,1000,0.04400346055626869
13000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-247.78679043976737,1000,0.03398124501109123
14000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-129.3669872585128,1000,0.027785785496234894
15000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-127.36278889732809,1000,0.02293028123676777
16000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-249.45642978537336,1000,0.02256959117949009
17000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-128.90254925260336,1000,0.024882592260837555
18000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-124.24866210743019,1000,0.02669879049062729
19000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-248.84456212105232,1000,0.028691226616501808
20000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-234.723258974992,1000,0.02897660620510578
21000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-236.95445708646764,1000,0.032050468027591705
22000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-121.96641258768636,1000,0.031303770840168
23000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-128.6613542284965,1000,0.025872383266687393
24000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-130.47365432644037,1000,0.02098936215043068
25000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-133.70400237607308,1000,0.01781502179801464
26000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-353.35900479875676,1000,0.01554677914828062
27000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-125.03315736590575,1000,0.013855205848813057
28000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-132.79042874228236,1000,0.01511606015264988
29000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-123.2107792139912,1000,0.015892118215560913
30000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-124.26138233867849,1000,0.015900274738669395
31000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-130.00408073035382,1000,0.013984350487589836
32000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-129.76319874034033,1000,0.011678753420710564
33000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-8.941991503777498,1000,0.010358619503676891
34000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-128.42679517565202,1000,0.009648019447922707
35000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-127.79731187249635,1000,0.009639185853302479
36000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-129.70846182033355,1000,0.009672792628407478
37000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-133.89411708735423,1000,0.008846688084304333
38000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-7.55788909516348,1000,0.00822481419891119
39000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-356.6378335664974,1000,0.007597556337714195
40000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-129.32662622134833,1000,0.00835191085934639
41000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-123.78221116503067,1000,0.009018889628350735
42000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-8.212425100364166,1000,0.00867211539298296
43000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-241.4970708541047,1000,0.00854251254349947
44000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-135.31499768960776,1000,0.009007242508232594
45000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-9.595005358054276,1000,0.010412083007395267
46000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-132.91371337707096,1000,0.011918855831027031
47000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-286.0700070375132,1000,0.01764806918799877
48000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-383.9505569899443,1000,0.022462259978055954
49000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-137.10023635233813,1000,0.02611667849123478
50000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-142.64780178082424,1000,0.0283519197255373
51000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-139.9255335160463,1000,0.02129739709198475
52000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-255.65535819818797,1000,0.016956595703959465
53000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-238.15921412990934,1000,0.014705812558531761
54000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-133.51721589022574,1000,0.013905441388487816
55000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-265.926100007345,1000,0.011173288337886333
56000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-128.12135022531174,1000,0.01051710918545723
57000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-239.2653221496239,1000,0.010189809836447239
58000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-132.82215032682132,1000,0.0103047676384449
59000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-337.7598186620796,1000,0.010186121799051762
60000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-144.65144624493848,1000,0.013433140702545643
61000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-294.4555404447293,1000,0.015762919560074806
62000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-133.36313644435018,1000,0.014782684855163097
63000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-129.2791562957654,1000,0.011081580072641373
64000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-134.47118002074166,1000,0.008641556836664677
65000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-134.123930902021,1000,0.00687990291044116
66000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-125.07010382246116,1000,0.006727750413119793
67000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-130.00546773770694,1000,0.006285801995545626
68000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-12.3842935825677,1000,0.007078082300722599
69000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-135.527182496267,1000,0.007352489046752453
70000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-261.37789068907676,1000,0.008267011493444443
71000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-135.31342890509904,1000,0.013697837479412556
72000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-148.85302366575894,1000,0.01695079915225506
73000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-269.3600797245048,1000,0.01723537966609001
74000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-133.82864757445967,1000,0.015635404735803604
75000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-227.25818429370153,1000,0.012975439429283142
76000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-135.36037722498753,1000,0.010469465516507626
77000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-242.2326833046771,1000,0.008977518416941166
78000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-8.681338379452441,1000,0.007289724890142679
79000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-341.3966640282188,1000,0.004938991740345955
80000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-318.2982224167576,1000,0.004310920834541321
81000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-329.85110538605744,1000,0.004335981328040361
82000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-334.764987634692,1000,0.004850542172789574
83000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-125.6186949701296,1000,0.006060452200472355
84000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-8.012679762962387,1000,0.005907431710511446
85000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-136.43680649008735,1000,0.005348615814000368
86000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-14.849660227327169,1000,0.005047194194048643
87000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-13.33090554013505,1000,0.007966439239680767
88000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-11.837518616922472,1000,0.008761170320212841
89000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-244.79024273058556,1000,0.007901327684521675
90000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-127.91835424675217,1000,0.006887412630021572
91000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-127.0160243090629,1000,0.006098657380789518
92000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-233.10216419649,1000,0.006372096948325634
93000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-238.15327941634968,1000,0.0067336237989366055
94000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-251.5206476901223,1000,0.007022022735327482
95000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-256.095599169031,1000,0.008411108516156673
96000,11,-10.0,1.0,auto,,auto_target_m010_scale_1,-124.37632088568226,1000,0.008932315744459629
