timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5347.720389024205,1000,0.003000000026077032
2000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5410.750468745009,1000,0.003000000026077032
3000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5438.95014294908,1000,0.003000000026077032
4000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5369.554773994421,1000,0.003000000026077032
5000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5671.394359492954,1000,0.003000000026077032
6000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5554.387700297171,1000,0.003000000026077032
7000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5517.369589869065,1000,0.003000000026077032
8000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5461.906470457283,1000,0.003000000026077032
9000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5421.77349540461,1000,0.003000000026077032
10000,6,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5580.7292495104375,1000,0.003000000026077032
