timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-438.02448763488104,1000,0.1720796674489975
2000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-251.2799855406537,1000,0.1280508041381836
3000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-216.3560994001669,1000,0.0965379923582077
4000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-191.8242147515373,1000,0.07356330752372742
5000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-197.58243356308708,1000,0.05572883412241936
6000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-194.52387537840187,1000,0.04175292328000069
7000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-189.16079469443616,1000,0.031406890600919724
8000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-178.37428694734237,1000,0.02402375638484955
9000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-164.6768841063103,1000,0.01874164678156376
10000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-167.3574281773928,1000,0.014853405766189098
11000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-869.6698357751037,1000,0.013355323113501072
12000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-153.55126341085463,1000,0.010854021646082401
13000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-262.8723377676577,1000,0.009061076678335667
14000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-264.1361277619609,1000,0.007930849678814411
15000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-159.82236189568087,1000,0.006452812813222408
16000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-146.99725499687403,1000,0.005577205680310726
17000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-205.35718878232646,1000,0.006390033755451441
18000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-150.6568955959485,1000,0.007222518790513277
19000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-237.03107272332846,1000,0.007404348347336054
20000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-149.54233342590135,1000,0.0076601542532444
21000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-152.66927630578795,1000,0.007471376098692417
22000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.90724051062202,1000,0.007669708225876093
23000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-144.201474568152,1000,0.007799137383699417
24000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.92119082734342,1000,0.00788500439375639
25000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.5028095462199,1000,0.007746234070509672
26000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-146.12038473593444,1000,0.007579113356769085
27000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-145.55412539709835,1000,0.007537109311670065
28000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-149.05250975048853,1000,0.007747541647404432
29000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-229.3368338429583,1000,0.00643857941031456
30000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-143.5052504376761,1000,0.006051806267350912
31000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-146.40715799907554,1000,0.006226084660738707
32000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-162.41069203084845,1000,0.006297205109149218
33000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-141.5945522059215,1000,0.006418541073799133
34000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-147.03431800258153,1000,0.006326556205749512
35000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-169.3534914243058,1000,0.006293963175266981
36000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-147.43239339469056,1000,0.006275787018239498
37000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-151.11338331743815,1000,0.00643986277282238
38000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-147.16404622379642,1000,0.006662455387413502
39000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.26514583274624,1000,0.0068668159656226635
40000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-152.8795533421153,1000,0.006622530519962311
41000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.77805319659362,1000,0.0067001827992498875
42000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-163.3257144398407,1000,0.006738393567502499
43000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.61516902094573,1000,0.0068376315757632256
44000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-143.4175021564546,1000,0.006939594633877277
45000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.27261095680393,1000,0.00706824054941535
46000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-150.86107045002603,1000,0.0072502195835113525
47000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-147.68258014680572,1000,0.007113402709364891
48000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-144.20830395733367,1000,0.007105659693479538
49000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-147.74773527808873,1000,0.0070150247775018215
50000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-151.43501652665887,1000,0.00724467309191823
51000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.36176386825923,1000,0.007394454907625914
52000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.90345919621245,1000,0.007531432900577784
53000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.7497971081818,1000,0.007401386741548777
54000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.06798975205018,1000,0.007305189035832882
55000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-143.65861807672306,1000,0.0073484755121171474
56000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-150.9968605774616,1000,0.007404288277029991
57000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-148.86967688600632,1000,0.007444910239428282
58000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.75753813092985,1000,0.007535754237323999
59000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.0705362534321,1000,0.0073387897573411465
60000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-850.9104040149845,1000,0.008131643757224083
61000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-849.3126262516996,1000,0.009725043550133705
62000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-146.5152073900677,1000,0.008773996494710445
63000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-775.1016657548753,1000,0.007687700446695089
64000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-142.21136380778967,1000,0.007266060449182987
65000,9,90.0,0.1,auto_scaled,,auto_target_p090_scale_0.1,-149.01498245834247,1000,0.007518138736486435
