global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
3994,episode_end,-219.31246143423118,127,0.2,200.0,,,,,
4000,train_step,,,0.2,200.0,4000,,,,
4083,episode_end,117.80189111146612,89,0.2,200.0,,,,,
4203,episode_end,-226.31681080173308,120,0.2,200.0,,,,,
4324,episode_end,-281.0833333738331,121,0.2,200.0,,,,,
4414,episode_end,-357.31118990293476,90,0.2,200.0,,,,,
4510,episode_end,-134.2240095200215,96,0.2,200.0,,,,,
4585,episode_end,160.68776881610705,75,0.2,200.0,,,,,
4684,episode_end,-235.53574245177103,99,0.2,200.0,,,,,
4812,episode_end,-315.33568025589807,128,0.2,200.0,,,,,
4923,episode_end,-6.351460592527104,111,0.2,200.0,,,,,
5000,train_step,,,0.2,200.0,5000,,,,
5024,episode_end,-336.2651402175998,101,0.2,200.0,,,,,
5143,episode_end,-136.19168961329603,119,0.2,200.0,,,,,
5220,episode_end,-147.71779097833493,77,0.2,200.0,,,,,
5325,episode_end,-359.0109509159804,105,0.2,200.0,,,,,
5462,episode_end,-127.63250720487474,137,0.2,200.0,,,,,
5565,episode_end,-380.1341196278872,103,0.2,200.0,,,,,
5639,episode_end,-109.9294103722583,74,0.2,200.0,,,,,
5710,episode_end,-114.59960916404303,71,0.2,200.0,,,,,
5861,episode_end,-206.88771170982352,151,0.2,200.0,,,,,
5975,episode_end,-449.06927457537654,114,0.2,200.0,,,,,
6000,train_step,,,0.2,200.0,6000,,,,
6117,episode_end,-132.43905290349585,142,0.2,200.0,,,,,
6198,episode_end,131.1653044756917,81,0.2,200.0,,,,,
6299,episode_end,-271.5935703383977,101,0.2,200.0,,,,,
6422,episode_end,-138.5121953382343,123,0.2,200.0,,,,,
6494,episode_end,-58.93762683688133,72,0.2,200.0,,,,,
6589,episode_end,-236.95063411483133,95,0.2,200.0,,,,,
6763,episode_end,-175.36105666003485,174,0.2,200.0,,,,,
6855,episode_end,13.077009722727098,92,0.2,200.0,,,,,
6974,episode_end,-120.92855710342089,119,0.2,200.0,,,,,
7000,train_step,,,0.2,200.0,7000,,,,
7040,episode_end,-72.70838554834208,66,0.2,200.0,,,,,
7153,episode_end,-251.70675439106887,113,0.2,200.0,,,,,
7235,episode_end,139.98441220853934,82,0.2,200.0,,,,,
7402,episode_end,-153.46296818243957,167,0.2,200.0,,,,,
7492,episode_end,-274.48858035972546,90,0.2,200.0,,,,,
7598,episode_end,-438.792859364577,106,0.2,200.0,,,,,
7727,episode_end,-76.42869666956332,129,0.2,200.0,,,,,
7835,episode_end,153.36546911773334,108,0.2,200.0,,,,,
7943,episode_end,-272.5844739589268,108,0.2,200.0,,,,,
8000,train_step,,,0.2,200.0,8000,,,,
8053,episode_end,-160.74099124419894,110,0.2,200.0,,,,,
8163,episode_end,-360.0219769835813,110,0.2,200.0,,,,,
8258,episode_end,-330.7851549367314,95,0.2,200.0,,,,,
8375,episode_end,134.12621635375137,117,0.2,200.0,,,,,
8464,episode_end,-53.063242745563635,89,0.2,200.0,,,,,
8539,episode_end,-76.52665802013493,75,0.2,200.0,,,,,
8672,episode_end,-523.8657021298346,133,0.2,200.0,,,,,
8775,episode_end,-378.4158448250158,103,0.2,200.0,,,,,
8852,episode_end,-52.12520991896915,77,0.2,200.0,,,,,
8938,episode_end,-76.38304961718164,86,0.2,200.0,,,,,
9000,train_step,,,0.2,200.0,9000,,,,
9051,episode_end,-249.72127519768839,113,0.2,200.0,,,,,
9135,episode_end,76.75113268563388,84,0.2,200.0,,,,,
9255,episode_end,-83.44702501632294,120,0.2,200.0,,,,,
9360,episode_end,-307.028709259827,105,0.2,200.0,,,,,
9454,episode_end,-278.2571891844211,94,0.2,200.0,,,,,
9550,episode_end,-227.35305859170558,96,0.2,200.0,,,,,
9706,episode_end,-288.44331699146073,156,0.2,200.0,,,,,
9818,episode_end,-344.4967409321739,112,0.2,200.0,,,,,
9947,episode_end,-254.62157475670733,129,0.2,200.0,,,,,
10000,train_step,,,0.2,200.0,10000,90.6298828125,-0.17317575216293335,-1.3224748373031616,-5.347317218780518
10102,episode_end,-141.27429548362073,155,0.19410480205999123,200.0,,,,,
10223,episode_end,185.38524362149286,121,0.18802788352388367,200.0,,,,,
10357,episode_end,-44.94964689298857,134,0.18200481707586175,200.0,,,,,
10539,episode_end,77.07106394970211,182,0.17450884941733033,200.0,,,,,
10704,episode_end,168.816012497825,165,0.1682701531906761,200.0,,,,,
10838,episode_end,-139.54704531003225,134,0.16373260905800313,200.0,,,,,
11000,train_step,,,0.15838176572695853,200.0,11000,363.7686767578125,3.8587112426757812,0.8355660438537598,-2.1457571983337402
11018,episode_end,-334.73185598538896,180,0.15783347513319818,200.0,,,,,
11138,episode_end,107.50021236114102,120,0.15451086079096107,200.0,,,,,
11370,episode_end,-49.2410915720523,232,0.14826379228917846,200.0,,,,,
11575,episode_end,3.4965331857430186,205,0.14360759731032435,200.0,,,,,
11952,episode_end,-136.11632121232543,377,0.1355111095168122,200.0,,,,,
12000,train_step,,,0.1345378980756668,200.0,12000,351.66949462890625,3.840346336364746,1.4056804180145264,-1.1921515464782715
12151,episode_end,-76.94281876589739,199,0.1316264366942219,200.0,,,,,
12329,episode_end,-151.45825143479243,178,0.12874576207667973,200.0,,,,,
12644,episode_end,-158.69086475842454,315,0.1237658260182838,200.0,,,,,
12856,episode_end,-129.91942736397232,212,0.12090892237325598,200.0,,,,,
13000,train_step,,,0.11924817703232665,200.0,13000,29.739683151245117,-1.0940749645233154,1.5784165859222412,-0.8965175151824951
13159,episode_end,86.99230285561052,303,0.11750450165676127,200.0,,,,,
13746,episode_end,58.08786957512203,587,0.10973970979395953,200.0,,,,,
14000,train_step,,,0.10634922247188343,200.0,14000,9.074726104736328,-1.3313953876495361,1.8771699666976929,-0.27526554465293884
14746,episode_end,103.13034683668636,1000,0.0983955284982159,200.0,,,,,
15000,train_step,,,0.09694741791791117,200.0,15000,81.0918960571289,0.681167721748352,2.0847866535186768,0.1978568732738495
15491,episode_end,-91.05980346270199,745,0.09668112592583121,200.0,,,,,
16000,train_step,,,0.10303954655265757,200.0,16000,336.14031982421875,-2.784287929534912,2.0740790367126465,0.16835525631904602
16088,episode_end,-181.465756114493,597,0.10342739698625822,200.0,,,,,
16199,episode_end,16.999911154409162,111,0.10372810449562885,200.0,,,,,
16427,episode_end,-268.1119469548047,228,0.10432009630754079,200.0,,,,,
16536,episode_end,181.11770155896278,109,0.10547536805308419,200.0,,,,,
16970,episode_end,81.54401816470448,434,0.11130166026440906,200.0,,,,,
17000,train_step,,,0.112348372923308,200.0,17000,451.18377685546875,-4.010857582092285,2.3243002891540527,0.7089691162109375
17208,episode_end,-189.3701379204005,238,0.11749406820097372,200.0,,,,,
17310,episode_end,142.03691051738824,102,0.12024672601270403,200.0,,,,,
17525,episode_end,-210.46447044640223,215,0.12628754781419405,200.0,,,,,
17655,episode_end,-0.27024922606219093,130,0.13088707076679013,200.0,,,,,
18000,train_step,,,0.1409424766259521,200.0,18000,30.014251708984375,-6.3559675216674805,2.3501501083374023,0.6860852241516113
18210,episode_end,-291.3402450930221,555,0.14714435487352115,200.0,,,,,
18313,episode_end,2.220575322146985,103,0.1519146760854056,200.0,,,,,
18436,episode_end,25.920846882303266,123,0.15528127772180303,200.0,,,,,
18563,episode_end,-38.740194555294764,127,0.15721791160728601,200.0,,,,,
18674,episode_end,161.38864485019815,111,0.1600260422420534,200.0,,,,,
19000,train_step,,,0.16484990097073499,200.0,19000,266.541259765625,-13.780133247375488,2.182137966156006,0.32834380865097046
19258,episode_end,-483.0361095169769,584,0.17236338260505868,200.0,,,,,
19370,episode_end,-8.954940156340058,112,0.17359500469829178,200.0,,,,,
19453,episode_end,238.61327359155445,83,0.17325065471766704,200.0,,,,,
19550,episode_end,214.1233962758431,97,0.1730621213595051,200.0,,,,,
19653,episode_end,224.678561833353,103,0.1730315200457765,200.0,,,,,
19752,episode_end,201.47185988617537,99,0.17113014768790255,200.0,,,,,
20000,train_step,,,0.16889484763871965,200.0,20000,343.013671875,-18.678382873535156,1.7921403646469116,-0.3696739375591278
20122,episode_end,-318.6265666788087,370,0.16875018996800178,200.0,,,,,
20214,episode_end,-9.94933775102713,92,0.16894834628857316,200.0,,,,,
20331,episode_end,-15.876527612190515,117,0.16890400290078297,200.0,,,,,
20435,episode_end,219.9959403631036,104,0.16887586180543215,200.0,,,,,
20536,episode_end,253.38501006910587,101,0.17034237357208276,200.0,,,,,
20901,episode_end,-26.569406468457473,365,0.17222607858104105,200.0,,,,,
21000,train_step,,,0.17364230950273013,200.0,21000,290.40325927734375,-21.16786003112793,2.0885629653930664,0.15505214035511017
21013,episode_end,31.48374670603215,112,0.17381732826931653,200.0,,,,,
21542,episode_end,-101.75056207223133,529,0.1796893733012627,200.0,,,,,
22000,train_step,,,0.1804163281122507,200.0,22000,50.44961166381836,-20.98094940185547,2.171513080596924,0.29371407628059387
22542,episode_end,40.44403866161629,1000,0.181606714415296,200.0,,,,,
23000,train_step,,,0.18978299731951745,200.0,23000,44.327877044677734,-27.786314010620117,2.2945611476898193,0.48952364921569824
23542,episode_end,153.2444266635395,1000,0.19541690394137,200.0,,,,,
23649,episode_end,-19.598800451727158,107,0.19648442506164787,200.0,,,,,
24000,train_step,,,0.19494630777497107,200.0,24000,82.9539794921875,-19.107486724853516,1.616426944732666,-0.6271538734436035
24649,episode_end,172.72091336321904,1000,0.195954195302931,200.0,,,,,
25000,train_step,,,0.1903338806700597,200.0,25000,323.4736022949219,-27.45966339111328,1.9873274564743042,-0.021023698151111603
25486,episode_end,183.08788528099393,837,0.1878345696352913,200.0,,,,,
26000,train_step,,,0.19215952168422937,200.0,26000,66.49305725097656,-15.817441940307617,1.9233200550079346,-0.12647821009159088
26486,episode_end,6.2953129136033,1000,0.1940198379184703,200.0,,,,,
27000,train_step,,,0.19249928037964767,200.0,27000,331.05859375,-26.902591705322266,1.8781652450561523,-0.20074264705181122
27066,episode_end,233.48936478713003,580,0.1913696856397163,200.0,,,,,
27201,episode_end,-75.0805723176189,135,0.18926837129708893,200.0,,,,,
27332,episode_end,-144.53153773861425,131,0.1875470307568125,200.0,,,,,
28000,train_step,,,0.17819056327329816,200.0,28000,30.551517486572266,-25.048694610595703,2.0520167350769043,0.0897233784198761
28332,episode_end,-14.893527090075374,1000,0.1775368390141061,200.0,,,,,
29000,train_step,,,0.17527710609274802,200.0,29000,317.71014404296875,-25.41827392578125,1.834900140762329,-0.28750282526016235
29332,episode_end,-43.16987761789252,1000,0.17203057691337945,200.0,,,,,
30000,train_step,,,0.16569309006453894,200.0,30000,300.1093444824219,-26.66590118408203,1.9987720251083374,-0.002207532525062561
30332,episode_end,45.03531602557781,1000,0.16840570697145085,200.0,,,,,
30483,episode_end,-35.66988543728843,151,0.16631547526813226,200.0,,,,,
30727,episode_end,469.714895170798,244,0.16906224536571526,200.0,,,,,
30894,episode_end,154.18411705451234,167,0.16704805425420455,200.0,,,,,
31000,train_step,,,0.16725032537661397,200.0,31000,322.8342590332031,-39.22774124145508,2.108921766281128,0.19478070735931396
31894,episode_end,47.10415499878817,1000,0.16477056315667696,200.0,,,,,
32000,train_step,,,0.1646358139003907,200.0,32000,324.04290771484375,-38.05010986328125,2.1258134841918945,0.22697025537490845
32894,episode_end,245.58311412771477,1000,0.1647440217095487,200.0,,,,,
33000,train_step,,,0.1640775466147289,200.0,33000,349.69293212890625,-25.036334991455078,1.8724637031555176,-0.2305111587047577
33590,episode_end,182.16494813586667,696,0.16339346535441113,200.0,,,,,
34000,train_step,,,0.16248388314177203,200.0,34000,20.08966636657715,-16.957836151123047,1.8600482940673828,-0.2543168067932129
34295,episode_end,298.29175256608505,705,0.16192072642704705,200.0,,,,,
34749,episode_end,455.13210608280053,454,0.16201956973272758,200.0,,,,,
34924,episode_end,205.82409945889088,175,0.16030460952718265,200.0,,,,,
35000,train_step,,,0.15996106481508424,200.0,35000,174.84666442871094,-29.994140625,1.7394037246704102,-0.4776272773742676
35823,episode_end,137.26930617173886,899,0.1623832666486004,200.0,,,,,
35947,episode_end,206.1107730634913,124,0.16095132881396843,200.0,,,,,
36000,train_step,,,0.16112151112834688,200.0,36000,318.40643310546875,-37.928672790527344,1.9879801273345947,-0.021943513303995132
36841,episode_end,344.4800649292122,894,0.15487338939210696,200.0,,,,,
37000,train_step,,,0.158472863230552,200.0,37000,39.695640563964844,-36.46729278564453,2.148426055908203,0.27342644333839417
37431,episode_end,-109.57480591624318,590,0.16363832135489498,200.0,,,,,
38000,train_step,,,0.16829657353645727,200.0,38000,27.513986587524414,-28.35283088684082,2.1691770553588867,0.3014780282974243
38431,episode_end,1.1930072233392777,1000,0.17109165192798542,200.0,,,,,
38673,episode_end,54.93921417249075,242,0.17163546622814027,200.0,,,,,
39000,train_step,,,0.1726375940235126,200.0,39000,275.416748046875,-24.576400756835938,1.9635953903198242,-0.06394701451063156
39673,episode_end,202.1086809809916,1000,0.1662828550405673,200.0,,,,,
39956,episode_end,-61.05511147930387,283,0.16682335947067956,200.0,,,,,
40000,train_step,,,0.16697696224733047,200.0,40000,38.138641357421875,-24.83871841430664,1.9194715023040771,-0.14413784444332123
40956,episode_end,-5.424031383563213,1000,0.15430923643705666,200.0,,,,,
41000,train_step,,,0.15335224545003134,200.0,41000,36.942535400390625,-27.098369598388672,1.9989173412322998,-0.0020300596952438354
41036,episode_end,124.57054722754518,80,0.1528508939669709,200.0,,,,,
41159,episode_end,222.3068121003331,123,0.15207203618059525,200.0,,,,,
41285,episode_end,16.708658646889532,126,0.15257714922904023,200.0,,,,,
41797,episode_end,182.948798195818,512,0.1564470857107808,200.0,,,,,
42000,train_step,,,0.15878103125354667,200.0,42000,15.291227340698242,-19.673561096191406,2.2074882984161377,0.38182592391967773
42797,episode_end,172.53941884304857,1000,0.16294044163765992,200.0,,,,,
43000,train_step,,,0.1649359347759698,200.0,43000,42.551021575927734,-32.09503173828125,2.026360511779785,0.04750663787126541
43017,episode_end,145.06563287939733,220,0.16517648205391441,200.0,,,,,
43292,episode_end,489.81327309857767,275,0.1637452345563958,200.0,,,,,
43840,episode_end,359.728895164081,548,0.16547638696342962,200.0,,,,,
44000,train_step,,,0.16236155777670547,200.0,44000,21.40062713623047,-25.560638427734375,1.6108450889587402,-0.707456111907959
44840,episode_end,236.60410474404387,1000,0.15618654242609997,200.0,,,,,
45000,train_step,,,0.15911477684067507,200.0,45000,54.76342010498047,-26.11525535583496,2.118778944015503,0.21833108365535736
45840,episode_end,203.79495532792603,1000,0.15743817120020565,200.0,,,,,
46000,train_step,,,0.1579854024661294,200.0,46000,32.47413635253906,-27.526079177856445,2.1699275970458984,0.313559353351593
46023,episode_end,166.22108118565177,183,0.15810483129788047,200.0,,,,,
46159,episode_end,201.46391101924007,136,0.15867373639178917,200.0,,,,,
47000,train_step,,,0.1502001361771646,200.0,47000,21.906757354736328,-29.784299850463867,2.105348587036133,0.19971826672554016
47159,episode_end,-53.76702236697206,1000,0.14990132794942154,200.0,,,,,
47357,episode_end,149.41635193231934,198,0.15063957867587818,200.0,,,,,
47459,episode_end,151.73758611490834,102,0.151563273214372,200.0,,,,,
47824,episode_end,384.1164052238721,365,0.15159303396717766,200.0,,,,,
47942,episode_end,131.01887969979953,118,0.15159122043621817,200.0,,,,,
48000,train_step,,,0.1514388351351082,200.0,48000,63.01313018798828,-35.79294204711914,1.9376115798950195,-0.11776289343833923
48143,episode_end,195.29775365701568,201,0.15071495944607582,200.0,,,,,
48270,episode_end,167.4723021104577,127,0.14937329525431783,200.0,,,,,
48388,episode_end,126.47437627973125,118,0.15046644786956126,200.0,,,,,
49000,train_step,,,0.15540460837891773,200.0,49000,78.43336486816406,-25.62938117980957,2.0799572467803955,0.14885838329792023
49279,episode_end,309.3735680464007,891,0.151471129527933,200.0,,,,,
50000,train_step,,,0.15002489555547663,200.0,50000,59.91258239746094,-28.848636627197266,2.0134682655334473,0.025548532605171204
50279,episode_end,153.8980256099303,1000,0.14820098411918797,200.0,,,,,
51000,train_step,,,0.139594072036829,200.0,51000,25.784231185913086,-17.213899612426758,2.022933006286621,0.04515529423952103
51279,episode_end,161.43797876543363,1000,0.13977144621735846,200.0,,,,,
51409,episode_end,-22.29054414672926,130,0.13854712479054435,200.0,,,,,
51589,episode_end,176.88715016696142,180,0.1392257920633079,200.0,,,,,
51796,episode_end,193.28666897756557,207,0.13709088660272734,200.0,,,,,
51927,episode_end,182.30375126699101,131,0.1360413193816665,200.0,,,,,
52000,train_step,,,0.13700082709664854,200.0,52000,67.50885009765625,-31.830001831054688,2.086061477661133,0.1710701733827591
52927,episode_end,237.44221128021627,1000,0.14477387502268,200.0,,,,,
53000,train_step,,,0.14494422624742054,200.0,53000,85.671142578125,-23.195106506347656,1.9265599250793457,-0.14184293150901794
53099,episode_end,37.39341042808499,172,0.14484305852228543,200.0,,,,,
53283,episode_end,-223.45475966960166,184,0.14453523956506226,200.0,,,,,
54000,train_step,,,0.1391282386280853,200.0,54000,132.34982299804688,-30.2099666595459,1.820497989654541,-0.3540424108505249
54283,episode_end,193.88167465469104,1000,0.13752152272023868,200.0,,,,,
54403,episode_end,190.25074155087412,120,0.13636642137682292,200.0,,,,,
55000,train_step,,,0.13542599238120165,200.0,55000,247.83261108398438,-34.22125244140625,1.719001293182373,-0.5618089437484741
55403,episode_end,203.6221681792173,1000,0.1339528932323563,200.0,,,,,
56000,train_step,,,0.13600393371969735,200.0,56000,22.4184513092041,-30.40607261657715,2.245924234390259,0.4906361699104309
56018,episode_end,396.3979172505019,615,0.13664128264110462,200.0,,,,,
57000,train_step,,,0.13957836885954616,200.0,57000,221.6384735107422,-28.1660099029541,2.09673810005188,0.19048956036567688
57018,episode_end,233.32620189445953,1000,0.14024800958796405,200.0,,,,,
58000,train_step,,,0.1359684925359205,200.0,58000,31.985227584838867,-27.539321899414062,1.865662932395935,-0.2680470049381256
58018,episode_end,262.05455200902423,1000,0.1354279542967393,200.0,,,,,
59000,train_step,,,0.13305622945126222,200.0,59000,49.557334899902344,-26.12313461303711,1.9806832075119019,-0.038961537182331085
59018,episode_end,222.74186370294404,1000,0.1329942950297616,200.0,,,,,
59158,episode_end,211.98685566455003,140,0.13491931389715667,200.0,,,,,
59297,episode_end,254.64315310507243,139,0.13538893371102476,200.0,,,,,
59408,episode_end,187.88582208985594,111,0.13563972126779267,200.0,,,,,
60000,train_step,,,0.13864065995135263,200.0,60000,23.78215789794922,-31.93490219116211,2.081103801727295,0.16025054454803467
60408,episode_end,160.722158238219,1000,0.13857323940291275,200.0,,,,,
61000,train_step,,,0.1362018978718191,200.0,61000,67.24539184570312,-29.761032104492188,1.861024260520935,-0.27706432342529297
61408,episode_end,215.35026192066553,1000,0.13362446656239732,200.0,,,,,
62000,train_step,,,0.1333505902795153,200.0,62000,30.93828010559082,-23.59044647216797,2.164970874786377,0.33237898349761963
62048,episode_end,372.54812229054494,640,0.13309451102966458,200.0,,,,,
63000,train_step,,,0.13140506265052007,200.0,63000,240.78018188476562,-32.43339157104492,1.6721835136413574,-0.6652941107749939
63048,episode_end,17.275750172897443,1000,0.13166822889709925,200.0,,,,,
63293,episode_end,279.10494113235103,245,0.13540827888416213,200.0,,,,,
64000,train_step,,,0.1316058816936092,200.0,64000,193.051025390625,-34.83356475830078,2.05661678314209,0.11481514573097229
64293,episode_end,216.17236556334302,1000,0.13339180074498402,200.0,,,,,
64458,episode_end,56.803689413070344,165,0.1337488896139638,200.0,,,,,
64993,episode_end,393.4021848079661,535,0.12863295724708004,200.0,,,,,
65000,train_step,,,0.12865214973936065,200.0,65000,40.497501373291016,-28.820568084716797,2.204610824584961,0.4195835292339325
65684,episode_end,396.7942572716472,691,0.1309362263373659,200.0,,,,,
65971,episode_end,435.04086724205104,287,0.13139653934814874,200.0,,,,,
66000,train_step,,,0.13154007768259565,200.0,66000,35.10953903198242,-37.06193161010742,1.9606064558029175,-0.07990787923336029
66065,episode_end,167.2435859918216,94,0.13157917948563927,200.0,,,,,
66595,episode_end,406.7357897279448,530,0.12795122173424853,200.0,,,,,
66988,episode_end,425.04312818892845,393,0.12616599192918512,200.0,,,,,
67000,train_step,,,0.12626815700192343,200.0,67000,54.479736328125,-30.561067581176758,2.1049742698669434,0.2172284871339798
67479,episode_end,418.70692416237506,491,0.1290919486966053,200.0,,,,,
68000,train_step,,,0.12887958959380463,200.0,68000,279.5900573730469,-36.35911178588867,2.2925381660461426,0.5993746519088745
68203,episode_end,345.32811015855964,724,0.1288424029208229,200.0,,,,,
68545,episode_end,447.2712663970347,342,0.12975508145564474,200.0,,,,,
69000,train_step,,,0.12845532312679617,200.0,69000,42.245304107666016,-36.008731842041016,1.9106180667877197,-0.18342725932598114
69096,episode_end,366.21093630299436,551,0.12866054495932203,200.0,,,,,
69766,episode_end,396.88581152804244,670,0.13276227180098232,200.0,,,,,
70000,train_step,,,0.13150024439095964,200.0,70000,49.71091842651367,-37.81330490112305,2.0076358318328857,0.015491180121898651
70434,episode_end,37.19330487616463,668,0.13185405144209852,200.0,,,,,
70862,episode_end,464.0611667508776,428,0.1330803498433172,200.0,,,,,
71000,train_step,,,0.13352461511216315,200.0,71000,52.96988296508789,-36.134498596191406,2.464263439178467,0.9347802996635437
71862,episode_end,260.663639423224,1000,0.1347868293524792,200.0,,,,,
72000,train_step,,,0.13363240023362938,200.0,72000,42.69911193847656,-32.80500030517578,2.0166759490966797,0.033563002943992615
72246,episode_end,451.55261614931754,384,0.13237458467455138,200.0,,,,,
72998,episode_end,412.5633768470628,752,0.13514749461831085,200.0,,,,,
73000,train_step,,,0.13515191158619339,200.0,73000,158.7066650390625,-32.107208251953125,2.0428287982940674,0.0857156366109848
73998,episode_end,193.0352036684723,1000,0.12763369666642285,200.0,,,,,
74000,train_step,,,0.1276635170332862,200.0,74000,136.49591064453125,-31.159656524658203,1.9839658737182617,-0.03300420194864273
74567,episode_end,-22.685524200737447,569,0.13036944315245869,200.0,,,,,
75000,train_step,,,0.13437011851215133,200.0,75000,91.15106201171875,-24.993541717529297,1.9527482986450195,-0.09484146535396576
75368,episode_end,376.597375113241,801,0.13372228788709803,200.0,,,,,
76000,train_step,,,0.13484680249094858,200.0,76000,289.509765625,-39.84519958496094,2.0392119884490967,0.07856577634811401
76043,episode_end,399.98737450529103,675,0.13479522659063858,200.0,,,,,
76639,episode_end,426.1563582214745,596,0.13298958957657217,200.0,,,,,
77000,train_step,,,0.13129082730618025,200.0,77000,96.11039733886719,-30.955718994140625,2.1007180213928223,0.2044919729232788
77639,episode_end,246.23278756631476,1000,0.13879881380685596,200.0,,,,,
78000,train_step,,,0.13273168738277571,200.0,78000,48.16518783569336,-23.200233459472656,1.8834927082061768,-0.23527787625789642
78639,episode_end,157.00851135973488,1000,0.13100247758905065,200.0,,,,,
79000,train_step,,,0.13138239826641931,200.0,79000,42.76838684082031,-32.123016357421875,2.040376663208008,0.08195044100284576
79044,episode_end,43.142550917161,405,0.13041939205611944,200.0,,,,,
80000,train_step,,,0.13310373155579816,200.0,80000,25.652008056640625,-38.92825698852539,2.0767264366149902,0.15472865104675293
80044,episode_end,260.8095838176658,1000,0.1329412815897965,200.0,,,,,
81000,train_step,,,0.1356741526307189,200.0,81000,35.98940658569336,-37.17384338378906,1.8820672035217285,-0.23557081818580627
81044,episode_end,217.84629862020205,1000,0.13580622223884858,200.0,,,,,
81754,episode_end,397.72567205424855,710,0.13095587492715666,200.0,,,,,
82000,train_step,,,0.12934674866262608,200.0,82000,45.90165328979492,-40.06406021118164,2.0013394355773926,0.0027397125959396362
82351,episode_end,378.1243085029341,597,0.1299193511099195,200.0,,,,,
83000,train_step,,,0.1313294469066931,200.0,83000,29.435081481933594,-30.416553497314453,2.1018147468566895,0.20668870210647583
83351,episode_end,271.9119364935409,1000,0.12952290458485544,200.0,,,,,
83958,episode_end,129.5619445971465,607,0.12947985118268476,200.0,,,,,
84000,train_step,,,0.13033373013478666,200.0,84000,68.45278930664062,-24.26409149169922,2.0253260135650635,0.05160583555698395
84685,episode_end,264.4498284627987,727,0.13165091394217446,200.0,,,,,
85000,train_step,,,0.13376982115506025,200.0,85000,227.5017852783203,-35.75300216674805,1.9279201030731201,-0.14499841630458832
85685,episode_end,209.4068142533769,1000,0.13035101331470156,200.0,,,,,
86000,train_step,,,0.12941263809457265,200.0,86000,24.352664947509766,-29.966768264770508,1.9190046787261963,-0.16561497747898102
86260,episode_end,365.28785198505034,575,0.12936175382183904,200.0,,,,,
87000,train_step,,,0.1275120271322616,200.0,87000,13.427392959594727,-34.25585174560547,1.796553373336792,-0.41900724172592163
87026,episode_end,409.9169984577634,766,0.12775192847569997,200.0,,,,,
87107,episode_end,177.86110690930013,81,0.1272041485481885,200.0,,,,,
87403,episode_end,452.4313763248479,296,0.12596569165888952,200.0,,,,,
88000,train_step,,,0.12258781904131778,200.0,88000,20.002920150756836,-18.4476318359375,1.9488736391067505,-0.1073106974363327
88222,episode_end,397.4940524098597,819,0.123565740349036,200.0,,,,,
89000,train_step,,,0.1222860256655928,200.0,89000,17.85036849975586,-32.118133544921875,2.132418394088745,0.2782628536224365
89140,episode_end,409.22947370593454,918,0.12360123473497252,200.0,,,,,
90000,train_step,,,0.12872173745763787,200.0,90000,34.94095993041992,-28.888248443603516,1.8773393630981445,-0.2514667510986328
90140,episode_end,305.63671956314505,1000,0.12774262550658094,200.0,,,,,
