global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp,alpha_loss
6620,episode_end,-72.29078460477696,68,0.2,200.0,,,,,
6729,episode_end,-209.99306455207483,109,0.2,200.0,,,,,
6846,episode_end,-85.59500675137483,117,0.2,200.0,,,,,
6938,episode_end,-299.8147576930734,92,0.2,200.0,,,,,
7000,train_step,,,0.2,200.0,7000,,,,
7086,episode_end,-391.86494212246043,148,0.2,200.0,,,,,
7172,episode_end,-277.9829893679257,86,0.2,200.0,,,,,
7258,episode_end,-372.2637257793297,86,0.2,200.0,,,,,
7416,episode_end,-146.10692737466505,158,0.2,200.0,,,,,
7528,episode_end,-430.39032859109204,112,0.2,200.0,,,,,
7675,episode_end,-282.48214524742815,147,0.2,200.0,,,,,
8000,train_step,,,0.2,200.0,8000,,,,
8675,episode_end,49.56668326108633,1000,0.2,200.0,,,,,
8787,episode_end,-289.4300041708757,112,0.2,200.0,,,,,
8939,episode_end,-345.98155921715767,152,0.2,200.0,,,,,
9000,train_step,,,0.2,200.0,9000,,,,
9078,episode_end,-164.587017982295,139,0.2,200.0,,,,,
9187,episode_end,-131.5674935444919,109,0.2,200.0,,,,,
9287,episode_end,-110.8256764334283,100,0.2,200.0,,,,,
9401,episode_end,-276.04816157806397,114,0.2,200.0,,,,,
9522,episode_end,-81.43656122089736,121,0.2,200.0,,,,,
9628,episode_end,-177.76617816381489,106,0.2,200.0,,,,,
9740,episode_end,-331.9486045911863,112,0.2,200.0,,,,,
9840,episode_end,-263.8957902113225,100,0.2,200.0,,,,,
9906,episode_end,-418.8101324694557,66,0.2,200.0,,,,,
9996,episode_end,-141.04693826650748,90,0.2,200.0,,,,,
10000,train_step,,,0.2,200.0,10000,99.10592651367188,-0.21959489583969116,-1.3513414859771729,-5.393775939941406
10116,episode_end,-177.5070332463539,120,0.1933117211606895,200.0,,,,,
10248,episode_end,-505.2254340588454,132,0.18674420603879446,200.0,,,,,
10408,episode_end,-284.6674340828971,160,0.17986780555892498,200.0,,,,,
10529,episode_end,-79.09657485608298,121,0.1747863427665088,200.0,,,,,
10697,episode_end,-323.2795451337638,168,0.16814823062442105,200.0,,,,,
10878,episode_end,-317.2165853675923,181,0.1615708515784308,200.0,,,,,
11000,train_step,,,0.15748817561690281,200.0,11000,54.654937744140625,4.12882137298584,0.4048615097999573,-2.9484617710113525
11276,episode_end,-92.58022139482013,398,0.1492685105270883,200.0,,,,,
11496,episode_end,-4.056618010370883,220,0.1437066118051047,200.0,,,,,
11805,episode_end,-17.909617380023093,309,0.13722661490396998,200.0,,,,,
12000,train_step,,,0.13392539020144323,200.0,12000,67.9644775390625,4.593671798706055,1.1922212839126587,-1.6240170001983643
12805,episode_end,-11.831073668524242,1000,0.12137515788034826,200.0,,,,,
13000,train_step,,,0.11930944566485893,200.0,13000,97.5387954711914,7.900792121887207,1.7404637336730957,-0.5517832040786743
13563,episode_end,-222.08811504266055,758,0.11354786427572314,200.0,,,,,
14000,train_step,,,0.11013874798481528,200.0,14000,24.773218154907227,3.7920925617218018,1.97502863407135,-0.055087216198444366
14503,episode_end,327.1329461403409,940,0.10737665398337817,200.0,,,,,
15000,train_step,,,0.10784589448493487,200.0,15000,56.023353576660156,0.6334296464920044,2.2535386085510254,0.564643383026123
15503,episode_end,-98.69769727041832,1000,0.11428244175518074,200.0,,,,,
16000,train_step,,,0.11981894501723864,200.0,16000,62.848365783691406,-4.482229709625244,1.8457356691360474,-0.3273138403892517
16500,episode_end,-86.0585180226911,997,0.12389391120373389,200.0,,,,,
17000,train_step,,,0.12469853642097051,200.0,17000,22.764265060424805,-1.0494155883789062,1.9855437278747559,-0.030095912516117096
17500,episode_end,-44.879175871093935,1000,0.12346453075296587,200.0,,,,,
17931,episode_end,235.89214674303153,431,0.12082882859155578,200.0,,,,,
18000,train_step,,,0.12051097424073261,200.0,18000,25.79317283630371,-7.769903182983398,1.644328236579895,-0.7526066303253174
18441,episode_end,216.83490242836385,510,0.11940903730752644,200.0,,,,,
19000,train_step,,,0.11926081145882739,200.0,19000,17.03704833984375,-7.308680057525635,1.6203956604003906,-0.8072068691253662
19028,episode_end,195.4981632308876,587,0.11909904514272258,200.0,,,,,
19904,episode_end,162.08533527175217,876,0.12256778598433138,200.0,,,,,
20000,train_step,,,0.12359350209321175,200.0,20000,21.382192611694336,-10.670454978942871,2.280334949493408,0.5861119627952576
20739,episode_end,-199.25002298181187,835,0.12011503192204662,200.0,,,,,
21000,train_step,,,0.12008262899241987,200.0,21000,15.820235252380371,-14.392027854919434,2.1132426261901855,0.24002623558044434
21026,episode_end,202.8926287798327,287,0.12072682940483724,200.0,,,,,
21407,episode_end,-373.22237408253943,381,0.12608482873096843,200.0,,,,,
22000,train_step,,,0.12345545153628003,200.0,22000,33.3157958984375,-16.847789764404297,1.951244831085205,-0.10198981314897537
22407,episode_end,53.24634666291451,1000,0.12794879889679522,200.0,,,,,
22553,episode_end,3.7589839188075587,146,0.13086574675585438,200.0,,,,,
22658,episode_end,-10.220738171704696,105,0.13194355436279093,200.0,,,,,
22822,episode_end,439.94988865846796,164,0.13356560102968718,200.0,,,,,
23000,train_step,,,0.1335945215528192,200.0,23000,39.84558868408203,-16.25103759765625,2.2029619216918945,0.40855151414871216
23071,episode_end,294.8997608936536,249,0.1338456594871715,200.0,,,,,
23359,episode_end,237.77351390951137,288,0.13140715877125814,200.0,,,,,
23688,episode_end,-109.98484077323812,329,0.13144569975343687,200.0,,,,,
23901,episode_end,45.66317873681055,213,0.13121714848006072,200.0,,,,,
24000,train_step,,,0.12991237853015053,200.0,24000,51.22340774536133,-20.932403564453125,1.764949083328247,-0.4797143340110779
24261,episode_end,243.34833088995785,360,0.1262777835316646,200.0,,,,,
24597,episode_end,244.95668469003726,336,0.12640873474143605,200.0,,,,,
24823,episode_end,-159.2951855469928,226,0.1277585372702483,200.0,,,,,
25000,train_step,,,0.12966985753625412,200.0,25000,39.779563903808594,-21.44513702392578,2.166532516479492,0.34018659591674805
25211,episode_end,-116.3755966818299,388,0.13094653576187884,200.0,,,,,
25473,episode_end,458.61668979358564,262,0.13424723546926665,200.0,,,,,
25649,episode_end,9.349614115835536,176,0.13599950227758056,200.0,,,,,
25805,episode_end,439.6762534561223,156,0.13613892353173754,200.0,,,,,
26000,train_step,,,0.13830212628089306,200.0,26000,49.932796478271484,-27.912633895874023,1.9276318550109863,-0.1431669294834137
26069,episode_end,407.24415926493947,264,0.13910128968398602,200.0,,,,,
26707,episode_end,259.12610191492035,638,0.138565292436532,200.0,,,,,
26983,episode_end,217.04827637211173,276,0.1374601433437347,200.0,,,,,
27000,train_step,,,0.13777254068716147,200.0,27000,85.69189453125,-24.192737579345703,1.846282720565796,-0.3046908378601074
27261,episode_end,224.44052406960873,278,0.1356307642617749,200.0,,,,,
27478,episode_end,235.28524785703803,217,0.1343860077906398,200.0,,,,,
27723,episode_end,-4.398722208165523,245,0.13266351357478356,200.0,,,,,
28000,train_step,,,0.13307607638987975,200.0,28000,22.317283630371094,-24.996183395385742,2.0634653568267822,0.12799909710884094
28142,episode_end,264.47909834228176,419,0.1336956279348437,200.0,,,,,
28270,episode_end,250.5942687171547,128,0.13504778702192768,200.0,,,,,
28681,episode_end,255.07930678449964,411,0.13671994326776452,200.0,,,,,
29000,train_step,,,0.1373363669215271,200.0,29000,28.50505828857422,-32.387062072753906,1.8968231678009033,-0.2048395425081253
29110,episode_end,223.50471220894218,429,0.13808450545387796,200.0,,,,,
29488,episode_end,442.7686462359997,378,0.13789925843065798,200.0,,,,,
30000,train_step,,,0.12949771045210884,200.0,30000,329.219970703125,-33.13842010498047,1.8204731941223145,-0.3669694662094116
30040,episode_end,-165.65728075677447,552,0.1292695688748415,200.0,,,,,
30292,episode_end,-79.88547916655588,252,0.127440513609051,200.0,,,,,
30412,episode_end,34.432544392777174,120,0.12838472224932598,200.0,,,,,
30674,episode_end,211.35124097345465,262,0.12832796117791528,200.0,,,,,
30835,episode_end,488.90395728776673,161,0.12949240408983578,200.0,,,,,
30946,episode_end,34.61073366189507,111,0.1319436699427227,200.0,,,,,
31000,train_step,,,0.13233628158646007,200.0,31000,316.7313232421875,-36.04247283935547,1.96834135055542,-0.06402687728404999
31063,episode_end,238.34633679272122,117,0.1324072971578921,200.0,,,,,
32000,train_step,,,0.13217438818158272,200.0,32000,17.12683868408203,-36.69546890258789,2.069986343383789,0.1416267454624176
32063,episode_end,34.85577583497962,1000,0.13110775522888107,200.0,,,,,
32275,episode_end,457.54059963468217,212,0.13252506998177735,200.0,,,,,
33000,train_step,,,0.13310420309402893,200.0,33000,20.639583587646484,-34.60291290283203,1.9980320930480957,-0.003968693315982819
33050,episode_end,159.38696237337038,775,0.13315279812814867,200.0,,,,,
33252,episode_end,421.8915569594876,202,0.13339680796175596,200.0,,,,,
34000,train_step,,,0.13647209402348404,200.0,34000,29.162715911865234,-38.509925842285156,2.1666369438171387,0.3318799138069153
34252,episode_end,-29.49157160867892,1000,0.13474209989112274,200.0,,,,,
35000,train_step,,,0.12754843368870863,200.0,35000,35.935245513916016,-40.91106033325195,1.8425241708755493,-0.3242835998535156
35252,episode_end,-1.985067759928936,1000,0.12548307689196667,200.0,,,,,
35638,episode_end,230.76289818737223,386,0.1288692102430126,200.0,,,,,
35862,episode_end,424.35629355229213,224,0.13309835688071317,200.0,,,,,
36000,train_step,,,0.13555176238721484,200.0,36000,329.65240478515625,-40.033512115478516,2.255371570587158,0.5103352069854736
36188,episode_end,-53.34083818146611,326,0.13893716705227022,200.0,,,,,
36407,episode_end,242.95620997563566,219,0.1394227162976295,200.0,,,,,
36752,episode_end,272.6549373860871,345,0.13926427861844412,200.0,,,,,
36925,episode_end,467.1137077764218,173,0.1407119656112294,200.0,,,,,
37000,train_step,,,0.14018198913174126,200.0,37000,124.94480895996094,-37.53962707519531,2.135904312133789,0.2670266628265381
37225,episode_end,285.1814851095397,300,0.1366196272135573,200.0,,,,,
37532,episode_end,301.3880644597766,307,0.14211413652384725,200.0,,,,,
38000,train_step,,,0.1421022948572964,200.0,38000,78.73779296875,-42.94770050048828,1.8465635776519775,-0.2993863523006439
38532,episode_end,-21.12825211120225,1000,0.13758920479192893,200.0,,,,,
38703,episode_end,457.53257561626566,171,0.13446253558171484,200.0,,,,,
39000,train_step,,,0.1346558855840091,200.0,39000,18.81662368774414,-43.158180236816406,2.003243923187256,0.006504412740468979
39576,episode_end,317.110780315374,873,0.1358034839863432,200.0,,,,,
39684,episode_end,0.26682797143736536,108,0.13728849493734668,200.0,,,,,
39889,episode_end,271.28492541915193,205,0.13845650774609478,200.0,,,,,
39983,episode_end,219.12052622143807,94,0.13950452158800108,200.0,,,,,
40000,train_step,,,0.13972009796714127,200.0,40000,41.19056701660156,-46.828285217285156,2.2045111656188965,0.40250110626220703
40326,episode_end,270.9538521369792,343,0.14138825426768015,200.0,,,,,
40498,episode_end,-153.91688320271777,172,0.1408407217859162,200.0,,,,,
40675,episode_end,270.26284395211223,177,0.1416732642809327,200.0,,,,,
40770,episode_end,199.73422302174765,95,0.1417184246808142,200.0,,,,,
40992,episode_end,253.00589662188526,222,0.14290668594300318,200.0,,,,,
41000,train_step,,,0.14293043866465507,200.0,41000,38.53003692626953,-45.523521423339844,2.127697467803955,0.24842222034931183
41152,episode_end,491.3501096999581,160,0.14532043695767513,200.0,,,,,
41415,episode_end,458.52223390349644,263,0.14822293760800428,200.0,,,,,
41513,episode_end,251.92810590364888,98,0.148378755552026,200.0,,,,,
41775,episode_end,292.41466637280615,262,0.14898011788083862,200.0,,,,,
41922,episode_end,236.31400134808712,147,0.15020364413882992,200.0,,,,,
42000,train_step,,,0.15154463151410782,200.0,42000,42.84821319580078,-46.60812759399414,2.034018039703369,0.0641878992319107
42127,episode_end,486.4766210296667,205,0.15259035750332983,200.0,,,,,
42393,episode_end,302.44928864737676,266,0.15332428438333523,200.0,,,,,
42506,episode_end,30.325631550701218,113,0.1545462442662676,200.0,,,,,
42595,episode_end,20.376087457043127,89,0.15587620517707734,200.0,,,,,
42689,episode_end,2.5823333935956043,94,0.15766943032941855,200.0,,,,,
42784,episode_end,221.2616719508501,95,0.16034692510064286,200.0,,,,,
42987,episode_end,248.1026532920192,203,0.16027002452458255,200.0,,,,,
43000,train_step,,,0.16044826013513844,200.0,43000,41.25645446777344,-42.14070129394531,2.0686440467834473,0.12560349702835083
43108,episode_end,11.292675460546974,121,0.16232029608710552,200.0,,,,,
43198,episode_end,219.47695668820177,90,0.16282897521397172,200.0,,,,,
43297,episode_end,24.603153162301993,99,0.16347731844570504,200.0,,,,,
43394,episode_end,-14.071063559021965,97,0.1621777824333938,200.0,,,,,
43723,episode_end,280.02343924409683,329,0.1600236250229728,200.0,,,,,
43933,episode_end,292.18764949957847,210,0.1606094980662008,200.0,,,,,
44000,train_step,,,0.16122809442941058,200.0,44000,46.76475524902344,-57.230873107910156,1.8256795406341553,-0.31812363862991333
44031,episode_end,188.51068140266835,98,0.16058993480902387,200.0,,,,,
44505,episode_end,268.6236503865189,474,0.16221499725477645,200.0,,,,,
44701,episode_end,281.2190115508816,196,0.16418839507215874,200.0,,,,,
44833,episode_end,276.0922490895241,132,0.16405517933541494,200.0,,,,,
44918,episode_end,-21.846775729328613,85,0.1642119970512761,200.0,,,,,
45000,train_step,,,0.16352586897671614,200.0,45000,43.49021530151367,-53.23197937011719,1.8612446784973145,-0.25125598907470703
45012,episode_end,-45.07081980957998,94,0.16335292102071106,200.0,,,,,
45092,episode_end,37.25875409385054,80,0.16349075940538105,200.0,,,,,
45195,episode_end,197.98569954407202,103,0.16478230748361508,200.0,,,,,
45287,episode_end,-24.412541681446186,92,0.16234651347004117,200.0,,,,,
45460,episode_end,443.33643990352346,173,0.16303679702513665,200.0,,,,,
45565,episode_end,209.79637368910915,105,0.16460946804348175,200.0,,,,,
45693,episode_end,209.7747467121676,128,0.16480071430583454,200.0,,,,,
45812,episode_end,206.55516586260228,119,0.16577125193809525,200.0,,,,,
45903,episode_end,9.55750992913923,91,0.1652854683670178,200.0,,,,,
46000,train_step,,,0.163957177572903,200.0,46000,70.55694580078125,-57.98368835449219,2.169450283050537,0.3063916862010956
46115,episode_end,423.2823133119524,212,0.1613141069311501,200.0,,,,,
46276,episode_end,240.63031730283024,161,0.15883271005191416,200.0,,,,,
46378,episode_end,-45.94350223128663,102,0.156518799267315,200.0,,,,,
46457,episode_end,200.45679958815924,79,0.15522225953113958,200.0,,,,,
46624,episode_end,271.7940326716008,167,0.15740838851763297,200.0,,,,,
46823,episode_end,462.54848476071436,199,0.15617058492591177,200.0,,,,,
46937,episode_end,31.319973472781157,114,0.15661492018245257,200.0,,,,,
47000,train_step,,,0.15603633641504658,200.0,47000,325.029296875,-60.33600616455078,1.8088202476501465,-0.3551482856273651
47057,episode_end,233.93784836441165,120,0.1550416735197705,200.0,,,,,
47229,episode_end,461.1888693844259,172,0.1530137444851907,200.0,,,,,
47357,episode_end,155.89458116239066,128,0.1544605449855221,200.0,,,,,
47475,episode_end,24.259270287921083,118,0.15694263613036874,200.0,,,,,
47649,episode_end,271.3412833052589,174,0.15405039364365122,200.0,,,,,
47879,episode_end,437.6139549722267,230,0.15358685362691502,200.0,,,,,
47980,episode_end,12.90929806586486,101,0.15291912552700834,200.0,,,,,
48000,train_step,,,0.15312460980503861,200.0,48000,74.53401184082031,-59.39399337768555,1.9678902626037598,-0.060253895819187164
48141,episode_end,248.62397817482758,161,0.15188469205315802,200.0,,,,,
48237,episode_end,212.57663167377075,96,0.15019872070678122,200.0,,,,,
48380,episode_end,449.88036306037293,143,0.14978669068184233,200.0,,,,,
48634,episode_end,315.45893432429676,254,0.14851981245120516,200.0,,,,,
49000,train_step,,,0.14989655240771788,200.0,49000,38.68817138671875,-64.4753189086914,2.1657373905181885,0.3145380914211273
49216,episode_end,183.21859030180286,582,0.14945243689718352,200.0,,,,,
49558,episode_end,449.13000410506817,342,0.14873666690908086,200.0,,,,,
49702,episode_end,-59.36526382986918,144,0.1485704547524096,200.0,,,,,
50000,train_step,,,0.14650773140357737,200.0,50000,648.4261474609375,-59.7205810546875,1.9995328187942505,-0.0008973851799964905
50213,episode_end,226.02649945026306,511,0.15033546556239039,200.0,,,,,
50338,episode_end,229.700008647299,125,0.15176661720082293,200.0,,,,,
50482,episode_end,479.142156958147,144,0.15379134669535188,200.0,,,,,
50854,episode_end,214.7415209508526,372,0.1526113544007311,200.0,,,,,
51000,train_step,,,0.15137730076424452,200.0,51000,117.72096252441406,-57.685935974121094,1.859058141708374,-0.26609542965888977
51669,episode_end,119.231999627271,815,0.1514775876990648,200.0,,,,,
51814,episode_end,261.31046329175643,145,0.14895442498782965,200.0,,,,,
52000,train_step,,,0.15196959759439643,200.0,52000,41.24657440185547,-58.396690368652344,2.253915309906006,0.4783955216407776
52177,episode_end,247.7225788639443,363,0.15101803671386527,200.0,,,,,
52744,episode_end,207.9377537918053,567,0.1481709713073266,200.0,,,,,
52890,episode_end,458.39551646331597,146,0.1502040211321373,200.0,,,,,
53000,train_step,,,0.15010776345620638,200.0,53000,94.55020904541016,-59.33336639404297,1.6952943801879883,-0.5778444409370422
53176,episode_end,484.0686545788288,286,0.14878988271875596,200.0,,,,,
53585,episode_end,238.52012549048362,409,0.1489789636325309,200.0,,,,,
53871,episode_end,442.74938643114734,286,0.14905236445617592,200.0,,,,,
54000,train_step,,,0.14712146037277576,200.0,54000,22.592674255371094,-65.91734313964844,1.962721347808838,-0.07144419848918915
54291,episode_end,208.03141815222966,420,0.14383933126828205,200.0,,,,,
54447,episode_end,273.32583059665706,156,0.14282207012673256,200.0,,,,,
55000,train_step,,,0.13901188148113855,200.0,55000,44.6867561340332,-60.038211822509766,2.0948007106781006,0.1870604157447815
55075,episode_end,175.0403742227678,628,0.14075646775010736,200.0,,,,,
55259,episode_end,477.9910676460625,184,0.13810979611101337,200.0,,,,,
55755,episode_end,203.14384460086436,496,0.13809349775737745,200.0,,,,,
56000,train_step,,,0.14088085010736595,200.0,56000,23.716550827026367,-61.895572662353516,1.8735421895980835,-0.24783721566200256
56755,episode_end,-84.36298178737292,1000,0.1414913170644747,200.0,,,,,
56931,episode_end,277.3172798606577,176,0.14050689641808717,200.0,,,,,
57000,train_step,,,0.13931998053653016,200.0,57000,86.33268737792969,-65.21370697021484,2.129642963409424,0.2555239796638489
57134,episode_end,270.86470993327,203,0.139090543166986,200.0,,,,,
57287,episode_end,64.76374566184958,153,0.14016990579699937,200.0,,,,,
57754,episode_end,218.3389477618761,467,0.14010488222964096,200.0,,,,,
58000,train_step,,,0.14298521667614092,200.0,58000,27.859416961669922,-56.88568115234375,2.106459856033325,0.20706596970558167
58539,episode_end,176.47963010055713,785,0.14182240421190104,200.0,,,,,
58921,episode_end,398.59848686127134,382,0.14096643318932298,200.0,,,,,
59000,train_step,,,0.14057853835229564,200.0,59000,31.363998413085938,-58.30523681640625,2.0873959064483643,0.17146998643875122
59183,episode_end,495.7849017302711,262,0.1408569034908549,200.0,,,,,
59757,episode_end,208.27034675311995,574,0.13450715705609934,200.0,,,,,
59980,episode_end,285.0843702538407,223,0.13443066515041477,200.0,,,,,
60000,train_step,,,0.1341701245614561,200.0,60000,322.6573486328125,-63.552040100097656,1.941732406616211,-0.1170390248298645
60195,episode_end,295.16883488220236,215,0.13524800796067282,200.0,,,,,
60827,episode_end,148.8201902789665,632,0.13507006693471751,200.0,,,,,
61000,train_step,,,0.1342534062434173,200.0,61000,35.627174377441406,-61.63941955566406,1.6656774282455444,-0.6713284850120544
61075,episode_end,446.19287941728953,248,0.13537306645125882,200.0,,,,,
61351,episode_end,249.9852213286512,276,0.13574201116360934,200.0,,,,,
61639,episode_end,489.5999762920124,288,0.13803815254216603,200.0,,,,,
61941,episode_end,285.10648999643274,302,0.1367427368458227,200.0,,,,,
62000,train_step,,,0.13558511842859222,200.0,62000,313.5310974121094,-62.56669998168945,1.6398515701293945,-0.7196325063705444
62442,episode_end,168.90507338678603,501,0.1335748556385245,200.0,,,,,
62664,episode_end,298.14202215614836,222,0.1341728232850382,200.0,,,,,
63000,train_step,,,0.13833368533608828,200.0,63000,343.538818359375,-63.01234436035156,2.0260963439941406,0.05162084102630615
63004,episode_end,245.32480653854776,340,0.13839053819447517,200.0,,,,,
64000,train_step,,,0.14163225847641905,200.0,64000,271.8568420410156,-59.13731384277344,2.0131778717041016,0.02575637400150299
64004,episode_end,12.141108531404306,1000,0.14164688792946392,200.0,,,,,
64221,episode_end,444.0367682510805,217,0.14209144794940903,200.0,,,,,
64434,episode_end,292.3486511227021,213,0.1425106352608946,200.0,,,,,
65000,train_step,,,0.1436972737389709,200.0,65000,35.514610290527344,-64.94541931152344,2.1850476264953613,0.3590009808540344
65434,episode_end,33.41036913058095,1000,0.14489773855666715,200.0,,,,,
65642,episode_end,463.05362594047165,208,0.14721877965929323,200.0,,,,,
66000,train_step,,,0.14663971585810384,200.0,66000,19.733585357666016,-59.0264892578125,1.874693751335144,-0.24056018888950348
66036,episode_end,260.62407338579374,394,0.14674274701141185,200.0,,,,,
66210,episode_end,454.36675307386287,174,0.14261891952564965,200.0,,,,,
66533,episode_end,223.30982691003686,323,0.1431342542404556,200.0,,,,,
66792,episode_end,273.183306276146,259,0.14259582374180746,200.0,,,,,
66993,episode_end,287.15461552923307,201,0.13936460577511584,200.0,,,,,
67000,train_step,,,0.13949946825328563,200.0,67000,22.80337905883789,-70.0680160522461,1.866369605064392,-0.2632111608982086
67251,episode_end,427.7416273606143,258,0.14027171022613044,200.0,,,,,
67486,episode_end,263.2008219338619,235,0.14034771365424184,200.0,,,,,
67719,episode_end,428.16137261998125,233,0.14041310479465854,200.0,,,,,
67977,episode_end,452.62216755679214,258,0.1401509518786333,200.0,,,,,
68000,train_step,,,0.13991971306711842,200.0,68000,113.67697143554688,-69.85167694091797,2.332197666168213,0.6533285975456238
68262,episode_end,274.5417118681643,285,0.14140744261117807,200.0,,,,,
68566,episode_end,478.17655541007593,304,0.14335182623401072,200.0,,,,,
69000,train_step,,,0.1451708268566561,200.0,69000,36.907928466796875,-73.12848663330078,2.0135388374328613,0.026127979159355164
69161,episode_end,457.9878097686301,595,0.14891857289243152,200.0,,,,,
69361,episode_end,240.03940616929785,200,0.15062021748204812,200.0,,,,,
69571,episode_end,452.99553452609905,210,0.1496412787289778,200.0,,,,,
70000,train_step,,,0.14346417069197342,200.0,70000,16.184709548950195,-67.23876953125,1.85675048828125,-0.2781432867050171
70571,episode_end,200.6678825494825,1000,0.14030476723142177,200.0,,,,,
70801,episode_end,288.2713352331939,230,0.14390024449380814,200.0,,,,,
71000,train_step,,,0.14833463630393598,200.0,71000,21.16427230834961,-58.654266357421875,1.8182690143585205,-0.34679439663887024
71801,episode_end,153.35093207881658,1000,0.13287741124871089,200.0,,,,,
72000,train_step,,,0.13233734768370345,200.0,72000,35.085968017578125,-65.98271179199219,1.7725508213043213,-0.45999330282211304
72001,episode_end,478.3569304103672,200,0.13232655195932658,200.0,,,,,
72136,episode_end,36.44682297855678,135,0.13340860445857344,200.0,,,,,
72478,episode_end,290.35980909179176,342,0.1311520141217425,200.0,,,,,
72747,episode_end,428.1557041190095,269,0.13053331038297938,200.0,,,,,
73000,train_step,,,0.130705737738025,200.0,73000,319.27520751953125,-64.00545501708984,2.1211371421813965,0.24649065732955933
