global_step,event,episode_return,episode_length,alpha,hover_reward_value,replay_size,critic_loss,actor_loss,logp
197,episode_end,-64.66931298715913,197,0.010000000000000005,200.0,,,,
331,episode_end,-555.2481089572182,134,0.010000000000000005,200.0,,,,
406,episode_end,189.98736800553985,75,0.010000000000000005,200.0,,,,
485,episode_end,168.30791518051564,79,0.010000000000000005,200.0,,,,
631,episode_end,145.97351962208683,146,0.010000000000000005,200.0,,,,
720,episode_end,-161.2342834318732,89,0.010000000000000005,200.0,,,,
863,episode_end,-75.81700894902919,143,0.010000000000000005,200.0,,,,
949,episode_end,-147.7752201567027,86,0.010000000000000005,200.0,,,,
1000,train_step,,,0.010000000000000005,200.0,1000,,,
1044,episode_end,-223.1938084286894,95,0.010000000000000005,200.0,,,,
1164,episode_end,-144.60402005562128,120,0.010000000000000005,200.0,,,,
1258,episode_end,-339.19639933470427,94,0.010000000000000005,200.0,,,,
1349,episode_end,-239.49290151721118,91,0.010000000000000005,200.0,,,,
1448,episode_end,-297.0518786771555,99,0.010000000000000005,200.0,,,,
1546,episode_end,-327.2814694659219,98,0.010000000000000005,200.0,,,,
1608,episode_end,-176.7995799184576,62,0.010000000000000005,200.0,,,,
1697,episode_end,-213.44438478687016,89,0.010000000000000005,200.0,,,,
1770,episode_end,-105.04449199425865,73,0.010000000000000005,200.0,,,,
1886,episode_end,-334.0875908153444,116,0.010000000000000005,200.0,,,,
1975,episode_end,-351.80195861060685,89,0.010000000000000005,200.0,,,,
2000,train_step,,,0.010000000000000005,200.0,2000,,,
2096,episode_end,-137.70827520192287,121,0.010000000000000005,200.0,,,,
2205,episode_end,-343.6308966521162,109,0.010000000000000005,200.0,,,,
2302,episode_end,-132.69196379916224,97,0.010000000000000005,200.0,,,,
2401,episode_end,-308.14040292009327,99,0.010000000000000005,200.0,,,,
2488,episode_end,-297.1643919447704,87,0.010000000000000005,200.0,,,,
2691,episode_end,-103.61974069291885,203,0.010000000000000005,200.0,,,,
2786,episode_end,28.37090753836611,95,0.010000000000000005,200.0,,,,
2885,episode_end,-418.0262722408294,99,0.010000000000000005,200.0,,,,
3000,train_step,,,0.010000000000000005,200.0,3000,,,
3009,episode_end,-201.63166240051868,124,0.010000000000000005,200.0,,,,
3093,episode_end,139.15066607415025,84,0.010000000000000005,200.0,,,,
3186,episode_end,-257.1063440795584,93,0.010000000000000005,200.0,,,,
3299,episode_end,-375.86634199773096,113,0.010000000000000005,200.0,,,,
3447,episode_end,-276.1306526390532,148,0.010000000000000005,200.0,,,,
3579,episode_end,-258.86026814634226,132,0.010000000000000005,200.0,,,,
3689,episode_end,-243.02979358557286,110,0.010000000000000005,200.0,,,,
3770,episode_end,-199.7039441900153,81,0.010000000000000005,200.0,,,,
3898,episode_end,-297.83168470659916,128,0.010000000000000005,200.0,,,,
4000,train_step,,,0.010000000000000005,200.0,4000,,,
4004,episode_end,-363.4095814686413,106,0.010000000000000005,200.0,,,,
4103,episode_end,-285.73930138658085,99,0.010000000000000005,200.0,,,,
4190,episode_end,-329.91807918568026,87,0.010000000000000005,200.0,,,,
4345,episode_end,-128.34948680264412,155,0.010000000000000005,200.0,,,,
4453,episode_end,-183.71082225609595,108,0.010000000000000005,200.0,,,,
4525,episode_end,-78.90751157420958,72,0.010000000000000005,200.0,,,,
4630,episode_end,-154.216383237873,105,0.010000000000000005,200.0,,,,
4763,episode_end,-66.45950317904281,133,0.010000000000000005,200.0,,,,
4867,episode_end,-182.6190857666005,104,0.010000000000000005,200.0,,,,
4964,episode_end,-340.2720925658954,97,0.010000000000000005,200.0,,,,
5000,train_step,,,0.010000000000000005,200.0,5000,,,
5076,episode_end,-373.86647310117183,112,0.010000000000000005,200.0,,,,
5165,episode_end,-431.50704105764777,89,0.010000000000000005,200.0,,,,
5300,episode_end,-427.78485077360057,135,0.010000000000000005,200.0,,,,
5395,episode_end,-247.46543524807862,95,0.010000000000000005,200.0,,,,
5488,episode_end,54.60966426748803,93,0.010000000000000005,200.0,,,,
5622,episode_end,-148.61123234573654,134,0.010000000000000005,200.0,,,,
5704,episode_end,-435.5774249005696,82,0.010000000000000005,200.0,,,,
5804,episode_end,-63.22111822141525,100,0.010000000000000005,200.0,,,,
5890,episode_end,-161.68120870550752,86,0.010000000000000005,200.0,,,,
6000,train_step,,,0.010000000000000005,200.0,6000,,,
6052,episode_end,106.80343143923335,162,0.010000000000000005,200.0,,,,
6247,episode_end,-272.41365753009546,195,0.010000000000000005,200.0,,,,
6348,episode_end,-396.5350536751933,101,0.010000000000000005,200.0,,,,
6431,episode_end,-170.18201028414515,83,0.010000000000000005,200.0,,,,
6584,episode_end,-320.347086197422,153,0.010000000000000005,200.0,,,,
6675,episode_end,-269.7095012969136,91,0.010000000000000005,200.0,,,,
6802,episode_end,-209.41834182624768,127,0.010000000000000005,200.0,,,,
6924,episode_end,-374.289131121677,122,0.010000000000000005,200.0,,,,
6997,episode_end,-64.7411239924351,73,0.010000000000000005,200.0,,,,
7000,train_step,,,0.010000000000000005,200.0,7000,,,
7085,episode_end,152.72600924092865,88,0.010000000000000005,200.0,,,,
7171,episode_end,-325.7438250079942,86,0.010000000000000005,200.0,,,,
7256,episode_end,-57.1646797049602,85,0.010000000000000005,200.0,,,,
7398,episode_end,-112.3379883154578,142,0.010000000000000005,200.0,,,,
7486,episode_end,-228.03967323703185,88,0.010000000000000005,200.0,,,,
7567,episode_end,-268.30131439272856,81,0.010000000000000005,200.0,,,,
7697,episode_end,-218.2202305903368,130,0.010000000000000005,200.0,,,,
7778,episode_end,143.18628697041493,81,0.010000000000000005,200.0,,,,
7901,episode_end,-188.85973385781716,123,0.010000000000000005,200.0,,,,
7983,episode_end,-175.22609855734476,82,0.010000000000000005,200.0,,,,
8000,train_step,,,0.010000000000000005,200.0,8000,,,
8149,episode_end,-359.2145693681024,166,0.010000000000000005,200.0,,,,
8308,episode_end,-346.8315634231832,159,0.010000000000000005,200.0,,,,
8422,episode_end,-64.90414533586744,114,0.010000000000000005,200.0,,,,
8547,episode_end,-173.1250977247504,125,0.010000000000000005,200.0,,,,
8694,episode_end,-170.71891051684423,147,0.010000000000000005,200.0,,,,
8867,episode_end,-229.20693909887225,173,0.010000000000000005,200.0,,,,
8956,episode_end,-99.4853774360847,89,0.010000000000000005,200.0,,,,
9000,train_step,,,0.010000000000000005,200.0,9000,,,
9056,episode_end,-158.57485130182684,100,0.010000000000000005,200.0,,,,
9122,episode_end,-74.20951007809632,66,0.010000000000000005,200.0,,,,
9232,episode_end,-219.3915570900823,110,0.010000000000000005,200.0,,,,
9316,episode_end,-40.47922746697484,84,0.010000000000000005,200.0,,,,
9416,episode_end,72.73771249188982,100,0.010000000000000005,200.0,,,,
9505,episode_end,-387.9197108898359,89,0.010000000000000005,200.0,,,,
9648,episode_end,-151.15628514212295,143,0.010000000000000005,200.0,,,,
9743,episode_end,125.19329806187321,95,0.010000000000000005,200.0,,,,
9857,episode_end,-275.00552045804017,114,0.010000000000000005,200.0,,,,
9973,episode_end,-199.02919673582068,116,0.010000000000000005,200.0,,,,
10000,train_step,,,0.010000000000000005,200.0,10000,12.872093200683594,0.09187500178813934,-1.3137506246566772
10124,episode_end,-186.69070144660583,151,0.010000000000000005,200.0,,,,
10246,episode_end,-272.220840666399,122,0.010000000000000005,200.0,,,,
10500,episode_end,-350.78086108286834,254,0.010000000000000005,200.0,,,,
10679,episode_end,-193.64578923147155,179,0.010000000000000005,200.0,,,,
10914,episode_end,-38.37788481258314,235,0.010000000000000005,200.0,,,,
11000,train_step,,,0.010000000000000005,200.0,11000,761.215576171875,5.063645362854004,4.17194938659668
11117,episode_end,-74.52994607268877,203,0.010000000000000005,200.0,,,,
11304,episode_end,-274.77078865557763,187,0.010000000000000005,200.0,,,,
11620,episode_end,-123.43605489932767,316,0.010000000000000005,200.0,,,,
11702,episode_end,-365.08723877474085,82,0.010000000000000005,200.0,,,,
11900,episode_end,-378.4987869086504,198,0.010000000000000005,200.0,,,,
11981,episode_end,-447.91264775051866,81,0.010000000000000005,200.0,,,,
12000,train_step,,,0.010000000000000005,200.0,12000,33.67833709716797,6.0759758949279785,5.277992248535156
12567,episode_end,-102.03908340801078,586,0.010000000000000005,200.0,,,,
12793,episode_end,250.46108293491693,226,0.010000000000000005,200.0,,,,
13000,train_step,,,0.010000000000000005,200.0,13000,318.21099853515625,2.359260082244873,5.957075119018555
13793,episode_end,-104.0983515633849,1000,0.010000000000000005,200.0,,,,
14000,train_step,,,0.010000000000000005,200.0,14000,15.217379570007324,3.8297040462493896,5.564981460571289
14793,episode_end,-87.31387479199563,1000,0.010000000000000005,200.0,,,,
14990,episode_end,205.26837145440442,197,0.010000000000000005,200.0,,,,
15000,train_step,,,0.010000000000000005,200.0,15000,6.493032455444336,0.15238237380981445,5.454807281494141
15470,episode_end,-102.20898982331568,480,0.010000000000000005,200.0,,,,
15612,episode_end,20.30673490320521,142,0.010000000000000005,200.0,,,,
15749,episode_end,192.32476193779644,137,0.010000000000000005,200.0,,,,
15946,episode_end,-37.011612583409814,197,0.010000000000000005,200.0,,,,
16000,train_step,,,0.010000000000000005,200.0,16000,30.662084579467773,-0.19260266423225403,5.586264610290527
16946,episode_end,-149.2973740710626,1000,0.010000000000000005,200.0,,,,
17000,train_step,,,0.010000000000000005,200.0,17000,34.04011535644531,-6.8434672355651855,6.379565238952637
17068,episode_end,-29.253651034751428,122,0.010000000000000005,200.0,,,,
