timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5538.252082218741,1000,0.003000000026077032
2000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5438.165813580579,1000,0.003000000026077032
3000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5584.137068101551,1000,0.003000000026077032
4000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5637.499629633629,1000,0.003000000026077032
5000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5375.459298430825,1000,0.003000000026077032
6000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5390.088212874895,1000,0.003000000026077032
7000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5308.955864435128,1000,0.003000000026077032
8000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5522.489338270538,1000,0.003000000026077032
9000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5411.534695823319,1000,0.003000000026077032
10000,10,-60.0,1.0,manual,0.003,manual_target_m060_alpha_0p003_scale_1,-5273.98341746236,1000,0.003000000026077032
