global_step,critic_loss,actor_loss,alpha,logp,alpha_loss
10000,95.99943542480469,-0.16021853685379028,0.2,-1.3589913845062256,-5.406087875366211
11000,106.42532348632812,5.17728853225708,0.15750535867736043,0.8697316646575928,-2.0890703201293945
12000,51.307281494140625,5.911500453948975,0.13515482508404197,1.3410351276397705,-1.318809151649475
13000,62.943450927734375,6.562848091125488,0.11326062526645783,1.5649845600128174,-0.9474914073944092
14000,50.168434143066406,5.199027061462402,0.0962034505507094,2.000732898712158,0.0017161518335342407
15000,160.45802307128906,6.0970587730407715,0.09129919832716146,1.9027940034866333,-0.23267358541488647
16000,19.370012283325195,0.906493067741394,0.09038555063159728,2.0559990406036377,0.13460315763950348
17000,29.55185317993164,-1.723947525024414,0.09669231180160232,2.25519061088562,0.5961819887161255
18000,41.790679931640625,-1.2974202632904053,0.09807896351215253,2.0518016815185547,0.12028279900550842
19000,24.900320053100586,-1.162907600402832,0.09422256739056095,2.1912519931793213,0.45175519585609436
20000,8.829315185546875,-4.75068473815918,0.10202939692533397,1.895287036895752,-0.23900678753852844
21000,5.383230686187744,-8.519765853881836,0.10313960591055728,1.902633786201477,-0.22118398547172546
22000,35.91648864746094,-9.155433654785156,0.10644310645449753,2.009965419769287,0.022324219346046448
23000,44.01033401489258,-8.994738578796387,0.11481994404405543,1.8647327423095703,-0.29277119040489197
24000,16.841529846191406,-5.608036994934082,0.11733455511360041,2.0287318229675293,0.06156459450721741
25000,9.6103515625,-11.744342803955078,0.10888377641839998,1.8346366882324219,-0.36668866872787476
26000,39.762840270996094,-10.999666213989258,0.11468730831207885,1.832383155822754,-0.3629819452762604
27000,16.200241088867188,-14.677976608276367,0.11382212722074135,2.2048215866088867,0.445101797580719
28000,27.0900936126709,-12.597078323364258,0.11335642143294725,2.1026368141174316,0.22346216440200806
29000,6.357877731323242,-9.536667823791504,0.10950809327641386,2.1188251972198486,0.26281267404556274
30000,10.127296447753906,-13.280351638793945,0.10391826115064129,1.8836331367492676,-0.2634720206260681
31000,7.505814552307129,-9.583744049072266,0.09610499245420467,1.8299320936203003,-0.3983525037765503
32000,10.88589096069336,-10.046412467956543,0.10163963062710336,1.9636802673339844,-0.08303848654031754
33000,17.125864028930664,-13.960212707519531,0.09989481236284609,1.768444538116455,-0.5334197878837585
34000,23.55109405517578,-14.399736404418945,0.09776128701553805,1.971815586090088,-0.06553502380847931
35000,16.55404281616211,-13.679301261901855,0.09754593476719386,2.295506477355957,0.6877710819244385
36000,20.27587890625,-17.39552879333496,0.09639067764087285,1.8854233026504517,-0.2680344581604004
37000,12.581245422363281,-19.15058708190918,0.0961334582677102,1.8382983207702637,-0.3787079155445099
38000,10.592787742614746,-15.61039924621582,0.09446478280961372,2.179337978363037,0.4231530427932739
39000,13.538824081420898,-17.36783218383789,0.09239077480641505,2.020146369934082,0.04798291623592377
40000,26.346282958984375,-16.186349868774414,0.0878731720274771,1.8654475212097168,-0.32721275091171265
41000,16.694759368896484,-19.2867431640625,0.0872494330729419,2.1099796295166016,0.26823854446411133
42000,24.855976104736328,-20.54559326171875,0.08904391990455734,1.9337389469146729,-0.16026070713996887
43000,46.94987869262695,-16.701066970825195,0.08530348024545044,2.197265863418579,0.4855777621269226
44000,9.729976654052734,-17.541179656982422,0.09025146749197105,1.9587821960449219,-0.09913543611764908
45000,13.769944190979004,-15.997542381286621,0.1028544757796458,2.2734694480895996,0.6219899654388428
46000,11.323322296142578,-20.68382453918457,0.10976519929249479,2.035149574279785,0.07766014337539673
47000,12.112698554992676,-19.00973129272461,0.1161114323261165,2.0174484252929688,0.03757014870643616
48000,27.714134216308594,-22.351165771484375,0.12202589899737543,1.9350861310958862,-0.1365477740764618
49000,14.253541946411133,-21.452911376953125,0.12819658817388496,2.1783156394958496,0.3662940561771393
50000,9.848793983459473,-21.927865982055664,0.12327497614881838,2.339968204498291,0.7116683125495911
51000,27.136211395263672,-14.82072639465332,0.11707324753343812,2.1051478385925293,0.22553768754005432
52000,15.319864273071289,-17.31289291381836,0.11218286918576686,1.8669847249984741,-0.2909875810146332
53000,39.123836517333984,-16.115726470947266,0.11146722140782556,1.8110052347183228,-0.4146590828895569
54000,8.298773765563965,-15.28571891784668,0.10758137167967327,1.6726576089859009,-0.7298123836517334
55000,8.516104698181152,-16.447099685668945,0.09682844274652742,2.1718175411224365,0.4011620283126831
56000,7.40727424621582,-19.112550735473633,0.09067233206524448,2.563498020172119,1.3526787757873535
57000,22.205310821533203,-6.967789649963379,0.09918767967456882,2.132016658782959,0.30505603551864624
58000,26.631587982177734,-11.309844017028809,0.09365649389024164,2.10331392288208,0.24465978145599365
59000,67.53961181640625,-14.719219207763672,0.0895084945067837,1.9518232345581055,-0.11627065390348434
60000,24.398805618286133,-11.80460262298584,0.08666228546981997,2.111572265625,0.27287596464157104
61000,10.507282257080078,-18.029865264892578,0.08698679886500667,2.291658639907837,0.7122302055358887
62000,4.6829376220703125,-10.888382911682129,0.08963909106184074,1.8985817432403564,-0.24461737275123596
63000,6.032685279846191,-9.815533638000488,0.091772654238682,1.8817241191864014,-0.2824949324131012
64000,14.858089447021484,-11.49204158782959,0.09489024860204556,2.0367941856384277,0.08665163069963455
65000,13.482576370239258,-7.934590816497803,0.09579397180283504,1.8527162075042725,-0.34546226263046265
66000,26.998085021972656,-6.189696788787842,0.09108238097515428,2.397554636001587,0.9525376558303833
67000,14.301280975341797,-9.05563735961914,0.08847047405674424,1.6396842002868652,-0.8737968802452087
68000,14.494278907775879,-7.680896759033203,0.08451888844736517,1.7809489965438843,-0.5412269234657288
69000,26.45295524597168,-4.6371750831604,0.08447951054991926,2.1361162662506104,0.3363766670227051
70000,9.838424682617188,-8.03348445892334,0.08489094434081859,1.9487844705581665,-0.12631744146347046
71000,138.0602264404297,-8.357295036315918,0.08656761201067655,1.9638618230819702,-0.08842387795448303
72000,6.320830345153809,-5.839705467224121,0.08510619468112318,2.1615185737609863,0.3979584276676178
73000,10.760127067565918,-4.570732116699219,0.08160005403567633,2.07749605178833,0.19419923424720764
74000,44.320186614990234,-4.660638809204102,0.07385219057539999,2.214592933654785,0.559162437915802
75000,16.148635864257812,-3.6721744537353516,0.07353825721173728,1.8754509687423706,-0.32506701350212097
76000,9.44976806640625,-8.083256721496582,0.07144705210783617,2.1255476474761963,0.33129528164863586
77000,16.487524032592773,-4.981725215911865,0.06814421953015434,1.8634333610534668,-0.3668355345726013
78000,59.13969039916992,-4.63294792175293,0.06919143937944033,1.916316270828247,-0.22350925207138062
79000,113.81806182861328,-1.9013798236846924,0.07030683518857701,1.9637919664382935,-0.0961281955242157
80000,6.348478317260742,-4.385344505310059,0.0693545983472447,2.110043525695801,0.2936539649963379
81000,9.310857772827148,-8.485532760620117,0.06984277254512399,2.002981185913086,0.007934466004371643
82000,26.866567611694336,-1.0010457038879395,0.0697790520746293,2.0179495811462402,0.04778982698917389
83000,5.495391368865967,-6.529474258422852,0.06743106135029,1.8128596544265747,-0.5046517848968506
84000,31.085966110229492,-6.477518558502197,0.0692287590131506,1.9904148578643799,-0.025595515966415405
85000,6.865895748138428,-3.158933639526367,0.06820981699723457,2.0401663780212402,0.10785344243049622
86000,11.859357833862305,-3.7740063667297363,0.071187368926749,1.8223280906677246,-0.4694872200489044
87000,8.985549926757812,-1.6230032444000244,0.07137891945725029,1.9443233013153076,-0.14697271585464478
88000,4.252862930297852,-4.174975395202637,0.06975248353303447,1.8433787822723389,-0.4170513153076172
89000,12.734306335449219,-5.170008182525635,0.06930557332183532,1.9299869537353516,-0.18688081204891205
