timestep,seed,target_angle_deg,reward_scale,mode,manual_alpha,condition,episode_return,episode_length,alpha
1000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-230.77358772648208,1000,0.009999999776482582
2000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.33566947755864,1000,0.009999999776482582
3000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.0644788275563,1000,0.009999999776482582
4000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.89358555624185,1000,0.009999999776482582
5000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-156.53044851291267,1000,0.009999999776482582
6000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.57424465131885,1000,0.009999999776482582
7000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-164.440253101897,1000,0.009999999776482582
8000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.3469147285896,1000,0.009999999776482582
9000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.68134241457116,1000,0.009999999776482582
10000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-154.85854272952918,1000,0.009999999776482582
11000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.08397410648604,1000,0.009999999776482582
12000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-150.41843639258218,1000,0.009999999776482582
13000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.66674671838916,1000,0.009999999776482582
14000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-157.85541309852843,1000,0.009999999776482582
15000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.78389966176513,1000,0.009999999776482582
16000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.65158540990456,1000,0.009999999776482582
17000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-147.99728905236427,1000,0.009999999776482582
18000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.2525685559528,1000,0.009999999776482582
19000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-154.00007450884027,1000,0.009999999776482582
20000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.250539295607,1000,0.009999999776482582
21000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.77279628877824,1000,0.009999999776482582
22000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.291297865611,1000,0.009999999776482582
23000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.96234213479465,1000,0.009999999776482582
24000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-155.80719979838764,1000,0.009999999776482582
25000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.52890089386685,1000,0.009999999776482582
26000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.91222679970852,1000,0.009999999776482582
27000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.40364866701145,1000,0.009999999776482582
28000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.58376057623872,1000,0.009999999776482582
29000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.24720934932233,1000,0.009999999776482582
30000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-156.67129954142646,1000,0.009999999776482582
31000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.50965228159637,1000,0.009999999776482582
32000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.19780343658687,1000,0.009999999776482582
33000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.44976878317001,1000,0.009999999776482582
34000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.81830747543842,1000,0.009999999776482582
35000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.12001289343237,1000,0.009999999776482582
36000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.7721061909564,1000,0.009999999776482582
37000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.73691336956927,1000,0.009999999776482582
38000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-144.58525747956864,1000,0.009999999776482582
39000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.7713323751548,1000,0.009999999776482582
40000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.30924576021874,1000,0.009999999776482582
41000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.1433424482801,1000,0.009999999776482582
42000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-153.43946355122486,1000,0.009999999776482582
43000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-158.4618015360388,1000,0.009999999776482582
44000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-149.5219128332252,1000,0.009999999776482582
45000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.6787756210059,1000,0.009999999776482582
46000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.60989961525598,1000,0.009999999776482582
47000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-151.98047073740582,1000,0.009999999776482582
48000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-148.3359750566133,1000,0.009999999776482582
49000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.47198105312407,1000,0.009999999776482582
50000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-146.9960250143394,1000,0.009999999776482582
51000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-152.69533907506187,1000,0.009999999776482582
52000,10,90.0,0.1,manual_scaled,0.01,manual_target_p090_alpha_0p01_scale_0.1,-145.5108053370475,1000,0.009999999776482582
